Commit Message,predict
quick solve,0
"Merge pull request #1220 from HealthCatalyst/rex_1185_addbestlevelsnotincol

add_best_levels fails in deployment if no created columns are present",0
Merge branch 'master' into rex_1185_addbestlevelsnotincol,0
Merge branch 'master' into rex_1201_prepdatalogpredictors,0
Forgot to update documentation file,0
started simulate,0
started on simulate,0
Added PCA parameter to prep_data. Not sure where else this would need to be updated. Just an initial commit if you want this issue fixed.,0
"Mhttps://github.com/HealthCatalyst/healthcareai-r.giterge remote-tracking branch 'upstream/master'

Updating local master",0
"Merge pull request #1215 from HealthCatalyst/rex_1211_summarymissingness

Create summary.missingness",0
Merge branch 'master' into rex_1211_summarymissingness,0
setup test case to replicate bug,0
Merge branch 'master' into rex_1185_addbestlevelsnotincol,0
documentation,0
fixed bug,0
added filter to remove level 0 missingness,0
fixed printing in wrong order,0
finding the root problem,0
"Merge pull request #1218 from HealthCatalyst/levy1217defunct

remove logging functions from reference page. closes #1217",0
remove logging functions from reference page. closes #1217,0
fix message when no missing values in data,0
fixed missingness message and used dplyr slice,0
linting,0
fixed documentation and report wording,0
merged master,0
using,0
"Merge pull request #1200 from HealthCatalyst/rex_792_replacemissingness

Replace missingness with NA",0
fixed return and example in documentation,0
Merge branch 'master' into rex_1211_summarymissingness,0
removed added line,0
document and lint,0
rewritten summary.missingness,0
Merge branch 'master' into rex_792_replacemissingness,0
attempt 1,0
"Merge pull request #1210 from HealthCatalyst/rex_1069_profilemissingness

Profile missingness and speed it up",0
linting..,0
chose quickest implementation,0
Merge branch 'master' into rex_1069_profilemissingness,0
Merge branch 'master' into rex_792_replacemissingness,0
fix word choice,0
make  more clear,0
"Merge pull request #1209 from HealthCatalyst/levy1208plots

default regression prediction plot is 1:1",0
Merge branch 'master' into rex_792_replacemissingness,0
time improvements,0
Merge branch 'master' into levy1208plots,0
"Merge pull request #1202 from HealthCatalyst/rex_1080_addcount

function to add counts of each level of a factor to their labels",0
fixed bug in testcase,0
fixed typos,0
check fixes,0
added additional examples and documented,0
default regression prediction plot is 1:1,0
Merge branch 'master' into rex_792_replacemissingness,0
Merge branch 'master' into rex_1080_addcount,0
"Merge pull request #1195 from HealthCatalyst/rex_1036_stratifytesttrain

Rex 1036 stratifytesttrain",0
fixed documentation,0
simplified function and added comments,0
Update split_train_test description,0
imported  for example,0
adjusted example and tests,0
Merge branch 'master' into rex_1080_addcount,0
fixed  testcase,0
Updated docs and  testing,0
Merge branch 'master' into rex_1036_stratifytesttrain,0
Merge branch 'master' into rex_792_replacemissingness,0
"Merge pull request #1204 from HealthCatalyst/levy722limone

Limone / PIP",0
"allow numeric prohibited_transitions, clarify docs",0
Speed up tests,0
fix bug when change_metric_names gets called twice on an object,0
fix appveyor tibble print,0
debug print statement for appveyor fail,0
"rebalance tests for travis timing, add globals",0
lint,0
clean up docs,0
Merge branch 'master' into rex_1080_addcount,0
Merge branch 'master' into rex_1036_stratifytesttrain,0
Merge branch 'master' into rex_792_replacemissingness,0
linting bug,0
Extensive examples,0
allow_same arg. Closes #1203,0
Updated  to coding standards,0
disabled running examples,0
import module in examples,0
Merge branch 'master' into levy722limone,0
"Merge pull request #1199 from HealthCatalyst/levy1196threshold

Get possible classification thresholds with performance measures",0
variable_direction argument. Closes #1161,0
created  and testing,0
pip,0
replace.missingness bug fixes,0
problem with quotes,0
docs and cleanup,0
add optimal threshold,0
minor bugfix,0
fixed documentation,0
setup testing for replace.missingness,0
Update functionality for levy,0
limone up and running on v2,0
Fixes #1134,0
initialized replace.missingness test functions,0
typo fix,0
flesh out docs and examples,0
removed whitespace for lintr,0
plot.threshold_df,0
fixed quo errors,0
get_thresholds function. Closes #1196,0
Merge branch 'stratify_split_train_test' of https://github.com/glenrs/healthcareai-r into stratify_split_train_test,0
"Merge pull request #1190 from HealthCatalyst/levy1128vignette

Add best levels vignette",0
regenerate site,0
version increase and minor changes to best_levels vignette,0
add pima_meds dataset. Closes #1191,0
best_levels vignette and rebuild site,0
Merge branch 'master' into levy1128vignette,0
"Merge pull request #1187 from HealthCatalyst/levy1186predictXGB

arrange column order before predicting. Fixes #1186",0
arrange column order before predicting. Fixes #1186,0
vignette core written,0
created meds table to go with pima_diabetes,0
"Merge pull request #1184 from HealthCatalyst/levy1183speedup

Speed up tests and examples",0
increase recipe version dependency,0
speed up evaluate examples,0
set up testing environment in each testthat file,0
set NOT_CRAN to true in appveyor.yml,0
add minimal tests for cran,0
don't run tests on cran,0
"Merge pull request #1182 from HealthCatalyst/levy1177cran

CRAN Fixes",0
add argument for parallelization,0
More aggressively remove duplicate rows in OOF predictions,0
Site reference fix. Closes #1181,0
fix Windows CRAN checks,0
v2.1 site update,0
"Merge pull request #1179 from HealthCatalyst/levy1166oneSheet

get_best_levels can be used on a single table",0
Merge branch 'master' into levy1166oneSheet,0
"Merge pull request #1177 from HealthCatalyst/levy1028speedMessage

Improve messages around training time",0
Error if there are multiple rows for any unit of observation. Closes #1166,0
Move linting into its own test file to give travis more time,0
model table and longsheet can now be the same,0
updated docs,0
Clean up intro vignette,0
Move variable importance caption to title,0
fix interpret bug,0
Merge branch 'mikem_1129_interpret_vignette' into levy1028speedMessage,0
refer to performance vignette if training may take hours+,0
fix broken test,0
Improve message around expected training time,0
update performance vignette with speed tests; remove knn and add xgb,0
"Merge pull request #1175 from HealthCatalyst/mikem_1246_broom

fixed warnings for incoming broom changes.",0
added interpret to getting started,0
Merge branch 'master' into mikem_1246_broom,0
"Merge pull request #1169 from HealthCatalyst/levy1144xgb

Implement XGBoost for classification and regression",0
fixed warnings for incoming broom changes.,0
add all_models eg to evaluate docs,0
fix broken test,0
Note that xgb can take more tuning in docs,0
add variable importance for xgb,0
na.rm option for evaluate predicted df. Closes #1093,0
Add all_models arg to evaluate. Closes #1127,0
Merge branch 'master' into levy1144xgb,0
fixed typo,0
"Merge pull request #1173 from HealthCatalyst/link_fix2

finally corrected links.",0
finally corrected links.,0
"Merge pull request #1172 from HealthCatalyst/add_link_to_site

rebuilt articles only",0
Merge branch 'master' into add_link_to_site,0
rebuilt articles only,0
"Merge pull request #1171 from HealthCatalyst/revert-1170-add_link_to_site

Revert ""Site fix to add link to performance""",0
"Revert ""Site fix to add link to performance""",0
"Merge pull request #1170 from HealthCatalyst/add_link_to_site

Site fix to add link to performance",0
Site fix to add link to performance,0
"Merge pull request #1168 from HealthCatalyst/mikem_1033_performance_article

to add perf article.",0
give travis more time to run tests,0
test fix,0
Merge branch 'master' into levy1144xgb,0
Fix build notes. Closes #1163,0
docs,0
tests for xgb. closes #1144,0
update adding models section,0
in random hp search bias min_child_weight to smaller values,0
plot xgb on two columns,0
added xgboost,0
added article,0
"Merge pull request #1158 from HealthCatalyst/mikem_899_nzv

User control to step_nzv",0
review changes,0
Merge branch 'master' into mikem_899_nzv,0
"Merge pull request #1162 from HealthCatalyst/levy1133recipes

Fixes to coming changes to recipes and ggplot",0
"In tests, dig into ggplot_build differently according to ggplot version",0
update tests for changes coming to ggplot. fixes #1123,0
stop control_chart tests from printing plots,0
update docs and tests to reflect that collapse_rare_factors will add level other. closes #1133,0
"Merge pull request #1114 from glenrs/listWords

implemented listWords()",0
Merge branch 'master' into stratify_split_train_test,0
merged master,0
added docs,0
"Merge pull request #1155 from HealthCatalyst/levy1131cohesion

add cohesion_weight arg to best_levels. Closes #1131.",0
testing from the other function doesn't work.,0
updated documentation,0
devtools::document(),0
wrote grouping_stratified_split function,0
write tests for tdd,0
Merge branch 'master' into mikem_899_nzv,0
Merge branch 'master' into levy1131cohesion,0
lints and indents,0
"Merge pull request #1159 from HealthCatalyst/levy1157travis

Levy1157travis",0
Split test into two files so travis gets some output during testing,0
fix warnings in tests about captured messages not being atomic,0
typo fix,0
"docs, tests, code.",0
"add cohesion_weight arg to best_levels. Closes #1131.

cohesion weight is how much to relatively weight a level being consistently associated with one outcome class, vs a level being present in many observations. Defaults to two, which is an exponent on the log-loss from being associated entirely with one class",0
"Merge pull request #1154 from HealthCatalyst/levy1119methods

depend on methods",0
Merge branch 'master' into levy1119methods,0
"Merge pull request #1091 from HealthCatalyst/mikem_1081_telemetry

Mikem 1081 telemetry.",0
add methods to depends in description,0
last rds file.,0
"restore readme, pkgdownyml, and docs",0
docs,0
added run_time,0
all changes but run time,0
attach methods on load,0
"Revert ""docs and site rebuild""

This reverts commit 9234f5707e70c0e23c49e3026a8bc1d30794994d.",0
docs and site rebuild,0
tests. passed.,0
"Merge pull request #1152 from HealthCatalyst/addBadge

add CRAN downloads badge",0
Merge branch 'master' into mikem_1081_telemetry,0
Merge branch 'master' into addBadge,0
"Merge pull request #1124 from HealthCatalyst/levy888interpret

interpret models via regularized regression coefficients",0
add CRAN badge,0
more docs,0
docs,0
add remove_zeros and top_n args to variable import and max_char to its plot,0
add max_char arg to plot.missingness,0
pull long variable truncation into function,0
add top_n arg to interpret and max_char arg to plot.interpret,0
indents,0
"tests running, must write to top of log.",0
Merge branch 'levy1132emptyDF' into mikem_1081_telemetry,0
"add r, hcai, and other package versions to model_lists. Closes #1116",0
Make positive class second level in outcome column. Fixes #1140.,0
some tests needed,0
plot.interpret plots glmnet coefficients. Closes #889,0
add some attributes to coefs objects,0
make missingness remove_zeros arg same as interpret,0
argument to remove zero coefficients,0
Merge branch 'master' into levy888interpret,0
remove setup_training doc,0
model_list attribute original_data_str. Closes #1132,0
fix partial arg match bug in print.missingness. Closes #1136,0
"Merge pull request #1135 from HealthCatalyst/levyTravisTimeout

give codecov longer to run on travis",0
give codecov longer to run on travis,0
Merge branch 'master' into stratify_split_train_test,0
commenting new code,0
removed catools dependency,0
Merge branch 'master' into listWords,0
revert changes in tidy.step_add_levels,0
eliminated unnecessary repetition,0
interpret function. closes #888,0
prep_data docs. fixes #1122,0
hacky fix to a rare bug where prediction rows get duplicated. closes #1120,1
Merge branch 'master' into levy888interpret,0
data prep change in tests,0
"Merge pull request #1121 from HealthCatalyst/levyBugFixes

Levy bug fixes",0
Merge branch 'master' into levyBugFixes,0
tests and lints,0
started interpret,0
"tune_models trains ridge and lasso instead of sampling alpha in [0, 1]",0
code style,0
revert changes to this may take a while message,0
only use variable importance from rf,0
"Merge pull request #1118 from HealthCatalyst/levy1088call

remove call object from models in model_list construction. Closes #1088",0
remove call object from models in model_list construction. Closes #1088,0
in the middle of moving this-may-take-awhile message,0
Need to test warnings and functions,0
"missingness doesn't round, fixes #1100. plus print method and improved plotting.",0
Error message. Fixes #1117,0
"Merge pull request #1108 from HealthCatalyst/levy626lasso

Levy626lasso",0
update message for plotting untuned models,0
plot lambda on log scale,0
working with existing tests,0
updated branch and fixed some tests.,0
build,0
dependencies,0
linting,0
testing for grouping,0
grouping on spliting data into test and training,0
Merge branch 'master' into listWords,0
implemented listWords(),0
Merge branch 'master' into mikem_1081_telemetry,0
Addressed PR comments,0
Merge branch 'master' into levy626lasso,0
invalidate appveyor cache,0
"Merge pull request #1097 from HealthCatalyst/levy1078features

Levy1078features",0
lints,0
"add best_levels attr to model_lists for multi-table deployments

can pass model_list, training df, best_levels list, or character vector to levels arg of add_best_levels in deployment",0
Merge branch 'master' into levy1078features,0
"Merge pull request #1111 from HealthCatalyst/levy1094exampleBug

update install instructions in intro vignette",0
update install instructions in intro vignette,0
"Merge pull request #1109 from HealthCatalyst/levy1094exampleBug

update site. fixes #1094",0
update site. fixes #1094,0
add notes about how to add new algorithm,0
Implement regularized regression,0
"Rebuild appveyor library cache

delete packages cache on appveyor",0
rebuild appveyor package cache,0
try to invalidate appveyor cache,0
restore appveyor package cache,0
delete packages cache,0
Merge branch 'master' of github.com:HealthCatalyst/healthcareai-r,0
update contributing to say not to update pkgdown site,0
restore appveyor library caching,0
rebuild appveyor library cache,0
Store levels to use in deployment from multiple rounds of add_best_levels,0
lint,0
missingness check and tests,0
Much more performant ways of finding best levels,0
"Merge pull request #1099 from HealthCatalyst/levy1098bug

Levy1098bug",0
"Change random mtry value generator. Closes #1089

Training takes a bit longer, especially on wide tables, but large mtry values often produce the best models, especially with a bunch of dummy columns",0
Remove maxstat splitting rule for regression RF. Fixes #1098,0
Merge branch 'master' into levy1078features,0
"Merge pull request #1092 from HealthCatalyst/levyExport

export get_random_hyperparameters",0
Find good levels in high cardinality variables. Closes #1078,0
add option to create all-missing columns in pivot. Also closes #1083,0
"removed readr, rebuilt site.",0
added readr,0
Merge branch 'master' into levyExport,0
site built check passed,0
Merge branch 'master' into mikem_1081_telemetry,0
Tidy after refactor,0
"Merge pull request #1087 from glenrs/listWords

added function to list unique variables for md files",0
closest working state,0
Adding error handling,0
export get_random_hyperparameters,0
"Merge branch 'listWords' of github.com:glenrs/healthcareai-r into listWords

update",0
Merge branch 'master' into listWords,0
"Merge branch 'master' into listWords

Updating branch",0
adjusted function to be capatible with lists and added test cases,0
website,0
Merge branch 'master' into mikem_1081_telemetry,0
"Revert ""docs and website""

This reverts commit ccc8f4b1c76cf15969d2bb0c5a90f857fb77dedf.",0
docs and website,0
just need docs and coverage,0
3 tests left.,0
test for log_predictions,0
added tests for file writing,0
halfway through tests,0
updated docs,0
Model name added,0
updated log info,0
added function to list unique variables for md files,0
"Merge pull request #1085 from HealthCatalyst/levy1084separate

Fixes #1084, separate_drgs missingness bug",0
"Fixes #1084, separate_drgs missingness bug",0
"Merge pull request #1079 from HealthCatalyst/levy995search

Add search to docs site",0
Add search box to site,0
"Merge pull request #1076 from HealthCatalyst/levyReadmeRes

Align image resolution on github and docs site",0
Align image resolution on github and docs site,0
"Merge pull request #1075 from HealthCatalyst/levy890cran

dontrun some examples to pass CRAN time checks",0
import dbplyr,0
final CRAN checks,0
"Move dbi and odbc to suggests, remove dbplyr, import something from e1071",0
dontrun some examples to pass CRAN time checks,0
"Merge pull request #1074 from HealthCatalyst/levy1061depends

Levy1061depends",0
redeploy with netlify pointing at docs,0
docs and site ready for release,0
Write latest log at top,0
remove a lme4 and grpreg dependencies. Closes #1061,0
"Merge pull request #1072 from HealthCatalyst/levy1053logging

Levy1053logging",0
prediction logging. closes #1053,0
remove readr dependency,0
"Merge pull request #1071 from HealthCatalyst/levy909exports

Levy909exports",0
"model and hyperparameter details, startup message",0
Merge branch 'master' into levy909exports,0
clean up docs,0
"Merge pull request #1070 from HealthCatalyst/levy1057plotGenerics

Levy1057plot generics",0
merge master and regen site,0
"Merge pull request #1055 from HealthCatalyst/924_mikem_step_date

924 mikem step date",0
Make plotting functions generic and standardize args. Closes #1057,0
"export pipe, import all dplyr",0
"cherry-picked changes, mostly to tests, that must've been lost in revert",0
merge bug fix,0
fixes #1068,0
merge master and regen site,0
Merge branch 'master' into 924_mikem_step_date,0
revert fc44285 -m 2,0
"Merge pull request #1064 from HealthCatalyst/Levi_dbvignfix_1063

Removing DBI from db vignette",0
Test to update PR,0
"Merge branch 'master' into Levi_dbvignfix_1063
Grabbing latest commits",0
"Merge pull request #1067 from HealthCatalyst/levy824missingCheck

Levy824missing check",0
add check and clean docs,0
ignore all-unique character columns. closes #949,0
Building docs after fixing merge conflicts,0
"Fixing conflicts when merging master into this branch

Merge branch 'master' into Levi_dbvignfix_1063

# Conflicts:
#	docs/dev/articles/site_only/deploy_model.html
#	docs/dev/articles/site_only/healthcareai.html
#	docs/dev/articles/site_only/transitioning.html
#	docs/dev/index.html
#	docs/dev/reference/figures/README-plot_predictions-1.png
#	docs/dev/reference/machine_learn.html
#	docs/dev/reference/predict.model_list.html",0
merge master,0
prep_data and training functions can take columns quoted or unquoted,0
"Merge pull request #1062 from HealthCatalyst/Levi_961_deployvignette

Model deployment vignette",0
