Commit Message,predict
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"CompSparseDoubleVector deltaVec = new CompSparseDoubleVector(matrixW1Id, 0, feaNum, feaNum);",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add matrix,0
add matrix,0
"DenseIntVector deltaVec = new DenseIntVector(100000, delta);",0
deltaVec.setMatrixId(matrixW1Id);,0
deltaVec.setRowId(0);,0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add dense double matrix,0
add comp dense double matrix,0
add sparse double matrix,0
add component sparse double matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense long matrix,0
add comp dense long matrix,0
add sparse long matrix,0
add component sparse long matrix,0
add comp dense long double matrix,0
add sparse long-key double matrix,0
add component long-key sparse double matrix,0
add component long-key sparse float matrix,0
add sparse long-key float matrix,0
add component long-key sparse float matrix,0
add component long-key sparse int matrix,0
add sparse long-key int matrix,0
add component long-key sparse int matrix,0
add component long-key sparse long matrix,0
add sparse long-key long matrix,0
add component long-key sparse long matrix,0
Start PS,0
Start to run application,0
testDenseDoubleCompUDF();,0
testSparseDoubleCompUDF();,0
testDenseFloatCompUDF();,0
testSparseFloatCompUDF();,0
testDenseIntCompUDF();,0
testSparseIntCompUDF();,0
testDenseLongCompUDF();,0
testSparseLongCompUDF();,0
testSparseDoubleLongKeyCompUDF();,0
testSparseFloatLongKeyCompUDF();,0
testSparseIntLongKeyCompUDF();,0
testSparseLongLongKeyCompUDF();,0
client1.clock().get();,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
client1.clock().get();,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"CompSparseDoubleVector deltaVec = new CompSparseDoubleVector(matrixW1Id, 0, feaNum, feaNum);",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
TODO Auto-generated constructor stub,1
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add dense double matrix,0
add comp dense double matrix,0
add sparse double matrix,0
add component sparse double matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense long matrix,0
add comp dense long matrix,0
add sparse long matrix,0
add component sparse long matrix,0
add comp dense long double matrix,0
add sparse long-key double matrix,0
add component long-key sparse double matrix,0
add component long-key sparse float matrix,0
add sparse long-key float matrix,0
add component long-key sparse float matrix,0
add component long-key sparse int matrix,0
add sparse long-key int matrix,0
add component long-key sparse int matrix,0
add component long-key sparse long matrix,0
add sparse long-key long matrix,0
add component long-key sparse long matrix,0
Start PS,0
Start to run application,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
IntDoubleVector row = (IntDoubleVector) ((GetRowResult) client1.get(func)).getRow();,0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
IntDoubleVector row = (IntDoubleVector) ((GetRowResult) client1.get(func)).getRow();,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"CompSparseDoubleVector deltaVec = new CompSparseDoubleVector(matrixW1Id, 0, feaNum, feaNum);",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
IntFloatVector row = (IntFloatVector) ((GetRowResult) client1.get(func)).getRow();,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"IndexGet func = new IndexGet(new IndexGetParam(matrixW1Id, 0, index));",0
IntLongVector row = (IntLongVector) ((GetRowResult) client1.get(func)).getRow();,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add dense double matrix,0
add comp dense double matrix,0
add sparse double matrix,0
add component sparse double matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense long matrix,0
add comp dense long matrix,0
add sparse long matrix,0
add component sparse long matrix,0
add comp dense long double matrix,0
add sparse long-key double matrix,0
add component long-key sparse double matrix,0
add component long-key sparse float matrix,0
add sparse long-key float matrix,0
add component long-key sparse float matrix,0
add component long-key sparse int matrix,0
add sparse long-key int matrix,0
add component long-key sparse int matrix,0
add component long-key sparse long matrix,0
add sparse long-key long matrix,0
add component long-key sparse long matrix,0
Start PS,0
Start to run application,0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add comp dense float matrix,0
add comp dense float matrix,0
Start PS,0
Start to run application,0
import com.tencent.angel.psagent.consistency.SSPConsistencyController;,0
@RunWith(MockitoJUnitRunner.class),0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
"conf.setInt(AngelConf.ANGEL_PREPROCESS_VECTOR_MAXDIM, 10000);",0
get a angel client,0
add matrix,0
psAgent.initAndStart();,0
test conf,0
test master location,0
test app id,0
test user,0
test ps agent attempt id,0
test connection,0
test master client,0
test ip,0
test loc,0
test master location,0
test ps location,0
"assertEquals(psLoc, locationCache.updateAndGetPSLocation(psId));",0
test all ps ids,0
test all matrix ids,0
test all matrix names,0
test matrix attribute,0
test matrix meta,0
test ps location,0
test partitions,0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add dense double matrix,0
add comp dense double matrix,0
add sparse double matrix,0
add component sparse double matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense float matrix,0
add comp dense float matrix,0
add sparse float matrix,0
add component sparse float matrix,0
add dense long matrix,0
add comp dense long matrix,0
add sparse long matrix,0
add component sparse long matrix,0
add comp dense long double matrix,0
add sparse long-key double matrix,0
add component long-key sparse double matrix,0
add component long-key sparse float matrix,0
add sparse long-key float matrix,0
add component long-key sparse float matrix,0
add component long-key sparse int matrix,0
add sparse long-key int matrix,0
add component long-key sparse int matrix,0
add component long-key sparse long matrix,0
add sparse long-key long matrix,0
add component long-key sparse long matrix,0
Start PS,0
Start to run application,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
"System.out.println(""id="" + id + "", value="" + mergedRow.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
Assert.assertTrue(index.length == row.size());,0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"CompSparseDoubleVector deltaVec = new CompSparseDoubleVector(matrixW1Id, 0, feaNum, feaNum);",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
for (int i = 0; i < feaNum; i++) {,0
"deltaVec.set(i, i);",0
},0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
"System.out.println(""id="" + id + "", value="" + row.get(id));",0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
System.out.println(content);,0
https://blog.csdn.net/cocoonyang/article/details/63068108,0
v1[i] = v1[i] + da * v2[i];,0
"dgemm(String transa, String transb,",0
"int m, int n, int k,",0
"double alpha,",0
"double[] a, int lda,",0
"double[] b, int ldb,",0
"double beta,",0
"double[] c, int ldc);",0
C := alpha*op( A )*op( B ) + beta*C,0
v1[i] = v1[i] + da * v2[i];,0
y := alpha*A*x + beta*y,0
y := alpha*A*x + beta*y,0
y := alpha*A*x + beta*y,0
"dgemm(String transa, String transb,",0
"int m, int n, int k,",0
"double alpha,",0
"double[] a, int lda,",0
"double[] b, int ldb,",0
"double beta,",0
"double[] c, int ldc);",0
C := alpha*op( A )*op( B ) + beta*C,0
set basic configuration keys,0
use local deploy mode and dummy dataspliter,0
get a angel client,0
add matrix,0
test worker getActiveTaskNum,0
test worker getTaskNum,0
test worker getTaskManager,0
test workerId,0
test workerAttemptId,0
tet worker initFinished,0
test worker getInitMinclock,0
test worker loacation,0
test AppId,0
test Conf,0
test UserName,0
master location,0
masterClient,0
test psAgent,0
test worker get dataBlockManager,0
workerGroup.getSplits();,0
application,0
lcation,0
workerGroup info,0
worker info,0
task,0
Matrix parameters,0
Set basic configuration keys,0
Use local deploy mode and dummy data spliter,0
Create an Angel client,0
Add different types of matrix,0
"DenseIntMatrix expect = new DenseIntMatrix(diRow, diCol);",0
using mock object,0
verification,0
Stubbing,0
Default does nothing.,0
The app injection is optional,0
"renderText(""hello world"");",0
"user choose a workerGroupID from the workergroups page,",0
now we should change the AngelApp params and render the workergroup page;,0
"static final String WORKER_ID = ""worker.id"";",0
"div(""#logo"").",0
"img(""/static/hadoop-st.png"")._().",0
import org.apache.hadoop.yarn.webapp.view.FooterBlock;,0
import org.apache.hadoop.yarn.webapp.view.HeaderBlock;,0
JQueryUI.jsnotice(html);,0
import org.apache.hadoop.conf.Configuration;,0
import java.lang.reflect.Field;,0
get block locations from file system,0
create a list of all block and their locations,0
"if the file is not splitable, just create the one block with",0
full file length,0
each split can be a maximum of maxSize,0
if remainder is between max and 2*max - then,0
"instead of creating splits of size max, left-max we",0
create splits of size left/2 and left/2. This is,0
a heuristic to avoid creating really really small,0
splits.,0
add this block to the block --> node locations map,0
"For blocks that do not have host/rack information,",0
assign to default  rack.,0
add this block to the rack --> block map,0
Add this host to rackToNodes map,0
add this block to the node --> block map,0
"if the file system does not have any rack information, then",0
use dummy rack location.,0
The topology paths have the host name included as the last,0
component. Strip it.,0
get tokens for all the required FileSystems..,0
"TokenCache.obtainTokensForNamenodes(job.getCredentials(), dirs,",0
job.getConfiguration());,0
Whether we need to recursive look into the directory structure,0
creates a MultiPathFilter with the hiddenFileFilter and the,0
user provided one (if any).,0
all the files in input set,0
it is allowed for maxSize to be 0. Disable smoothing load for such cases,0
process all nodes and create splits that are local to a node. Generate,0
"one split per node iteration, and walk over nodes multiple times to",0
distribute the splits across nodes.,0
Skip the node if it has previously been marked as completed.,0
"for each block, copy it into validBlocks. Delete it from",0
blockToNodes so that the same block does not appear in,0
two different splits.,0
Remove all blocks which may already have been assigned to other,0
splits.,0
"if the accumulated split size exceeds the maximum, then",0
create this split.,0
create an input split and add it to the splits array,0
Remove entries from blocksInNode so that we don't walk these,0
again.,0
Done creating a single split for this node. Move on to the next,0
node so that splits are distributed across nodes.,0
This implies that the last few blocks (or all in case maxSize=0),0
were not part of a split. The node is complete.,0
if there were any blocks left over and their combined size is,0
"larger than minSplitNode, then combine them into one split.",0
Otherwise add them back to the unprocessed pool. It is likely,0
that they will be combined with other blocks from the,0
same rack later on.,0
This condition also kicks in when max split size is not set. All,0
blocks on a node will be grouped together into a single split.,0
haven't created any split on this machine. so its ok to add a,0
smaller one for parallelism. Otherwise group it in the rack for,0
balanced size create an input split and add it to the splits,0
array,0
Remove entries from blocksInNode so that we don't walk this again.,0
The node is done. This was the last set of blocks for this node.,0
Put the unplaced blocks back into the pool for later rack-allocation.,0
Node is done. All blocks were fit into node-local splits.,0
Check if node-local assignments are complete.,0
All nodes have been walked over and marked as completed or all blocks,0
have been assigned. The rest should be handled via rackLock assignment.,0
"LOG.info(""DEBUG: Terminated node allocation with : CompletedNodes: """,0
"+ completedNodes.size() + "", size left: "" + totalLength);",0
"if blocks in a rack are below the specified minimum size, then keep them",0
"in 'overflow'. After the processing of all racks is complete, these",0
overflow blocks will be combined into splits.,0
Process all racks over and over again until there is no more work to do.,0
Create one split for this rack before moving over to the next rack.,0
Come back to this rack after creating a single split for each of the,0
remaining racks.,0
"Process one rack location at a time, Combine all possible blocks that",0
reside on this rack as one split. (constrained by minimum and maximum,0
split size).,0
iterate over all racks,0
"for each block, copy it into validBlocks. Delete it from",0
blockToNodes so that the same block does not appear in,0
two different splits.,0
"if the accumulated split size exceeds the maximum, then",0
create this split.,0
create an input split and add it to the splits array,0
"if we created a split, then just go to the next rack",0
"if there is a minimum size specified, then create a single split",0
"otherwise, store these blocks into overflow data structure",0
There were a few blocks in this rack that,0
remained to be processed. Keep them in 'overflow' block list.,0
These will be combined later.,0
Process all overflow blocks,0
"This might cause an exiting rack location to be re-added,",0
but it should be ok.,0
"if the accumulated split size exceeds the maximum, then",0
create this split.,0
create an input split and add it to the splits array,0
"Process any remaining blocks, if any.",0
create an input split,0
add this split to the list that is returned,0
long num = totLength / maxSize;,0
all blocks for all the files in input set,0
mapping from a rack name to the list of blocks it has,0
mapping from a block to the nodes on which it has replicas,0
mapping from a node to the list of blocks that it contains,0
populate all the blocks for all files,0
stop all services,0
1.write application state to file so that the client can get the state of the application,0
if master exit,0
2.clear tmp and staging directory,0
waiting for client to get application state,0
stop the RPC server,0
"Security framework already loaded the tokens into current UGI, just use",0
them,0
Now remove the AM->RM token so tasks don't have it,0
add a shutdown hook,0
init app state storage,0
init event dispacher,0
init location manager,0
init container allocator,0
init a rpc service,0
recover matrix meta if needed,0
recover ps attempt information if need,0
Init Client manager,0
Init PS Client manager,0
init parameter server manager,0
recover task information if needed,0
a dummy data spliter is just for test now,0
recover data splits information if needed,0
init worker manager and register worker manager event,0
register slow worker/ps checker,0
register app manager event and finish event,0
Init model saver & loader,0
start a web service if use yarn deploy mode,0
load from app state storage first if attempt index great than 1(the master is not the first,0
retry),0
"if load failed, just build a new MatrixMetaManager",0
load ps attempt index from app state storage first if attempt index great than 1(the master,0
is not the first retry),0
load task information from app state storage first if attempt index great than 1(the master,0
is not the first retry),0
"if load failed, just build a new AMTaskManager",0
load data splits information from app state storage first if attempt index great than 1(the,0
master is not the first retry),0
"if load failed, we need to recalculate the data splits",0
Check Workers,0
Check PSS,0
Check Clients,0
Check PS Clients,0
parse parameter server counters,0
"if psAttemptId is not in monitor set, just return a PSCOMMAND_SHUTDOWN command.",0
refresh last heartbeat timestamp,0
send a state update event to the specific PSAttempt,0
Check is there save request,0
Check is there load request,0
check matrix metadata inconsistencies between master and parameter server.,0
"if a matrix exists on the Master and does not exist on ps, then it is necessary to notify ps to establish the matrix",0
"if a matrix exists on the ps and does not exist on master, then it is necessary to notify ps to remove the matrix",0
"if psAttemptId is not in monitor set, just return a PSCOMMAND_SHUTDOWN command.",0
choose a unused port,0
start RPC server,0
remove this parameter server attempt from monitor set,0
remove this parameter server attempt from monitor set,0
