Commit Message,predict
"2. OR you can do this: In UE Editor select the object and then go to ""Actor"" section, click down arrow to see ""Tags"" property and add a tag there.",0
,0
The simGetObjectPose and simSetObjectPose uses first object that has specified name OR tag.,0
more info: https://answers.unrealengine.com/questions/543807/whats-the-difference-between-tag-and-tag.html,0
https://answers.unrealengine.com/revisions/790629.html,0
below works in Blocks environment,0
------------------------------------ Get current pose ------------------------------------------------,0
search object by name:,0
search another object by tag,0
search non-existent object,0
------------------------------------ Set new pose ------------------------------------------------,0
here we move with teleport enabled so collisions are ignored,0
here we move with teleport enabled so collisions are not ignored,0
move non-existent object,0
------------------------------------ Get new pose ------------------------------------------------,0
search another object by tag,0
search non-existent object,0
Import this module to automatically setup path to local airsim module,0
This module first tries to see if airsim module is installed via pip,0
If it does then we don't do anything else,0
Else we look up grand-parent folder to see if it has airsim folder,0
and if it does then we add that in sys.path,0
this class simply tries to see if airsim,0
if airsim module is installed then don't do anything else,0
import pkgutil,0
airsim_loader = pkgutil.find_loader('airsim'),0
if airsim_loader is not None:,0
return,0
"Roll is applied first, then pitch, then yaw.",0
Turn the camera position into a column vector.,0
"Convert the camera's quaternion rotation to yaw, pitch, roll angles.",0
"Create a rotation matrix from camera pitch, roll, and yaw angles.",0
Change coordinates to get subjectXYZ in the camera's local coordinate system.,0
Recreate the perspective projection of the camera.,0
"Move origin to the upper-left corner of the screen and multiply by size to get pixel values. Note that screen is in y,-z plane.",0
Set pose and sleep after to ensure the pose sticks before capturing image.,0
Capture segmentation (IR) and scene images.,0
Change images into numpy arrays.,0
Capture images for a certain amount of time in seconds (half hour now),0
Capture image - pose.position x_val access may change w/ AirSim,0
"version (pose.position.x_val new, pose.position[b'x_val'] old)",0
Convert color scene image to BGR for write out with cv2.,0
"Connect to AirSim, UAV mode.",0
Look for objects with names that match a regular expression.,0
"Sample calls to main, varying camera angle and altitude.",0
"straight down, 400ft",0
"straight down, 200ft",0
"45 degrees, 200ft -- note that often object won't be scene since position",0
is set exactly to object's,0
"45 degrees, 400ft -- note that often object won't be scene since position",0
is set exactly to object's,0
In settings.json first activate computer vision mode:,0
https://github.com/Microsoft/AirSim/blob/main/docs/image_apis.md#computer-vision-mode,0
xn = 1 + x*5  # some random number,0
currently reset() doesn't work in CV mode. Below is the workaround,1
connect to the AirSim simulator,0
monitor car state while you drive it manually.,0
get state of the car,0
connect to the AirSim simulator,0
!/usr/bin/env python3,0
-*- coding: utf-8 -*-,0
connect to the AirSim simulator,0
set the controls for car,0
let car drive a bit,0
connect to the AirSim simulator,0
go forward,0
get state of the car,0
Python client example to change time-of-day using APIs,0
,0
Changes time of the day and makes the car move around,0
connect to the AirSim simulator,0
flip between specific time and default time,0
go forward,0
Go forward + steer right,0
main,0
connect to the AirSim simulator,0
get state of the car,0
go forward,0
Go forward + steer right,0
go reverse,0
apply brakes,0
get camera images from the car,0
restore to original state,0
connect to the AirSim simulator,0
go forward,0
Python client example to get Lidar data from a car,0
,0
Makes the drone fly and get Lidar data,0
connect to the AirSim simulator,0
"print(""state: %s"" % s)",0
go forward,0
Go forward + steer right,0
"reshape array of floats to array of [X,Y,Z]",0
TODO,1
main,0
connect to the AirSim simulator,0
get state of the car,0
go forward,0
Go forward + steer right,0
go reverse,0
apply breaks,0
restore to original state,0
Sleep for some time to wait for other vehicles to be created,0
"driveCar(vehicle_name, client)",0
go forward,0
Go forward + steer right,0
go reverse,0
apply brakes,0
Import this module to automatically setup path to local airsim module,0
This module first tries to see if airsim module is installed via pip,0
If it does then we don't do anything else,0
Else we look up grand-parent folder to see if it has airsim folder,0
and if it does then we add that in sys.path,0
this class simply tries to see if airsim,0
if airsim module is installed then don't do anything else,0
import pkgutil,0
airsim_loader = pkgutil.find_loader('airsim'),0
if airsim_loader is not None:,0
return,0
Use below in settings.json with blocks environment,0
connect to the AirSim simulator,0
get state of the car,0
go forward,0
go reverse,0
apply breaks,0
get camera images from the car,0
restore to original state,0
from keras.models import load_model,0
if (len(sys.argv) != 2):,0
print('usage: python drive.py <modelName>'),0
sys.exit(),0
print('Loading model...'),0
model = load_model(sys.argv[1]),0
connect to the AirSim simulator,0
"state_buf[0] = np.array([car_controls.steering, car_controls.throttle, car_controls.brake, car_state.speed])",0
"model_output = model.predict([image_buf, state_buf])",0
car_controls.steering = float(model_output[0][0]),0
connect to the AirSim simulator,0
set camera name and image type to request images and detections,0
set detection radius in [cm],0
add desired object name to detect in wild card/regex format,0
Import this module to automatically setup path to local airsim module,0
This module first tries to see if airsim module is installed via pip,0
If it does then we don't do anything else,0
Else we look up grand-parent folder to see if it has airsim folder,0
and if it does then we add that in sys.path,0
this class simply tries to see if airsim,0
if airsim module is installed then don't do anything else,0
import pkgutil,0
airsim_loader = pkgutil.find_loader('airsim'),0
if airsim_loader is not None:,0
return,0
-*- coding: utf-8 -*-,0
,0
Configuration file for the Sphinx documentation builder.,0
,0
This file does only contain a selection of the most common options. For a,0
full list see the documentation:,0
http://www.sphinx-doc.org/en/master/config,0
-- Path setup --------------------------------------------------------------,0
"If extensions (or modules to document with autodoc) are in another directory,",0
add these directories to sys.path here. If the directory is relative to the,0
"documentation root, use os.path.abspath to make it absolute, like shown here.",0
,0
-- Project information -----------------------------------------------------,0
The short X.Y version,0
"The full version, including alpha/beta/rc tags",0
-- General configuration ---------------------------------------------------,0
"If your documentation needs a minimal Sphinx version, state it here.",0
,0
needs_sphinx = '1.0',0
"Add any Sphinx extension module names here, as strings. They can be",0
extensions coming with Sphinx (named 'sphinx.ext.*') or your custom,0
ones.,0
"Add any paths that contain templates here, relative to this directory.",0
The suffix(es) of source filenames.,0
You can specify multiple suffix as a list of string:,0
,0
"source_suffix = ['.rst', '.md']",0
The master toctree document.,0
The language for content autogenerated by Sphinx. Refer to documentation,0
for a list of supported languages.,0
,0
This is also used if you do content translation via gettext catalogs.,0
"Usually you set ""language"" from the command line for these cases.",0
"List of patterns, relative to source directory, that match files and",0
directories to ignore when looking for source files.,0
This pattern also affects html_static_path and html_extra_path.,0
The name of the Pygments (syntax highlighting) style to use.,0
-- Options for HTML output -------------------------------------------------,0
The theme to use for HTML and HTML Help pages.  See the documentation for,0
a list of builtin themes.,0
,0
html_theme = 'alabaster',0
Theme options are theme-specific and customize the look and feel of a theme,0
"further.  For a list of options available for each theme, see the",0
documentation.,0
,0
html_theme_options = {},0
"Add any paths that contain custom static files (such as style sheets) here,",0
"relative to this directory. They are copied after the builtin static files,",0
"so a file named ""default.css"" will overwrite the builtin ""default.css"".",0
"Custom sidebar templates, must be a dictionary that maps document names",0
to template names.,0
,0
The default sidebars (for documents that don't match any pattern) are,0
defined by theme itself.  Builtin themes are using these templates by,0
"default: ``['localtoc.html', 'relations.html', 'sourcelink.html',",0
'searchbox.html']``.,0
,0
html_sidebars = {},0
-- Options for HTMLHelp output ---------------------------------------------,0
Output file base name for HTML help builder.,0
-- Options for LaTeX output ------------------------------------------------,0
The paper size ('letterpaper' or 'a4paper').,0
,0
"'papersize': 'letterpaper',",0
"The font size ('10pt', '11pt' or '12pt').",0
,0
"'pointsize': '10pt',",0
Additional stuff for the LaTeX preamble.,0
,0
"'preamble': '',",0
Latex figure (float) alignment,0
,0
"'figure_align': 'htbp',",0
Grouping the document tree into LaTeX files. List of tuples,0
"(source start file, target name, title,",0
"author, documentclass [howto, manual, or own class]).",0
-- Options for manual page output ------------------------------------------,0
One entry per manual page. List of tuples,0
"(source start file, name, description, authors, manual section).",0
-- Options for Texinfo output ----------------------------------------------,0
Grouping the document tree into Texinfo files. List of tuples,0
"(source start file, target name, title, author,",0
"dir menu entry, description, category)",0
-- Options for Epub output -------------------------------------------------,0
Bibliographic Dublin Core info.,0
The unique identifier of the text. This can be a ISBN number,0
or the project homepage.,0
,0
epub_identifier = '',0
A unique identification for the text.,0
,0
epub_uid = '',0
A list of files that should not be packed into the epub file.,0
-- Extension configuration -------------------------------------------------,0
-- Options for intersphinx extension ---------------------------------------,0
Example configuration for intersphinx: refer to the Python standard library.,0
-- Options for todo extension ----------------------------------------------,1
"If true, `todo` and `todoList` produce output, else they produce nothing.",1
We ignore the 2D nature of the problem as it is not relevant here,0
It makes multi-core processing more straightforward,0
Allocations,0
Add small number to avoid issues with log(I),0
Event sim keeps track of previous image automatically,0
"Using pickle dump in a per-frame fashion to save time, instead of savetxt",0
Optimizations possible,0
connect to the AirSim simulator,0
connect to the AirSim simulator,0
that's enough fun for now. let's quit cleanly,0
"Python client example to get Lidar data from a drone, although this script works for any AirSim-supported vehicle",0
This script is for Lidar sensors using 'SensorLocalFrame' as DataFrame under settings.json.,0
Sample settings.json used for this script:,0
connect to the AirSim simulator,0
main,0
connect to the AirSim simulator,0
MultirotorClient.wait_key('Press any key to takeoff'),0
connect to the AirSim simulator,0
get camera images from the car,0
that's enough fun for now. let's quit cleanly,0
##################################################################################################,0
,0
Project:  Embedded Learning Library (ELL),0
File:     speaker.py,0
Authors:  Chris Lovett,0
,0
Requires: Python 3.x,0
,0
##################################################################################################,0
open speakers so we can hear what it is processing...,0
teleport the drone + 10 meters in x-direction,0
teleport the drone back,0
This example shows how to use the External Physics Engine,0
It allows you to control the drone through setVehiclePose and obtain collision information.,0
It is especially useful for injecting your own flight dynamics model to the AirSim drone.,0
Use Blocks environment to see the drone colliding and seeing the collision information,0
in the command prompt.,0
Add this line to your settings.json before running AirSim:,0
"""PhysicsEngineName"":""ExternalPhysicsEngine""",0
use open cv to create point cloud from depth image.,0
###########################################,0
######### This is work in progress! #######,0
###########################################,0
file will be saved in PythonClient folder (i.e. same folder as script),0
"point cloud ASCII format, use viewers like CloudCompare http://www.danielgm.net/cc/ or see http://www.geonext.nl/wp-content/uploads/2014/05/Point-Cloud-Viewers.pdf",0
skip it,0
AirSim uses NED coordinates so negative axis is up.,0
z of -7 is 7 meters above the original launch point.,0
Fly given velocity vector for 5 seconds,0
using airsim.DrivetrainType.MaxDegreeOfFreedom means we can control the drone yaw independently,0
from the direction the drone is flying.  I've set values here that make the drone always point inwards,0
towards the inside of the box (which would be handy if you are building a 3d scan of an object in the real world).,0
Make the drone fly in a circle.,0
"center is just a direction vector, so normalize it to compute the actual cx,cy locations.",0
check that our home position is stable,0
AirSim uses NED coordinates so negative axis is up.,0
ramp up time,0
ramp up to full speed in smooth increments so we don't start too aggressively.,0
compute current angle,0
compute lookahead,0
if we did the takeoff then also do the landing.,0
tracking # of completed orbits is surprisingly tricky to get right in order to handle random wobbles,0
about the starting point.  So we watch for complete 1/2 orbits to avoid that problem.,0
now we just have to watch for a smooth crossing from negative diff to positive diff,0
ignore the click over from 360 back to 0,0
watch direction this diff is moving if it switches from shrinking to growing,0
then we passed the starting point.,0
first hold our current position so drone doesn't try and keep flying while we take the picture.,0
AirSim uses NED coordinates so negative axis is up.,0
z of -5 is 5 meters above the original launch point.,0
see https://github.com/Microsoft/AirSim/wiki/moveOnPath-demo,0
this method is async and we are not waiting for the result since we are passing timeout_sec=0.,0
drone will over-shoot so we bring it back to the start point before landing.,0
"Python client example to get Lidar data from a drone, although this script works for any AirSim-supported vehicle",0
This script is for Lidar sensors using 'VehicleInertialFrame' as DataFrame under settings.json,0
Sample settings.json used for this script:,0
connect to the AirSim simulator,0
main,0
Run this script with clock speed in settings.json,0
"""ClockSpeed"": 1 then change it to 0.5",0
connect to the AirSim simulator,0
with ClockSpeed = 0.5 you will see that this takes 6s (system time) and not 3s,0
with ClockSpeed = 0.5 you will see that this takes 10s (system time),0
and not 5s in each iteration,0
that's enough fun for now. let's quit cleanly,0
Takeoff or hover,0
Set wind to 0,0
Takeoff or hover,0
In settings.json first activate computer vision mode:,0
https://github.com/Microsoft/AirSim/blob/main/docs/image_apis.md#computer-vision-mode,0
requires Python 3.5.3 :: Anaconda 4.4.0,0
pip install opencv-python,0
"because this method returns std::vector<uint8>, msgpack decides to encode it as a string unfortunately.",0
fly for 2 minutes,0
more than 50 centimeter drift is unacceptable.,0
Python client example to get Lidar data from a drone,0
,0
Makes the drone fly and get Lidar data,0
connect to the AirSim simulator,0
"print(""state: %s"" % s)",0
"print(""state: %s"" % pprint.pformat(state))",0
"reshape array of floats to array of [X,Y,Z]",0
TODO,1
main,0
connect to the AirSim simulator,0
AirSim uses NED coordinates so negative axis is up.,0
let it settle there a bit.,0
after hovering we need to re-enabled api control for next leg of the trip,0
now compute the survey path required to fill the box,0
##################################################################################################,0
,0
Project:  Embedded Learning Library (ELL),0
File:     wav_reader.py,0
Authors:  Chris Lovett,0
,0
Requires: Python 3.x,0
,0
##################################################################################################,0
open a stream on the audio input file.,0
"assumes signed integer used in raw audio, so for example, the max for 16bit is 2^15 (32768)",0
convert int16 data to scaled floats,0
configure output stream to match what we are resampling to...,0
convert the audio to the desired recording rate,0
split into separate channels,0
drop the channels we don't want,0
zip the resulting channels back up.,0
convert back to packed bytes in PCM 16 format,0
"deal with any accumulation of tails, if the tail grows to a full",0
buffer then return it!,0
"we have a tail from previous frame, so prepend it",0
"now the caller needs us to stick to our sample_size contract, but when",0
rate conversion happens we can't be sure that 'data' is exactly that size.,0
usually one byte extra so add this to our accumulating tail,0
"might have reached the end of a file, so pad with zeros.",0
"Please add ""EnableTrace"": true to your setting.json as shown below",0
{,0
"""SettingsVersion"": 1.2,",0
"""SimMode"": ""Multirotor"",",0
"""Vehicles"": {",0
"""Drone"": {",0
"""VehicleType"": ""SimpleFlight"",",0
"""EnableTrace"": true",0
},0
},0
},0
connect to the AirSim simulator,0
connect to the AirSim simulator,0
add new vehicle,0
Use below in settings.json with Blocks environment,0
connect to the AirSim simulator,0
get camera images from the car,0
that's enough fun for now. let's quit cleanly,0
connect to the AirSim simulator,0
Import this module to automatically setup path to local airsim module,0
This module first tries to see if airsim module is installed via pip,0
If it does then we don't do anything else,0
Else we look up grand-parent folder to see if it has airsim folder,0
and if it does then we add that in sys.path,0
this class simply tries to see if airsim,0
if airsim module is installed then don't do anything else,0
import pkgutil,0
airsim_loader = pkgutil.find_loader('airsim'),0
if airsim_loader is not None:,0
return,0
"this script moves the drone to a location, then rests it thousands of time",0
purpose of this script is to stress test reset API,0
connect to the AirSim simulator,0
that's enough fun for now. let's quite cleanly,0
For high speed ascent and descent on PX4 you may need to set these properties:,0
param set MPC_Z_VEL_MAX_UP 5,0
param set MPC_Z_VEL_MAX_DN 5,0
AirSim uses NED coordinates so negative axis is up.,0
z of -50 is 50 meters above the original launch point.,0
use open cv to show new images from AirSim,0
requires Python 3.5.3 :: Anaconda 4.4.0,0
pip install opencv-python,0
"you must first press ""1"" in the AirSim view to turn on the depth capture",0
get depth image,0
"this will return png width= 256, height= 144",0
slice the image so we only check what we are headed into (and not what is down on the ground below us).,0
"now look at 4 horizontal bands (far left, left, right, far right) and see which is most open.",0
"the depth map uses black for far away (0) and white for very close (255), so we invert that",0
to get an estimate of distance.,0
sanity check on what is directly in front of us (slot 2 in our hsplit),0
"we have a 90 degree field of view (pi/2), we've sliced that into 5 chunks, each chunk then represents",0
an angular delta of the following pi/10.,0
This constant is used as an upper bound  for normalizing the car's speed to be between 0 and 1,0
Remove alpha channel if exists,0
"compute average steering over 3 consecutive recorded images, this will serve as the label",0
"Data is expected to be a dict of <image: (label, previousious_state)>",0
Flatten and yield as tuple,0
Initialize a resizable dataset to hold the output,0
Resize the dataset to accommodate the next chunk of rows,0
Create the next chunk,0
Increment the row count,0
Arguments,0
Returns,0
use composition of homographies,0
to generate final transform that needs to be applied,0
Arguments,0
Returns,0
Keeps under lock only the mechanism which advances,0
the indexing of each batch.,0
The transformation of images is not under thread lock,0
so it can be done in parallel,0
Trained model path,0
Connect to AirSim,0
Start driving,0
Initialize image buffer,0
Update throttle value according to steering angle,0
Prediction,0
"Rescale prediction to [-1,1] and factor by 0.82 for drive smoothness",0
Print progress,0
Update next car state,0
Wait a bit between iterations,0
%matplotlib inline,0
chunk size for training batches,0
"No test set needed, since testing in our case is running the model on an unseen map in AirSim",0
Point this to the directory containing the raw data,0
Point this to the desired output directory for the cooked (.h5) data,0
Choose The folders to search for data under RAW_DATA_DIR,0
"if COOK_ALL_DATA is set to False, append your desired data folders here",0
data_folder.append('folder_name1'),0
data_folder.append('folder_name2'),0
...,0
Hyper-parameters,0
Activation functions,0
"Stop training if in the last 20 epochs, there was no change of the best recorded validation loss",0
<< The directory containing the cooked data from the previous step >>,0
<< The directory in which the model output will be placed >>,0
"Use ROI of [78,144,27,227] for FOV 60 with Formula car",0
Network definition,0
Import this module to automatically setup path to local airsim module,0
This module first tries to see if airsim module is installed via pip,0
If it does then we don't do anything else,0
Else we look up grand-parent folder to see if it has airsim folder,0
and if it does then we add that in sys.path,0
this class simply tries to see if airsim,0
if airsim module is installed then don't do anything else,0
import pkgutil,0
airsim_loader = pkgutil.find_loader('airsim'),0
if airsim_loader is not None:,0
return,0
DEY: I don't know why this was there.,0
----------------------------------- Common vehicle APIs ---------------------------------------------,0
basic flight control,0
time-of-day control,0
time - of - day control,0
weather,0
camera control,0
simGetImage returns compressed png in array of bytes,0
image_type uses one of the ImageType members,0
"todo : in future remove below, it's only for compatibility to pre v1.2",1
"because this method returns std::vector < uint8>, msgpack decides to encode it as a string unfortunately.",0
camera control,0
simGetImage returns compressed png in array of bytes,0
image_type uses one of the ImageType members,0
CinemAirSim,0
End CinemAirSim,0
gets the static meshes in the unreal scene,0
TODO : below str() conversion is only needed for legacy reason and should be removed in future,1
TODO : below str() conversion is only needed for legacy reason and should be removed in future,1
TODO : below str() conversion is only needed for legacy reason and should be removed in future,1
sensor APIs,0
Plotting APIs,0
Recording APIs,0
Add new vehicle via RPC,0
----------------------------------- Multirotor APIs ---------------------------------------------,0
APIs for control,0
low - level control API,0
query vehicle state,0
query rotor states,0
----------------------------------- Car APIs ---------------------------------------------,0
helper method for converting getOrientation to roll/pitch/yaw,0
https:#en.wikipedia.org/wiki/Conversion_between_quaternions_and_Euler_angles,0
roll (x-axis rotation),0
pitch (y-axis rotation),0
yaw (z-axis rotation),0
DEY: I don't know why this was there.,0
"obj.__dict__ = {k.decode('utf-8'): (from_msgpack(v.__class__, v) if hasattr(v, ""__dict__"") else v) for k, v in encoded.items()}",0
return cls(**msgpack.unpack(encoded)),0
"todo: in future remove str(), it's only for compatibility to pre v1.2",1
Create a DummyVecEnv for main airsim gym env,0
Wrap env as VecTransposeImage to allow SB to handle frame observations,0
Initialize RL algorithm type and parameters,0
"Create an evaluation callback with the same env, called every 10000 iterations",0
Train for a certain number of timesteps,0
Save policy weights,0
Create a DummyVecEnv for main airsim gym env,0
Wrap env as VecTransposeImage to allow SB to handle frame observations,0
Initialize RL algorithm type and parameters,0
"Create an evaluation callback with the same env, called every 10000 iterations",0
Train for a certain number of timesteps,0
Save policy weights,0
Import this module to automatically setup path to local airsim module,0
This module first tries to see if airsim module is installed via pip,0
If it does then we don't do anything else,0
Else we look up grand-parent folder to see if it has airsim folder,0
and if it does then we add that in sys.path,0
this class simply tries to see if airsim,0
if airsim module is installed then don't do anything else,0
import pkgutil,0
airsim_loader = pkgutil.find_loader('airsim'),0
if airsim_loader is not None:,0
return,0
Set home position and velocity,0
print(dist),0
Licensed under the MIT License.,0
"This is a bit crude, but give it a moment to settle on the ground, else takeoff will fail",0
"moveByVelocityZ is an offboard operation, so we need to set offboard mode.",0
switch to explicit hover mode so that this is the fallback when,0
move* commands are finished.,0
"Altitude difference between each platform, in meters",0
"Count down, so the first one can easily go the highest (without knowing count)",0
"in header only mode, control library is not available",0
if using Unreal Build system then include precompiled header file first,0
"File names are unicode (std::wstring), because users can create folders containing unicode characters on both",0
"Windows, OSX and Linux.",0
WIN32 will create the wrong file names if we don't first convert them to UTF-16.,0
Windows users can move the Documents folder to any location they want,0
SHGetFolderPath knows how to find it.,0
fall back in case SHGetFolderPath failed for some reason.,0
convert from std::path '/' to windows backslash.,0
make the current thread run with maximum priority.,0
THREAD_PRIORITY_HIGHEST is too high and makes animation a bit jumpy.,0
TODO: How to handle POSIX thread priorities on OSX?,1
setThreadName is a helper function that is useful when debugging because your threads,0
show up in the debugger with the name you set which makes it easier to find the threads,0
that you are interested in.,0
"unfortunately this is only available on Windows 10, and AirSim is not limited to that.",0
Copyright (c) Microsoft Corporation. All rights reserved.,0
Licensed under the MIT License.,0
MavlinkMoCap.cpp : Defines the entry point for the console application.,0
,0
Treat all errors as failure conditions.,0
parse command line,0
"motive gives a weird error if the project is not found, so we look for it.",0
Do an update to pick up any recently-arrived cameras.,0
List all detected cameras.,0
List all defined rigid bodies.,0
throttle to 50 messages per second.,0
OptiTrack uses 'y' axis for vertical.,0
stdafx.cpp : source file that includes just the standard includes,0
MavlinkMoCap.pch will be the pre-compiled header,0
stdafx.obj will contain the pre-compiled type information,0
TODO: reference any additional headers you need in STDAFX.H,0
and not in this file,0
Copyright (c) Microsoft Corporation. All rights reserved.,0
Licensed under the MIT License.,0
PX4.cpp : Defines the entry point for the console application.,0
static const int pixhawkFMUV1ProductId = 16;     ///< Product ID for PX4 FMU V1 board,0
how do you write to the debug output windows on Unix ?,0
"The remote app is connected to Pixhawk, and is also ""serving"" UDP packets, this tells us what remote",0
connection to create to talke to that server.,0
SITL setup info,0
The local ethernet interface to use (default localhost).,0
this is used if you want to connect MavLinkTest to the serial port of the Pixhawk directly,0
server mode on UDP is when you want another app to connect to Pixhawk and publish data back to this process.,0
"this server will be listening for UDP packets, this is mutually exclusive with 'offboard' as this",0
"server will become the primary ""droneConnection"".  For example, jMAVSim can talk to this server",0
"using their the -qgc option.  Server mode on TCP means mavlinktest will do an ""accept"" socket which is",0
what PX4 is waiting for when it is running in TCP mode.  Here the serverEndPoint is different from the,0
offboardEndPoint.  The serverEndPoint specifies which local address to use in case your computer has,0
multiple network interfaces.,0
These are used to echo the mavlink messages to other 3rd party apps like QGC or LogViewer.,0
