Commit Message,predict
"Because Z is also binary, we could have also done a more complex model_T_XZ, where we split",0
the data based on Z=1 and Z=0 and fit a separate sub-model for each case.,0
model_T_XZ = lambda: model_clf(),0
#'days_visited': lambda:,0
"#X = np.random.uniform(-1, 1, size=(n, d))",0
Turn strings into categories for numeric mapping,0
### Defining some generic regressors and classifiers,0
This a generic non-parametric regressor,0
"model = lambda: GradientBoostingRegressor(n_estimators=20, max_depth=3, min_samples_leaf=20,",0
"n_iter_no_change=5, min_impurity_decrease=.001, tol=0.001)",0
"model = lambda: XGBWrapper(XGBRegressor(gamma=0.001, n_estimators=50, min_child_weight=50, n_jobs=10),",0
"early_stopping_rounds=5, eval_metric='rmse', binary=False)",0
model = lambda: RandomForestRegressor(n_estimators=100),0
model = lambda: Lasso(alpha=0.0001) #CV(cv=5),0
model = lambda: GradientBoostingRegressor(n_estimators=60),0
model = lambda: LinearRegression(n_jobs=-1),0
"This is a generic non-parametric classifier. We have to wrap it with the RegWrapper, because",0
we want to use predict_proba and not predict. The RegWrapper calls predict_proba of the,0
underlying model whenever predict is called.,0
"model_clf = lambda: RegWrapper(GradientBoostingClassifier(n_estimators=20, max_depth=3, min_samples_leaf=20,",0
"n_iter_no_change=5, min_impurity_decrease=.001, tol=0.001))",0
"model_clf = lambda: RegWrapper(XGBWrapper(XGBClassifier(gamma=0.001, n_estimators=50, min_child_weight=50, n_jobs=10),",0
"early_stopping_rounds=5, eval_metric='logloss', binary=True))",0
model_clf = lambda: RandomForestClassifier(n_estimators=100),0
model_clf = lambda: RegWrapper(GradientBoostingClassifier(n_estimators=60)),0
"model_clf = lambda: RegWrapper(LogisticRegression(C=10, penalty='l1', solver='liblinear'))",0
We need to specify models to be used for each of these residualizations,0
model_Z_X = lambda: model_clf() # model for E[Z | X]. We use a classifier since Z is binary,0
"E[T | X, Z]",0
E[TZ | X],0
We fit DMLATEIV with these models and then we call effect() to get the ATE.,0
n_splits determines the number of splits to be used for cross-fitting.,0
# Algorithm 2 - Current Method,0
In[121]:,0
# Algorithm 3 - DRIV ATE,0
dmliv_model_effect = lambda: model(),0
"prel_model_effect = GenericDMLIV(model_Y_X(), model_T_X(), model_T_XZ(),",0
"dmliv_model_effect(),",0
n_splits=1),0
reshape in case we get fewer dimensions than expected from h (e.g. a scalar),0
"HACK: DRIV doesn't expect a treatment dimension, so pretend we got a vector even if we really had a one-column array",1
"Once multiple treatments are supported, we'll need to fix this",1
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
"A wrapper of statsmodel linear regression, wrapped in a sklearn interface.",0
We can use statsmodel for all hypothesis testing capabilities,0
"A wrapper of statsmodel linear regression, wrapped in a sklearn interface.",0
We can use statsmodel for all hypothesis testing capabilities,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
TODO. Deal with multi-class instrument/treatment,1
"Estimate h(Z, X) = E[T | Z, X] in cross-fitting manner",0
Estimate residual Y_res = Y - q(X) = Y - E[Y | X] in cross-fitting manner,0
Estimate p(X) = E[T | X] in cross-fitting manner,0
"Estimate theta by minimizing square loss (Y_res - theta(X) * (h(Z, X) - p(X)))^2",0
##################,0
Global settings #,0
##################,0
Global plotting controls,0
"Control for support size, can control for more",0
#################,0
File utilities #,0
#################,0
#################,0
Plotting utils #,0
#################,0
bias,0
var,0
rmse,0
r2,0
Infer feature dimension,0
Metrics by support plots,0
Authors: Miruna Oprescu <moprescu@microsoft.com>,0
Vasilis Syrgkanis <vasy@microsoft.com>,0
Steven Wu <zhiww@microsoft.com>,0
Initialize causal tree parameters,0
Create splits of causal tree,0
Estimate treatment effects at the leafs,0
Compute heterogeneous treatement effect for x's in x_list by finding,0
the corresponding split and associating the effect computed on that leaf,0
Find the leaf node that this x belongs too and parse the corresponding estimate,0
Safety check,0
Weighted linear regression,0
Calculates weights,0
Bootstraping has repetitions in tree sample so we need to iterate,0
over all indices,0
Similar for `a` weights,0
Doesn't have sample weights,0
Is a linear model,0
Weighted linear regression,0
Calculates weights,0
Bootstraping has repetitions in tree sample so we need to iterate,0
over all indices,0
Similar for `a` weights,0
normalize weights,0
"Split the data in half, train and test",0
Fit with LassoCV the treatment as a function of W and the outcome as,0
"a function of W, using only the train fold",0
Then compute residuals T-g(W) and Y-f(W) on test fold,0
"Split the data in half, train and test",0
Fit with LassoCV the treatment as a function of W and the outcome as,0
"a function of W, using only the train fold",0
Then compute residuals T-g(W) and Y-f(W) on test fold,0
We create fake treatment points from the same distribution as the residuals created during the fit process,0
"For each target x, we evaluate the model_final.predict for each such treatment point, and then we average",0
"over the predictions to get the prediction at x, i.e. \tau(x) = E_{res_T\sim D_train}[predict(x, res_T)]",0
"Split the data in half, train and test",0
Fit with LassoCV the treatment as a function of x and the outcome as,0
"a function of x, using only the train fold",0
Then compute residuals p-g(x) and q-q(x) on test fold,0
Compute coefficient by OLS on residuals,0
"Split the data in half, train and test",0
Fit with LassoCV the treatment as a function of x and the outcome as,0
"a function of x, using only the train fold",0
Then compute residuals p-g(x) and q-q(x) on test fold,0
Estimate multipliers for second order orthogonal method,0
"split the data into two parts: one for splitting, the other for estimation at the leafs",0
If by splitting we have too small leaves or if we reached the maximum number of splits we stop,0
Create local sample set,0
compute the base estimate for the current node using double ml or second order double ml,0
compute the influence functions here that are used for the criterion,0
generate random proposals of dimensions to split,0
"Append to the proposals a tuple (dimension, threshold) where the threshold is randomly chosen",0
compute criterion for each proposal,0
if splitting creates valid leafs in terms of mean leaf size,0
Calculate criterion for split,0
Else set criterion to infinity so that this split is not chosen,0
If no good split was found,0
Find split that minimizes criterion,0
Set the split attributes at the node,0
Create child nodes with corresponding subsamples,0
Recursively split children,0
Return parent node,0
estimate the local parameter at the leaf using the estimate data,0
###################,0
Argument parsing #,0
###################,0
#########################################,0
Parameters constant across experiments #,0
#########################################,0
Outcome support,0
Treatment support,0
Evaluation grid,0
Treatment effects array,0
Other variables,0
##########################,0
Data Generating Process #,0
##########################,0
Log iteration,0
"Generate controls, features, treatment and outcome",0
T and Y residuals to be used in later scripts,0
Save generated dataset,0
#################,0
ORF parameters #,0
#################,0
######################################,0
Train and evaluate treatment effect #,0
######################################,0
########,0
Plots #,0
########,0
###############,0
Save results #,0
###############,0
##############,0
Run Rscript #,0
##############,0
"Calculating the (kappa, kappa) block entry (of size n_treatments x n_treatments) of matrix Sigma",0
"Calculating the (kappa, tau) block entry (of size n_treatments x n_treatments) of matrix M",0
"alpha_regs = [5e-3, 1e-2, 5e-2, 1e-1]",0
"def lasso_model(): return LassoCV(cv=3, alphas=alpha_regs, max_iter=200)",0
def mlasso_model(): return MultiTaskLassoCV(,0
"cv=3, alphas=alpha_regs, max_iter=200)",0
The first s_x state variables are confounders. The final s_x variables are exogenous and can create,0
heterogeneity,0
The first s_x state variables are confounders. The final s_x variables are exogenous and can create,0
heterogeneity,0
The first s_x state variables are confounders. The final s_x variables are exogenous and can create,0
heterogeneity,0
"alpha_regs = [5e-3, 1e-2, 5e-2]",0
"def lasso_model(): return LassoCV(cv=3, alphas=alpha_regs)",0
"def mlasso_model(): return MultiTaskLassoCV(cv=3, alphas=alpha_regs)",0
subset of features that are exogenous and create heterogeneity,0
strength of heterogeneity wrt the exogenous variables (assumed to be the last s_x features),0
subset of features wrt we estimate heterogeneity,0
"Calculating the (kappa, kappa) block entry (of size n_treatments x n_treatments) of matrix Sigma",0
"Calculating the (kappa, tau) block entry (of size n_treatments x n_treatments) of matrix M",0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
introspect the constructor arguments to find the model parameters,0
to represent,0
"if the argument is deprecated, ignore it",0
Extract and sort argument names excluding 'self',0
column names,0
transfer input to numpy arrays,0
transfer input to 2d arrays,0
create dataframe,0
currently dowhy only support single outcome and single treatment,0
call dowhy,0
"We don't allow user to call refit_final from this class, since internally dowhy effect estimate will only update",0
cate estimator but not the effect.,0
don't proxy special methods,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Check if model is sparse enough for this model,0
"note that by default OneHotEncoder returns float64s, so need to convert to int",0
TODO: any way to avoid creating a copy if the array was already dense?,1
"the call is necessary if the input was something like a list, though",0
"scipy sparse arrays don't support reshaping (even for 2D they throw not implemented errors),",0
so convert to pydata sparse first,0
"in the 2D case, we can convert back to scipy sparse; in other cases we can't",0
both inputs were scipy and we can safely convert back to scipy because it's 2D,0
note: in contrast to np.hstack this only works with arrays of dimension at least 2,0
"Confusingly, this needs to concatenate, not stack (stack returns an array with an extra dimension)",0
"Confusingly, this needs to concatenate, not stack (stack returns an array with an extra dimension)",0
For when checking input values is disabled,0
Type to column extraction function,0
if not all column names are strings,0
coerce feature names to be strings,0
Prefer sklearn 1.0's get_feature_names_out method to deprecated get_feature_names method,0
"Some featurizers will throw, such as a pipeline with a transformer that doesn't itself support names",0
"Get number of arguments, some sklearn featurizer don't accept feature_names",0
Handles cases where the passed feature names create issues,0
Featurizer doesn't have 'get_feature_names' or has atypical 'get_feature_names',0
Get feature names using featurizer,0
All attempts at retrieving transformed feature names have failed,0
Delegate handling to downstream logic,0
tile T and repeat X along axis 0 (so that the duplicated rows of X remain consecutive),0
same number of input definitions as arrays,0
input definitions have same number of dimensions as each array,0
all result indices are unique,0
all result indices must match at least one input index,0
"map indices to all array, axis pairs for that index",0
each index has the same cardinality wherever it appears,0
"State: list of (set of letters, list of (corresponding indices, value))",0
Algo: while list contains more than one entry,0
take two entries,0
sort both lists by intersection of their indices,0
"merge compatible entries (where intersection of indices is equal - in the resulting list,",0
"take the union of indices and the product of values), stepping through each list linearly",0
TODO: might be faster to break into connected components first,1
"e.g. for ""ab,d,bc->ad"", the two components ""ab,bc"" and ""d"" are independent,",0
"so compute their content separately, then take cartesian product",0
this would save a few pointless sorts by empty tuples,0
TODO: Consider investigating other performance ideas for these cases,1
where the dense method beat the sparse method (usually sparse is faster),0
"e,facd,c->cfed",0
sparse: 0.0335489,0
dense:  0.011465999999999997,0
"gbd,da,egb->da",0
sparse: 0.0791625,0
dense:  0.007319099999999995,0
"dcc,d,faedb,c->abe",0
sparse: 1.2868097,0
dense:  0.44605229999999985,0
"when indices are repeated within an array, pre-filter the coordinates and data",0
TODO: would using einsum's paths to optimize the order of merging help?,1
Normalize weights,0
This class is mainly derived from statsmodels.iolib.summary.Summary,0
"if we're decorating a class, just update the __init__ method,",0
so that the result is still a class instead of a wrapper method,0
"want to enforce that each bad_arg was either in kwargs,",0
or else it was in neither and is just taking its default value,0
Any access should throw,0
"As a convenience, also throw on calls to allow MissingModule to be used in lieu of specific imports",0
return plain dictionary so that erroneous accesses don't half work (see e.g. #708),0
for every dimension of the treatment add some epsilon and observe change in featurized treatment,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default.",0
return plain dictionary so that erroneous accesses don't half work (see #708),0
"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default.",0
return plain dictionary so that erroneous accesses don't half work (see #708),0
input feature name is already updated by cate_feature_names.,0
define the index of d_x to filter for each given T,0
filter X after broadcast with T for each given T,0
"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default.",0
return plain dictionary so that erroneous accesses don't half work (see #708),0
"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default.",0
return plain dictionary so that erroneous accesses don't half work (see #708),0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
,0
This code contains some snippets of code from:,0
https://github.com/scikit-learn/scikit-learn/blob/main/sklearn/tree/_export.py,0
published under the following license and copyright:,0
BSD 3-Clause License,0
,0
Copyright (c) 2007-2020 The scikit-learn developers.,0
All rights reserved.,0
make any access to matplotlib or plt throw an exception,0
make any access to graphviz or plt throw an exception,0
HACK: We're relying on some of sklearn's non-public classes which are not completely stable.,1
"However, the alternative is reimplementing a bunch of intricate stuff by hand",0
Initialize saturation & value; calculate chroma & value shift,0
Calculate some intermediate values,0
Initialize RGB with same hue & chroma as our color,0
Shift the initial RGB values to match value and store,0
"HACK: it's not optimal to use a regex like this, but the base class's node_to_str doesn't expose any",1
clean way of achieving this,0
make sure we don't accidentally escape anything in the substitution,0
Fetch appropriate color for node,0
"red for negative, green for positive",0
in multi-target use mean of targets,0
Write node mean CATE,0
Write node std of CATE,0
TODO. Create our own color pallete for multiple treatments. The one below is for binary treatments.,1
Fetch appropriate color for node,0
Write node mean CATE,0
Write node mean CATE,0
Write recommended treatment and value - cost,0
Licensed under the MIT License.,0
"since inference objects can be stateful, we must copy it before fitting;",0
otherwise this sequence wouldn't work:,0
"est1.fit(..., inference=inf)",0
"est2.fit(..., inference=inf)",0
est1.effect_interval(...),0
because inf now stores state from fitting est2,0
This flag is true when names are set in a child class instead,0
"If names are set in a child class, add an attribute reflecting that",0
This works only if X is passed as a kwarg,0
We plan to enforce X as kwarg only in future releases,0
This checks if names have been set in a child class,0
"If names were set in a child class, don't do it again",0
"Wraps-up fit by setting attributes, cleaning up, etc.",0
call the wrapped fit method,0
NOTE: we call inference fit *after* calling the main fit method,0
apply defaults before calling inference method,0
"TODO: what if input is sparse? - there's no equivalent to einsum,",1
but tensordot can't be applied to this problem because we don't sum over m,0
if X is None then the shape of const_marginal_effect will be wrong because the number,0
of rows of T was not taken into account,0
need to store the *original* dimensions of T so that we can expand scalar inputs to match;,0
subclasses should overwrite self._d_t with post-transformed dimensions of T for generating treatments,0
"Treatment names is None, default to BaseCateEstimator",0
"override effect to set defaults, which works with the new definition of _expand_treatments",0
"NOTE: don't explicitly expand treatments here, because it's done in the super call",0
Get input names,0
Summary,0
add statsmodels to parent's options,0
add debiasedlasso to parent's options,0
add blb to parent's options,0
TODO Share some logic with non-discrete version,1
Get input names,0
Note: we do not transform feature names since that is done within summary_frame,0
Summary,0
add statsmodels to parent's options,0
add statsmodels to parent's options,0
add blb to parent's options,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
fully materialize folds so that they can be reused across models,0
and precompute fitted indices so that we fail fast if there's an issue with them,0
NOTE: if any model is missing scores we will just return None even if another model,0
has scores. this is because we don't know how many scores are missing,0
"for the models that are missing them, so we don't know how to pad the array",0
for convenience we allos a single model to be passed in lieu of a singleton list,0
"in that case, we will also unwrap the model output",0
"when there is more than one model, nuisances from previous models",0
come first as positional arguments,0
"scores entries should be lists of scores, so make each entry a singleton list",0
Adding the kwargs to ray object store to be used by remote functions,0
for each fold to avoid IO overhead,0
"theta needs to be of dimension (1, d_t) if T is (n, d_t)",0
generate an instance of the final model,0
generate an instance of the nuisance model,0
Define Ray remote function (Ray remote wrapper of the _fit_nuisances function),0
Create Ray remote jobs for parallel processing,0
_d_t is altered by fit nuisances to what prefit does. So we need to perform the same,0
alteration even when we only want to fit_final.,0
use a binary array to get stratified split in case of discrete treatment,0
"if check_cv produced a new KFold or StratifiedKFold object, we need to set shuffle and random_state",0
upgrade to a GroupKFold or StratiGroupKFold if groups is not None,0
"we won't have generated a KFold or StratifiedKFold ourselves when groups are passed,",0
"but the user might have supplied one, which won't work",0
self._models_nuisance will be a list of lists or a list of list of lists,0
so we use self._ortho_learner_model_nuisance to determine the nesting level,0
for each mc iteration,0
for each model under cross fit setting,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
"TODO: This could be extended to also work with our sparse and 2SLS estimators,",1
if we add an aggregate method to them,0
Remember to update the docs if this changes,0
mix in the appropriate inference class,0
assign all of the attributes from the dummy estimator that would normally be assigned during fitting,0
TODO: This seems hacky; is there a better abstraction to maintain these?,1
"This should also include bias_part_of_coef, model_final_, and fitted_models_final above",0
Assign treatment expansion attributes,0
Methods needed to implement the LinearCateEstimator interface,0
Methods needed to implement the LinearFinalModelCateEstimatorMixin,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
,0
This code contains snippets of code from,0
https://github.com/scikit-learn/scikit-learn/blob/main/sklearn/ensemble/_forest.py,0
published under the following license and copyright:,0
BSD 3-Clause License,0
,0
Copyright (c) 2007-2020 The scikit-learn developers.,0
All rights reserved.,0
=============================================================================,0
Policy Forest,0
=============================================================================,0
Remap output,0
reshape is necessary to preserve the data contiguity against vs,0
"[:, np.newaxis] that does not.",0
Get subsample sample size,0
Check parameters,0
We re-initialize the subsample_random_seed_ only if we are not in warm_start mode or,0
if this is the first `fit` call of the warm start mode.,0
"Free allocated memory, if any",0
the below are needed to replicate randomness of subsampling when warm_start=True,0
We draw from the random state to get the random state we,0
would have got if we hadn't used a warm_start.,0
Advancing subsample_random_state. Assumes each prior fit call has the same number of,0
"samples at fit time. If not then this would not exactly replicate a single batch execution,",0
but would still advance randomness enough so that tree subsamples will be different.,0
Parallel loop: we prefer the threading backend as the Cython code,0
for fitting the trees is internally releasing the Python GIL,0
making threading more efficient than multiprocessing in,0
"that case. However, for joblib 0.12+ we respect any",0
"parallel_backend contexts set at a higher level,",0
since correctness does not rely on using threads.,0
Collect newly grown trees,0
Check data,0
Assign chunk of trees to jobs,0
avoid storing the output of every estimator by summing them here,0
Parallel loop,0
Check data,0
Assign chunk of trees to jobs,0
avoid storing the output of every estimator by summing them here,0
Parallel loop,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
,0
This code contains snippets of code from:,0
https://github.com/scikit-learn/scikit-learn/blob/main/sklearn/tree/_classes.py,0
published under the following license and copyright:,0
BSD 3-Clause License,0
,0
Copyright (c) 2007-2020 The scikit-learn developers.,0
All rights reserved.,0
=============================================================================,0
Types and constants,0
=============================================================================,0
=============================================================================,0
Base Policy tree,0
=============================================================================,0
The values below are required and utilitized by methods in the _SingleTreeExporterMixin,0
HACK: sklearn 1.3 enforces that the input to plot_tree is a DecisionTreeClassifier or DecisionTreeRegressor,1
This is a hack to get around that restriction by declaring that PolicyTree inherits from DecisionTreeClassifier,1
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
"Unique treatments (ordered, includes control)",0
Number of treatments (excluding control),0
Indicator for whether,0
Get DR outcomes in training sample,0
Get DR outcomes in validation sample,0
Get DR outcomes in validation sample,0
Calculate ATE in the validation sample,0
Fit propensity in treatment,0
Predict propensity scores,0
Possible treatments (need to allow more than 2),0
Predict outcomes,0
T-learner logic,0
"if CATE is given explicitly or has not been fitted at all previously, fit it now",0
Assign units in validation set to groups,0
Proportion of validations set in group,0
Group average treatment effect (GATE) -- average of DR outcomes in group,0
Average of CATE predictions in group,0
Calculate group calibration score,0
Calculate overall calibration score,0
Calculate R-square calibration score,0
"if CATE is given explicitly or has not been fitted at all previously, fit it now",0
treat each treatment as a separate regression,0
"here, prop_preds should be a matrix",0
with rows corresponding to units and columns corresponding to treatment statuses,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
Coding Remark: The reasoning around the multitask_model_final could have been simplified if,0
"we simply wrapped the model_final with a MultiOutputRegressor. However, because we also want",0
"to allow even for model_final objects whose fit(X, y) can accept X=None",0
"(e.g. the StatsModelsLinearRegression), we cannot take that route, because the MultiOutputRegressor",0
checks that X is 2D array.,0
"since we only allow single dimensional y, we could flatten the prediction",0
override only so that we can exclude treatment featurization verbiage in docstring,0
override only so that we can exclude treatment featurization verbiage in docstring,0
"Replacing fit from _OrthoLearner, to enforce Z=None and improve the docstring",0
"Replacing score from _OrthoLearner, to enforce Z=None and improve the docstring",0
Handles the corner case when X=None but featurizer might be not None,0
"Replacing fit from DRLearner, to add statsmodels inference in docstring",0
"Replacing this method which is invalid for this class, so that we make the",0
dosctring empty and not appear in the docs.,0
TODO: support freq_weight and sample_var in debiased lasso,1
"Replacing fit from DRLearner, to add debiasedlasso inference in docstring",0
Replacing to remove docstring,0
Copyright (c) PyWhy contributors. All rights reserved.,0
Licensed under the MIT License.,0
"if both X and W are None, just return a column of ones",0
"In this case, the Target is the one-hot-encoding of the treatment variable",0
We need to go back to the label representation of the one-hot so as to call,0
the classifier.,0
"In this case, the Target is the one-hot-encoding of the treatment variable",0
We need to go back to the label representation of the one-hot so as to call,0
the classifier.,0
data is already validated at initial fit time,0
Track training dimensions to see if Y or T is a vector instead of a 2-dimensional array,0
This works both with our without the weighting trick as the treatments T are unit vector,0
treatments. And in the case of a weighting trick we also know that treatment is single-dimensional,0
A helper class that access all the internal fitted objects of a DML Cate Estimator. Used by,0
both Parametric and Non Parametric DML.,0
NOTE: important to use the rlearner_model_final_ attribute instead of the,0
attribute so that the trained featurizer will be passed through,0
NOTE This is used by the inference methods and has to be the overall featurizer. intended,0
for internal use by the library,0
NOTE This is used by the inference methods and is more for internal use to the library,0
We need to use the rlearner's copy to retain the information from fitting,0
Handles the corner case when X=None but featurizer might be not None,0
override only so that we can update the docstring to indicate support for `LinearModelFinalInference`,0
override only so that we can update the docstring to indicate support for `StatsModelsInference`,0
TODO: support freq_weight and sample_var in debiased lasso,1
"TODO: consider whether we need more care around stateful featurizers,",1
since we clone it and fit separate copies,0
add blb to parent's options,0
