Commit Message,predict
Get supports on test-set,0
Compute accuracies,0
Number of features on conv-mols,0
Batch size of models,0
Fit trained model,0
Test model,0
Join information for all tasks.,0
4-fold splits,0
num positive/negative ligands,0
10 trials on test-set,0
Define metric,0
Get supports on test-set,0
Compute accuracies,0
Number of features on conv-mols,0
Batch size of models,0
Fit trained model,0
Test model,0
Join information for all tasks.,0
4-fold splits,0
num positive/negative ligands,0
10 trials on test-set,0
Define metric,0
Get supports on test-set,0
Compute accuracies,0
Train model on support,0
Test model,0
Join information for all tasks.,0
4-fold splits,0
num positive/negative ligands,0
10 trials on test-set,0
Define metric,0
Get supports on test-set,0
Compute accuracies,0
Train model on support,0
Test model,0
Join information for all tasks.,0
Set some global variables up top,0
Featurize Tox21 dataset,0
Initialize transformers,0
Set some global variables up top,0
Featurize Tox21 dataset,0
Initialize transformers,0
Load MUV dataset,0
Featurize MUV dataset,0
Initialize transformers,0
Load MUV dataset,0
Featurize MUV dataset,0
Initialize transformers,0
Featurize SIDER dataset,0
Initialize transformers,0
Featurize SIDER dataset,0
Initialize transformers,0
Load the data.,0
"Toxcast has data on 6874 molecules and 617 tasks.  However, the data is very",0
sparse: most tasks do not include data for most molecules.  It also is very,0
"unbalanced: there are many more negatives than positives.  For each task,",0
create a list of alternating positives and negatives so each batch will have,0
equal numbers of both.,0
Define a MetaLearner describing the learning problem.,0
Run meta-learning on 80% of the tasks.,0
Validate on the remaining tasks.,0
4-fold splits,0
10 positive/negative ligands,0
10 trials on test-set,0
Sample supports without replacement (all pos/neg should be different),0
Define metric,0
Get supports on test-set,0
Compute accuracies,0
Train model on support,0
Test model,0
"print(""Score on task %s is %s"" % (str(task), str(score)))",0
Join information for all tasks.,0
4-fold splits,0
num positive/negative ligands,0
Define metric,0
Get supports on test-set,0
Compute accuracies,0
Train model on support,0
Test model,0
Join information for all tasks.,0
replace with your own scratch directory,0
Number of conformations in each file increases exponentially.,0
Start with a smaller dataset before continuing. Use all of them,0
for production,0
"'ani_gdb_s03.h5',",0
"'ani_gdb_s04.h5',",0
"'ani_gdb_s05.h5',",0
"'ani_gdb_s06.h5',",0
"'ani_gdb_s07.h5',",0
'ani_gdb_s08.h5',0
Extract the data,0
Print the data,0
self-interaction energies taken from,0
https://github.com/isayev/ANI1_dataset README,0
flush once more at the end,0
"# For production, set nb_epoch to 100+",0
"print(""Train scores"")",0
print(train_scores),0
"print(""Minimization of a single test set structure:"")",0
"print(model.minimize_structure(coords, atomic_nums))",0
Written by Roman Zubatyuk and Justin S. Smith,0
Modified by Yutong Zhao to make python2 compatible,0
opening file,0
print(store_loc),0
print(type(v[0])),0
print(k),0
print(path),0
Number of conformations in each file increases exponentially.,0
Start with a smaller dataset before continuing. Use all of them,0
for production,0
Extract the data,0
NOTE THE RENAMING:,0
Note sensitivity = recall,0
Load nci dataset,0
Featurize nci dataset,0
Initialize transformers,0
Set some global variables up top,0
Fit trained model,0
Only for debug!,0
Load hiv dataset,0
Fit models,0
Fit trained model,0
Only for debug!,0
Load hiv dataset,0
Fit models,0
Fit trained model,0
Load delaney dataset,0
Fit models,0
Load delaney dataset,0
Fit models,0
Fit models,0
Load delaney dataset,0
Fit models,0
TODO: Once improved splitting API is merged in swap to simpler API,1
The return values are dc.data.Dataset objects so we need to extract,0
the ids,0
TODO once improved splitting API is merged in swap out for simpler,1
API,0
The return values are dc.data.Dataset objects so we need to extract,0
the ids,0
Fit trained model,0
Load SIDER dataset,0
Featurize SIDER dataset,0
Initialize transformers,0
Featurize permeability dataset,0
Load Tox21 dataset,0
Fit trained model,0
TODO: This should be swapped for simpler splitter API once that's merged in.,1
The return values are dc.data.Dataset objects so we need to extract,0
the ids,0
Only for debug!,0
Load clintox dataset,0
Fit models,0
Fit trained model,0
Load clintox dataset,0
Fit models,0
Do setup required for tf/keras models,0
Number of features on conv-mols,0
Batch size of models,0
Fit trained model,0
-*- coding: utf-8 -*-,0
#############################################################################,0
## save dataset,0
#############################################################################,0
## load datasets,0
load sweetfda,0
load aact,0
## fixup smiles for matching,0
return smiles,0
map original smiles to converted smiles,0
"## join dataframes, index on smiles",0
map original smiles back,0
## fill all nan with 0,0
## construct datasets,0
store in new datasets,0
## save datasets,0
"fout = ""aacttox_sweetfda_phase_multiclass.csv""",0
"cols = ['smiles', 'FDA_APPROVED', 'CT_TOX','CT_TOX_PHASE']",0
"pd.DataFrame(datasets[1], columns=cols).to_csv(fout, index=False)",0
"fout = ""aacttox_sweetfda_cto_singletask.csv""",0
"columns=['smiles', 'CLINICAL_TRIAL_OUTCOME']",0
"pd.DataFrame(datasets[2], columns=cols).to_csv(fout, index=False)",0
"fout = ""aacttox_sweetfda_cto_fdatox.csv""",0
"columns = ['smiles', 'CLINICAL_TRIAL_OUTCOME', 'FDA_APPROVED_TOX']",0
"pd.DataFrame(datasets[3], columns=cols).to_csv(fout, index=False)",0
"fout = ""aacttox_sweetfda_phase_multitask.csv""",0
"columns=['smiles', 'FDA_APPROVED', 'CT_TOX',",0
"'CT_TOX_PHASE_1', 'CT_TOX_PHASE_2',",0
"'CT_TOX_PHASE_3', 'CT_TOX_PHASE_4']",0
"pd.DataFrame(datasets[4], columns=cols).to_csv(fout, index=False)",0
For stable runs,0
Fit trained model,0
For stable runs,0
Fit trained model,0
For stable runs,0
Fit trained model,0
TODO The below line should be fixes,1
See: https://github.com/deepchem/deepchem/issues/2373,0
model.save(),0
transformers = [,0
"dc.trans.LogTransformer(transform_X=True),",0
"dc.trans.NormalizationTransformer(transform_y=True,",0
dataset=train_dataset)],0
Featurize UV dataset,0
##Load data###,0
Use R2 classification metric,0
##Load data###,0
##Create model###,0
Use R2 classification metric,0
##Load data###,0
##Create model###,0
Set numpy seed,0
##Load data###,0
##Create model###,0
Use R2 classification metric,0
Only use for final evaluation,0
Force matplotlib to not use any Xwindows backend.,0
##Load data###,0
the histogram of the data,0
##Load data###,0
###################################################### DEBUG,0
###################################################### DEBUG,0
Load HOPV dataset,0
Fit models,0
Number of features on conv-mols,0
Batch size of models,0
Fit trained model,0
Only for debug!,0
Load HOPV dataset,0
Fit models,0
Fit trained model,0
Only for debug!,0
Load HOPV dataset,0
Fit models,0
Fit trained model,0
Only for debug!,0
Load HOPV dataset,0
Fit models,0
Fit trained model,0
Only for debug!,0
Load HOPV dataset,0
Fit models,0
Fit trained model,0
Load TOXCAST dataset,0
Featurize TOXCAST dataset,0
Initialize transformers,0
Fit trained model,0
Processing of ToxCast data,0
Author - Aneesh Pappu,0
Loading dataframes and editing indices,0
Loop through rows of hitc matrix and replace codes with smiles strings,0
get corresponding casn,0
get corresponding smiles,0
write to cell,0
Tidy up and write to csv,0
TODO(rbharath): Check that this operation is differentiable.,1
The number of cells which we should theoretically have,0
The number of cells which we should theoretically have,0
"Each atom neighbors tensor should be (k, ndim) shaped.",0
The number of cells which we should theoretically have,0
TODO(rbharath): The test below only checks that shapes work out.,1
Need to do a correctness implementation vs. a simple CPU impl.,0
The number of cells which we should theoretically have,0
TODO(rbharath): The test below only checks that shapes work out.,1
Need to do a correctness implementation vs. a simple CPU impl.,0
The number of cells which we should theoretically have,0
TODO(rbharath): The test below only checks that shapes work out.,1
Need to do a correctness implementation vs. a simple CPU impl.,0
TODO(rbharath): Commenting this out due to weird segfaults,1
def test_vina_generate_conformers(self):,0
"""""""Test that Vina Model can generate conformers""""""",0
data_dir = os.path.dirname(os.path.realpath(__file__)),0
"protein_file = os.path.join(data_dir, ""1jld_protein.pdb"")",0
"ligand_file = os.path.join(data_dir, ""1jld_ligand.pdb"")",0
max_protein_atoms = 3500,0
max_ligand_atoms = 100,0
"print(""Loading protein file"")",0
"protein_xyz, protein_mol = rdkit_util.load_molecule(protein_file)",0
protein_Z = pad_array(,0
"np.array([atom.GetAtomicNum() for atom in protein_mol.GetAtoms()]),",0
max_protein_atoms),0
"print(""Loading ligand file"")",0
"ligand_xyz, ligand_mol = rdkit_util.load_molecule(ligand_file)",0
ligand_Z = pad_array(,0
"np.array([atom.GetAtomicNum() for atom in ligand_mol.GetAtoms()]),",0
max_ligand_atoms),0
Associate each atom with cell it belongs to. O(N*n_cells),0
"Shape (n_cells, k)",0
"Shape (N, 1)",0
Associate each cell with its neighbor cells. Assumes periodic boundary,0
"conditions, so does wrapround. O(constant)",0
"Shape (n_cells, 26)",0
"Shape (N, 26)",0
"coords of shape (N, ndim)",0
"Shape (N, 26, k, ndim)",0
"Shape (N, 26, k)",0
"Shape (N, 26, k)",0
"Shape (N, 26, k, ndim)",0
"For smaller systems especially, the periodic boundary conditions can",0
result in neighboring cells being seen multiple times. Maybe use tf.unique to,0
make sure duplicate neighbors are ignored?,0
TODO(rbharath): How does distance need to be modified here to,1
account for periodic boundary conditions?,0
"Shape (N, 26, k)",0
"Shape (N, 26*k)",0
TODO(rbharath): This will cause an issue with duplicates!,1
"Shape (N, M)",0
"N elts of size (M,) each",0
"Shape (N, 26*k)",0
"N elts of size (26*k,) each",0
"N elts of size (M,) each",0
"Shape (N, M)",0
"Tile both cells and coords to form arrays of size (n_cells*N, ndim)",0
"N tensors of shape (n_cells, 1)",0
"Shape (N*n_cells, 1) after tile",0
"List of N tensors of shape (n_cells, 1)",0
Lists of length N,0
Lists of length n_cells,0
Get indices of k atoms closest to each cell point,0
TODO(rbharath): tf.stack for tf 1.0,0
"Tensor of shape (n_cells, k, ndim)",0
atoms_in_cells = tf.stack(atoms_in_cells),0
"Tensor of shape (26, k, ndim)",0
"Reshape to (26*k, ndim)",0
"Subtract out atom vector. Still of shape (26*k, ndim) due to broadcast.",0
"Dists of shape (26*k, 1)",0
"Of shape (k, ndim)",0
"Tile both cells and coords to form arrays of size (n_cells*N, ndim)",0
TODO(rbharath): Change this for tf 1.0,1
"n_cells tensors of shape (N, 1)",0
"Shape (N*n_cells, 1) after tile",0
"List of n_cells tensors of shape (N, 1)",0
Lists of length n_cells,0
Lists of length n_cells,0
Get indices of k atoms closest to each cell point,0
"n_cells tensors of shape (k, ndim)",0
"Tensor of shape (n_cells, k)",0
TODO(rbharath):,1
- Need to find neighbors of the cells (+/- 1 in every dimension).,0
- Need to group closest atoms amongst cell neighbors,0
- Need to do another top_k to find indices of closest neighbors.,0
- Return N lists corresponding to neighbors for every atom.,0
TODO(rbharath): Do we need to handle periodic boundary conditions,1
TODO(rbharath): This doesn't handle boundaries well. We hard-code,1
"looking for 26 neighbors, which isn't right for boundary cells in",0
the cube.,0
Number of neighbors of central cube in 3-space is,0
3^2 (top-face) + 3^2 (bottom-face) + (3^2-1) (middle-band),0
TODO(rbharath),1
n_cells = int(cells.get_shape()[0]),0
"Tile cells to form arrays of size (n_cells*n_cells, ndim)",0
"Two tilings (a, b, c, a, b, c, ...) vs. (a, a, a, b, b, b, etc.)",0
"Tile (a, a, a, b, b, b, etc.)",0
"Tile (a, b, c, a, b, c, ...)",0
"Lists of n_cells tensors of shape (N, 1)",0
Lists of length n_cells,0
Lists of length n_cells,0
Get indices of k atoms closest to each cell point,0
"n_cells tensors of shape (26,)",0
TODO(rbharath): Make this handle minibatches,1
"Shape (N_protein+N_ligand, 3)",0
"Shape (N_protein+N_ligand,)",0
"Shape (N_protein+N_ligand, M)",0
"Shape (N_protein+N_ligand,)",0
"Shape (N_protein+N_ligand, 3)",0
"Shape (N_protein+N_ligand,)",0
"Shape (N_protein+N_ligand, M)",0
"Shape (N_protein+N_ligand, M, 3)",0
"Shape (N_protein+N_ligand, M)",0
"Shape (N_protein+N_ligand, M, 3)",0
"Shape (N_protein+N_ligand, M)",0
TODO(rbharath): Need to subtract out Van-der-Waals radii from dists,1
"Shape (N_protein+N_ligand, M)",0
"Shape (N_protein+N_ligand, M)",0
TODO(rbharath): Use RDKit to compute number of rotatable bonds in ligand.,1
TODO(rbharath): Autodock Vina only uses protein-ligand interactions in,1
computing free-energy. This implementation currently uses all interaction,0
terms. Not sure if this makes a difference.,0
"Shape (N_protein+N_ligand, M)",0
Shape () -- scalar,0
Keep track of the layers,0
"For graphical layers, add connectivity placeholders",0
Add layer to the layer list,0
Keep track of the layers,0
Create graph topology and x,0
Keep track of the layers,0
Whether or not we have used the GraphGather layer yet,0
Update new value of x,0
Update new value of x,0
Update new value of x,0
Get train function,0
Initialize,0
################################################################### DEBUG,0
self.test_label_placeholder = Input(,0
"tensor=tf.placeholder(dtype='float32', shape=(self.test_batch_size),",0
"name=""label_placeholder""))",0
self.test_weight_placeholder = Input(,0
"tensor=tf.placeholder(dtype='float32', shape=(self.test_batch_size),",0
"name=""weight_placeholder""))",0
TODO(rbharath): Should weights for the support be used?,1
Support labels,0
self.support_label_placeholder = Input(,0
"tensor=tf.placeholder(dtype='float32', shape=[self.support_batch_size],",0
"name=""support_label_placeholder""))",0
################################################################### DEBUG,0
Generate dictionary elements for support,0
Get graph information for test,0
Generate dictionary elements for test,0
Perform the optimization,0
Create different support sets,0
Get batch to try it out on,0
"Train on support set, batch pair",0
Get featurization for test,0
"Shape (n_test, n_feat)",0
Get featurization for support,0
"Shape (n_support, n_feat)",0
Computes the inner part c() of the kernel,0
(the inset equation in section 2.1.1 of Matching networks paper).,0
Normalize,0
TODO(rbharath): euclidean kernel is broken!,1
elif self.similarity == 'euclidean':,0
"g = model_ops.euclidean_distance(test_feat, support_feat)",0
"Note that gram matrix g has shape (n_test, n_support)",0
"soft corresponds to a(xhat, x_i) in eqn (1) of Matching Networks paper",0
https://arxiv.org/pdf/1606.04080v1.pdf,0
"Computes softmax across axis 1, (so sums distances to support set for",0
each test entry) to get attention vector,0
"Shape (n_test, n_support)",0
Weighted sum of support labels,0
"Shape (n_support, 1)",0
pred is yhat in eqn (1) of Matching Networks.,0
"Shape squeeze((n_test, n_support) * (n_support, 1)) = (n_test,)",0
"Clip softmax probabilities to range [epsilon, 1-epsilon]",0
"Shape (n_test,)",0
Convert to logit space using inverse sigmoid (logit) function,0
logit function: log(pred) - log(1-pred),0
Used to invoke tf.nn.sigmoid_cross_entropy_with_logits,0
in Cross Entropy calculation.,0
"Shape (n_test,)",0
Get scores,0
Remove padded elements,0
Get scores,0
pred corresponds to prob(example == 1),0
Remove padded elements,0
Get batches,0
TODO(rbharath): Add test for get_task_dataset_minus_support for,1
multitask case with missing data...,0
Join information for all tasks.,0
TODO(rbharath): Find a way to get rid of this import?,1
Extract model info,0
Get graph topology for x,0
Building outputs,0
Set epsilon,0
Initialize,0
"Path to save checkpoint files, which matches the",0
replicated supervisor's default path.,0
Create target inputs,0
Get train function,0
TODO(rbharath): I believe this is total amount of data,1
Get graph information,0
"TODO (hraut->rhbarath): num_datapoints should be a vector, with ith element being",1
the number of labeled data points in target_i. This is to normalize each task,0
num_dat_dict = {self.num_datapoints_placeholder : self.},0
Get other optimizer information,0
TODO(rbharath): Figure out how to handle phase appropriately,1
"label_placeholder of shape (batch_size, n_tasks). Split into n_tasks",0
"tensors of shape (batch_size,)",0
It's ok to divide by just the batch_size rather than the number of nonzero,0
examples (effect averages out),0
Perform the optimization,0
TODO(rbharath): Disabling saving for now to try to debug.,1
run eval data through the model,0
"Shape (n_samples, n_tasks)",0
Create target inputs,0
TODO(rbharath): Find a way to get rid of this import?,1
Obtain appropriate loss function,0
Extract model info,0
Get graph topology for x,0
Raw logit outputs,0
Set epsilon,0
Initialize,0
"Path to save checkpoint files, which matches the",0
replicated supervisor's default path.,0
Create target inputs,0
############################################################### DEBUG,0
"print(""multitask classifier"")",0
"print(""feat"")",0
print(feat),0
############################################################### DEBUG,0
Get train function,0
TODO(rbharath): I believe this is total amount of data,1
Get graph information,0
"TODO (hraut->rhbarath): num_datapoints should be a vector, with ith element being",1
the number of labeled data points in target_i. This is to normalize each task,0
num_dat_dict = {self.num_datapoints_placeholder : self.},0
Get other optimizer information,0
TODO(rbharath): Figure out how to handle phase appropriately,1
"label_placeholder of shape (batch_size, n_tasks). Split into n_tasks",0
"tensors of shape (batch_size,)",0
Convert the labels into one-hot vector encodings.,0
Since we use tf.nn.softmax_cross_entropy_with_logits note that we pass in,0
un-softmaxed logits rather than softmax outputs.,0
It's ok to divide by just the batch_size rather than the number of nonzero,0
examples (effect averages out),0
Perform the optimization,0
TODO(rbharath): Disabling saving for now to try to debug.,1
run eval data through the model,0
"Shape (n_samples, n_tasks)",0
run eval data through the model,0
self.n_atoms = n_atoms,0
Define the list of tensors to be used as topology,0
Merge mol conv objects,0
Generate dicts,0
Define the list of tensors to be used as topology,0
Extract atom numbers,0
Generate dicts,0
molecule * atom(graph) => step => features,0
molecule * atom(graph) => step,0
molecule * atom(graph) => step,0
Define the list of tensors to be used as topology,0
calculation orders for a batch of molecules,0
padding atom features vector of each molecule with 0,0
self.n_atoms = n_atoms,0
Define the list of tensors to be used as topology,0
Extract atom numbers,0
Generate dicts,0
self.n_atoms = n_atoms,0
Define the list of tensors to be used as topology,0
Extract atom numbers,0
number of atoms in each molecule,0
index of pair features,0
number of pairs for each atom,0
atom features,0
pair features,0
Generate dicts,0
Load Tox21 dataset,0
Fit models,0
Batch size of models,0
"graph.add(dc.nn.AlternateWeaveLayer(max_atoms, 50, 50))",0
Fit trained model,0
Fit models,0
Batch size of models,0
"graph.add(dc.nn.AlternateWeaveLayer(max_atoms, 50, 50))",0
Fit trained model,0
Number of folds for split,0
Depth of attention module,0
number positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply an attention lstm layer,0
Number of folds for split,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Number of folds for split,0
Depth of attention module,0
number positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply an attention lstm layer,0
Number of folds for split,0
Depth of attention module,0
number positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply an attention lstm layer,0
Number of folds for split,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Number of folds for split,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Number of folds for split,0
Depth of attention module,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply a residual lstm layer,0
Number of folds for split,0
Depth of attention module,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply a residual lstm layer,0
Number of folds for split,0
Depth of attention module,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply a residual lstm layer,0
Number of folds for split,0
Depth of attention module,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply a residual lstm layer,0
Number of folds for split,0
Depth of attention module,0
number positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
Apply an attention lstm layer,0
Number of folds for split,0
num positive/negative ligands,0
Set batch sizes for network,0
Number of features on conv-mols,0
Define metric,0
Train support model on train,0
Add layers,0
# Gather Projection,0
"graph_model.add(dc.nn.Dense(128, activation='relu'))",0
There should be 8 layers in graph_model,0
assert len(graph_model.layers) == 6,0
Add layers,0
Need to add batch-norm separately to test/support due to differing,0
shapes.,0
Apply an attention lstm layer,0
Gather Projection,0
Add layers,0
Need to add batch-norm separately to test/support due to differing,0
shapes.,0
Apply an attention lstm layer,0
Gather Projection,0
Degrees from 1 to max_deg inclusive,0
TODO(rbharath): Should this be 0 to max_deg inclusive?,1
"Should have shape (?, deg)",0
"Shape of atom_features should be (?, n_feat)",0
"Shape of deg_slice placeholder should be (max_deg+1-min_deg, 2)",0
-*- coding: utf-8 -*-,0
Save hyperparameters,0
-*- coding: utf-8 -*-,0
Save hyperparameters,0
setup optimizer,0
setup optimizer,0
"print(""tasK: %d"" %task)",0
"cores = torch.cat([scores, 1.-scores], dim=1)",0
"print(""scores"")",0
print(scores.size()),0
"print(""task_label"")",0
print(task_label.size()),0
"task_loss =  self.criterion(scores, task_label)",0
"print(""task_loss"")",0
print(task_loss.size()),0
-*- coding: utf-8 -*-,0
Save hyperparameters,0
weight decay,0
############################################################# TIMING,0
############################################################# TIMING,0
Turns out there are valid cases where we don't want pad-batches,0
on by default.,0
"dataset.iterbatches(batch_size, pad_batches=True)):",0
Run training op.,0
############################################################# TIMING,0
The iterbatches does padding with zero-weight examples on the last batch.,0
Remove padded examples.,0
Special case to handle singletasks.,0
The iterbatches does padding with zero-weight examples on the last batch.,0
Remove padded examples.,0
References,0
Arguments,0
Aliases.,0
Aliases.,0
!/usr/bin/env python2,0
-*- coding: utf-8 -*-,0
TODO(rbharath): This class does not yet have a,1
"TensorGraph equivalent, but one may not be required.",0
"Commented out for now, remove if OK.",0
class AlternateWeaveLayer(WeaveLayer):,0
""""""" Alternate implementation of weave module",0
"same variables, different graph structures",0
"""""""",0
,0
"def call(self, x, mask=None):",0
"""""""Execute this layer on input tensors.",0
,0
"x = [atom_features, pair_features, pair_split, atom_split, atom_to_pair]",0
,0
Parameters,0
----------,0
x: list,0
list of Tensors of form described above.,0
"mask: bool, optional",0
Ignored. Present only to shadow superclass call() method.,0
,0
Returns,0
-------,0
A: Tensor,0
Tensor of atom_features,0
P: Tensor,0
Tensor of pair_features,0
"""""""",0
# Add trainable weights,0
self.build(),0
,0
atom_features = x[0],0
pair_features = x[1],0
,0
pair_split = x[2],0
atom_to_pair = x[4],0
,0
"AA = tf.matmul(atom_features, self.W_AA) + self.b_AA",0
AA = self.activation(AA),0
"PA = tf.matmul(pair_features, self.W_PA) + self.b_PA",0
PA = self.activation(PA),0
"PA = tf.segment_sum(PA, pair_split)",0
,0
"A = tf.matmul(tf.concat([AA, PA], 1), self.W_A) + self.b_A",0
