Version,Commit Message
v0.12,"""--ExecutePreprocessor.timeout=600"","
v0.12,"self.df = pd.read_csv(os.path.join(DATA_PATH,'dgp_1/acic_1_1_data.csv'))"
v0.12,self.ate = np.mean(self.df['y1'] - self.df['y0'])
v0.12,treated = self.df[self.df['z']==1]
v0.12,self.att = np.mean(treated['y1'] - treated['y0'])
v0.12,def test_average_treatment_effect(self):
v0.12,est_ate = 1
v0.12,bias = est_ate - self.ate
v0.12,print(bias)
v0.12,"self.assertAlmostEqual(self.ate, est_ate)"
v0.12,def test_average_treatment_effect_on_treated(self):
v0.12,est_att = 1
v0.12,self.att=1
v0.12,bias = est_att - self.att
v0.12,print(bias)
v0.12,"self.assertAlmostEqual(self.att, est_att)"
v0.12,removing two common causes
v0.12,removing two common causes
v0.12,removing two common causes
v0.12,removing two common causes
v0.12,removing two common causes
v0.12,"Remove graph variable with name ""W0"" from observed data."
v0.12,Ensure that a log record exists that provides a more detailed view
v0.12,of observed and unobserved graph variables (counts and variable names.)
v0.12,"Default == operator tests if same object. If same object, don't need to check type."
v0.12,"num_frontdoor_variables=1,"
v0.12,creating nx graph instance
v0.12,to be used later for a test. Does not include the replace operation
v0.12,check if all partial R^2 values are between 0 and 1
v0.12,We calculate adjusted estimates for two sets of partial R^2 values.
v0.12,Test if hypothetical confounding by unobserved confounder u1 leads to an adjusted effect that is farther from the original estimate as compared to u2
v0.12,Creating a model with no unobserved confounders
v0.12,check if all partial R^2 values are between 0 and 1
v0.12,"for a dataset with no confounders, the robustness value should be higher than a given threshold (0.95 in our case)"
v0.12,Non Parametric estimator
v0.12,We calculate adjusted estimates for two sets of partial R^2 values.
v0.12,adjusted lower ate bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted lower ate bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,adjusted upper ate bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted upper ate bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,adjusted lower confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted lower confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,adjusted upper confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted upper confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,Test if hypothetical confounding by unobserved confounder u1 leads to an adjusted effect that is farther from the original estimate as compared to u2
v0.12,we patched figure plotting call to avoid drawing plots during tests
v0.12,We calculate adjusted estimates for two sets of partial R^2 values.
v0.12,adjusted lower ate bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted lower ate bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,adjusted upper ate bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted upper ate bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,adjusted lower confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted lower confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,adjusted upper confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9
v0.12,adjusted upper confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3
v0.12,Test if hypothetical confounding by unobserved confounder u1 leads to an adjusted effect that is farther from the original estimate as compared to u2
v0.12,we patched figure plotting call to avoid drawing plots during tests
v0.12,comparing test examples from R E-Value package
v0.12,check implementation of Observed Covariate E-value against R package
v0.12,The outcome is a linear function of the confounder
v0.12,"The slope is 1,2 and the intercept is 3"
v0.12,"As we run with only one common cause and one instrument variable we run with (?, 2)"
v0.12,"TODO: Check directly for correct behavior, rather than checking the rules"
v0.12,"themselves, which can be non-deterministic (all the following are equivalent)"
v0.12,Supports user-provided dataset object
v0.12,To test if there are any exceptions
v0.12,To test if the estimate is identical if refutation parameters are zero
v0.12,This value is hardcoded to be zero as we are runnning this on a linear dataset.
v0.12,"Ordinarily, we should expect this value to be zero."
v0.12,This value is hardcoded to be zero as we are runnning this on a linear dataset.
v0.12,"Ordinarily, we should expect this value to be zero."
v0.12,Construct the graph (the graph is constant for all iterations)
v0.12,Generate the GML graph
v0.12,Define the true effect
v0.12,Define experiment params
v0.12,Record the results
v0.12,Run the experiment
v0.12,Generate the data
v0.12,Encode as a pandas df
v0.12,Instantiate the CausalModel
v0.12,Get the estimand
v0.12,Get estimate (DML)
v0.12,Get estimate (Linear Regression)
v0.12,Instantiate the SCM
v0.12,Generate observational data
v0.12,Encode as a pandas df
v0.12,Create the graph describing the causal structure
v0.12,With graph
v0.12,model.view_model()
v0.12,Only P(Y|T) should be present for test to succeed.
v0.12,"Since undirected graph, identify effect must throw an error."
v0.12,Compare with ground truth
v0.12,Compare with ground truth
v0.12,Compare with ground truth
v0.12,Compare with ground truth
v0.12,Causal model initialization
v0.12,Obtain backdoor sets
v0.12,Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome
v0.12,Causal model initialization
v0.12,Obtain backdoor sets
v0.12,Causal model initialization
v0.12,Obtain backdoor sets
v0.12,Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome
v0.12,Causal model initialization
v0.12,Obtain backdoor sets
v0.12,Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome
v0.12,Causal model initialization
v0.12,Obtain backdoor sets
v0.12,Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome
v0.12,Causal model initialization
v0.12,Obtain backdoor sets
v0.12,Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome
v0.12,"Example is selected from Pearl J. ""Causality"" 2nd Edition, from chapter 3.3.1 on backoor criterion."
v0.12,"The following simpsons paradox examples are taken from Pearl, J {2013}. ""Understanding Simpson’s Paradox"" - http://ftp.cs.ucla.edu/pub/stat_ser/r414.pdf"
v0.12,"The following are examples given in the ""Book of Why"" by Judea Pearl, chapter ""The Do-operator and the Back-Door Criterion"""
v0.12,Test added for issue #1250
v0.12,Building the causal model
v0.12,For all examples from these papers we use X for the treatment variable
v0.12,instead of A.
v0.12,"Figure 6 from Smucler, Sapienza and Rotnitzky (2021), Biometrika"
v0.12,"Figure 5 from Smucler, Sapienza and Rotnitzky (2021), Biometrika"
v0.12,"Figure 4 from Smucler, Sapienza and Rotnitzky (2021), Biometrika"
v0.12,"Figure 3 from Smucler, Sapienza and Rotnitzky (2021), Biometrika"
v0.12,"Figure 2 from Smucler and Rotnitzky (2022), Journal of Causal Inference"
v0.12,L replaces X as the conditional variable
v0.12,"Figure 2 from Smucler and Rotnitzky (2022), Journal of Causal Inference"
v0.12,L replaces X as the conditional variable. Uses different costs
v0.12,"Figure 3 from Smucler and Rotnitzky (2022), Journal of Causal Inference"
v0.12,"A graph where optimal, optimal minimal and optimal min cost are different"
v0.12,The graph from Shrier and Platt (2008)
v0.12,A graph for which the algorithm was producing wrong result due to a bug reported by Sara Taheri
v0.12,Another graph for which the algorithm was producing wrong result due to a bug reported by Sara Taheri
v0.12,cov_mat = np.diag(np.ones(num_features))
v0.12,collider: X->Z<-Y
v0.12,chain: X->Z->Y
v0.12,fork: X<-Z->Y
v0.12,"general DAG: X<-Z->Y, X->Y"
v0.12,fork: X<-Z->Y
v0.12,Only Gaussian component changed
v0.12,"Just checking formats, i.e. no need for correlation."
v0.12,"Just checking formats, i.e. no need for correlation."
v0.12,The MSE should be 1 due to the variance of the noise. The RMSE is accordingly 1 / var(Y).
v0.12,Contributions should add up to Var(X2)
v0.12,H(P(Y)) -- Can be precomputed
v0.12,-(H(P(Y | do(x_S)) - H(P(Y))) = H(P(Y)) - H(P(Y | do(x_S))
v0.12,"H(P(Y | do(x_S)) = H(E[P(Y | x_S, X'_\S)])"
v0.12,"E[P(Y | x_S, X'_\S)]"
v0.12,"H(E[P(Y | x_S, X'_\S)])"
v0.12,"Using H(P(Y)) based on the origina data, i.e. ignoring baseline_predictions."
v0.12,E[H(P(Y)) - H(P(Y | do(X_U))] = H(P(Y)) - E[H(P(Y | X))]
v0.12,Mean from the categorical part is: (-5 + 5+ 10) / 3 = 10/3
v0.12,Having at least one sample from the second class should not raise an error.
v0.12,"Just some random data, since we are only interested in the omitted data."
v0.12,This caused an error before with pandas > 2.0
v0.12,C2 = 3 * A2 + 2 * B2
v0.12,"By default, the strength is measure with respect to the variance."
v0.12,"Here, we misspecified the mechanism on purpose by setting scale to 1 instead of 2."
v0.12,"If we provide the observational data here, we can mitigate the misspecification of the causal mechanism."
v0.12,Missing connection between X0 and X1.
v0.12,"For X0 and X1, we set the ground truth noise to further emphasize the misspecification. The inferred noise of X1"
v0.12,would otherwise have a dependency with Z due to the missing connection with X0.
v0.12,Modelling connection between X0 and X1 explicitly.
v0.12,"Here, we misspecify the mechanism on purpose by setting scale to 1 instead of 2."
v0.12,"If we provide the observational data here, we can mitigate the misspecification of the causal mechanism."
v0.12,"Here, changing the mechanism."
v0.12,"Here, changing the mechanism."
v0.12,"Here, changing the mechanism."
v0.12,"Here, changing the mechanism."
v0.12,Defining an anomaly scorer that handles multidimensional inputs.
v0.12,"Seeing that the expectation of the noise in all nodes is 0, we introduce anomalies by setting some of them to 3."
v0.12,"In the first sample, only the first variable is anomalous. Therefore, it should have the highest contribution"
v0.12,"and it should be ""significantly"" higher than the contribution of the other ones (here, we just arbitrarily say"
v0.12,"it should be 3x higher. Due to the confounding factor Z, the reconstructed noise variables are pairwise dependent,"
v0.12,"which is a violation of our causal sufficiency assumption. However, a confounder is included here to demonstrate"
v0.12,"some robustness. Note that due to this and stochastic behaviour of the density estimator, it is"
v0.12,"not possible to analytically compute expected results. Therefore, we rather look at the relations here."
v0.12,"Same idea for the second sample, but here, it is the second variable that is anomalous."
v0.12,"In the fourth sample, there are 2 anomalous variables. Therefore, the contribution of these 2 variables should be"
v0.12,"""significantly"" higher than the contribution of the other variables. The contribution of both anomalous variables"
v0.12,should be equal (approximately).
v0.12,Defining an anomaly scorer that handles multidimensional inputs.
v0.12,"Seeing that the expectation of the noise in all nodes is 0, we introduce anomalies by setting some of them to 3."
v0.12,reduce the score.
v0.12,The contributions should add up to g(x) - E[g(X)]
v0.12,The contributions should add up to g(x) - E[g(X)]
v0.12,The contributions should add up to g(x) - E[g(X)]
v0.12,Three examples:
v0.12,1. X1 is the root cause (+ 10 to the noise)
v0.12,2. X0 is the root cause (+ 10 to the noise)
v0.12,3. X0 and X3 are both root causes (+ 10 to both noises)
v0.12,"The sum of the scores should add up to the anomaly score of the target (here, X3)."
v0.12,Three examples:
v0.12,1. X1 is the root cause (+ 10 to the noise)
v0.12,2. X0 is the root cause (+ 10 to the noise)
v0.12,3. X0 and X3 are both root causes (+ 10 to both noises)
v0.12,"The sum of the scores should add up to the anomaly score of the target (here, X3)."
v0.12,"Defining ground truth model to avoid SCM learning issues and, hence, to focus on the anomaly attribution"
v0.12,algorithm.
v0.12,1. X0 is the root cause (+ 10 to the noise)
v0.12,2. X0 and X1 are the root causes (+ 10 to both noise)
v0.12,3. X2 and X3 are both root causes (+ 10 to both noises)
v0.12,"The sum of the scores should add up to the anomaly score of the target (here, X3)."
v0.12,collider: X->Z<-Y
v0.12,collider: X->Z<-Y
v0.12,chain: X->Y->Z
v0.12,chain: X->Y->Z
v0.12,Empty graph
v0.12,Full DAG
v0.12,DAG with single node
v0.12,DAG with single edge
v0.12,DAG with single edge
v0.12,chain: X->Z->Y
v0.12,Setup data
v0.12,Test LinearDML
v0.12,Checking that the CATE estimates are not identical
v0.12,Test ContinuousTreatmentOrthoForest
v0.12,Checking that the CATE estimates are not identical
v0.12,Test LinearDRLearner
v0.12,Test LinearDML
v0.12,checking that CATE estimates are not identical
v0.12,predict on new data
v0.12,Setup data
v0.12,Test DeepIV
v0.12,Test IntentToTreatDRIV
v0.12,Observed data
v0.12,assumed graph
v0.12,Identify effect
v0.12,Estimate effect
v0.12,A model where X is also a common cause
v0.12,A model where X is also a common cause
v0.12,The case where effect modifier is not a common cause
v0.12,A model where X is also a common cause
v0.12,Create the graph describing the causal structure
v0.12,Generate the data
v0.12,Data to df
v0.12,Create a model
v0.12,Estimate the effect with front-door
v0.12,"Not using testsuite from .base/TestEstimtor, custom code below"
v0.12,More cases where Exception  is expected
v0.12,"Compute confidence intervals, standard error and significance tests"
v0.12,Generate a dataset with some categorical variables (common causes)
v0.12,This configuration is necessary for the test and should not be varied.
v0.12,"For the purposes of the test, these are the categorical columns."
v0.12,"Since their values are integer, convert them to string type to ensure"
v0.12,Categorical handling.
v0.12,Get the values of row 0 for the specified columns
v0.12,Find rows where values differ from row 0 in terms of all values in the specified columns
v0.12,Create a copy of the data and swap the rows.
v0.12,Test 1: Permuting data order does not affect Effect estimate.
v0.12,"This test will not likely fail with a RegressionEstimator, because"
v0.12,the effect of common cause variables is additive and does not contribute to
v0.12,"the estimated effect. However, it could fail with other Estimators."
v0.12,"Test 2: Verify that estimated Outcomes from ""do-operator"" are unchanged"
v0.12,While for some Estimators the Effect is unaffected by changes to common-cause
v0.12,"data, and data ordering, predicted Outcomes should be as all variables can"
v0.12,"contribute to these Outcomes. However, they are only available in a standard"
v0.12,interface for Estimators which support `do(x)`.
v0.12,
v0.12,"In this test, we verify that the result of `do(x)` does not change when we"
v0.12,"present our two datasets (one has swapped first row). If the result differs,"
v0.12,"this is likely due to the encoding of these new data, since the model is"
v0.12,unchanged.
v0.12,
v0.12,"Unlike the Effect test #1 above, this test is verifiable; we can randomize"
v0.12,the values and combinations of the encoded values and verify that under these
v0.12,conditions the result of `do(x)` *does* change. This is the type of error we
v0.12,expect to observe if there's an encoding error - all the encoded variables
v0.12,would change.
v0.12,Test that do(x) result is unchanged despite row permutation
v0.12,"Verify that this test *does* detect errors, when common-cause data changed."
v0.12,Defined a linear dataset with a given set of properties
v0.12,Create a model that captures the same
v0.12,Identify the effects within the model
v0.12,Defined a linear dataset with a given set of properties
v0.12,Create a model that captures the same
v0.12,Identify the effects within the model
v0.12,Defined a linear dataset with a given set of properties
v0.12,Create a model that captures the same
v0.12,Identify the effects within the model
v0.12,Defined a linear dataset with a given set of properties
v0.12,Create a model that captures the same
v0.12,Identify the effects within the model
v0.12,Defined a linear dataset with a given set of properties
v0.12,Create a model that captures the same
v0.12,Identify the effects within the model
v0.12,Use a mix of already-numeric and requires encoding cols:
v0.12,"NB There may be small differences in type but since all values will be used in models as float,"
v0.12,comparison is done as this type.
v0.12,Check same rows
v0.12,Check same number of cols
v0.12,Check values
v0.12,Calculate the sum of absolute differences between the two DataFrames
v0.12,- should be zero (excl. floating point error)
v0.12,Use a mix of already-numeric and requires encoding cols:
v0.12,Initial encode
v0.12,Create new data with permuted rows.
v0.12,Output shape should be unchanged.
v0.12,Encode this new data.
v0.12,Check same rows
v0.12,Check same number of cols
v0.12,Check permuted values are consistent
v0.12,Check if calling the method causes some import or runtime errors
v0.12,TODO: Plotting undirected graphs with networkx causes an error when an older networkx version is used with a newer
v0.12,newer matplotlib version:
v0.12,AttributeError: module 'matplotlib.cbook' has no attribute 'is_numlike'
v0.12,Networkx 2.4+ should fix this issue.
v0.12,"plot_adjacency_matrix(causal_graph, is_directed=False)"
v0.12,Helper method to create a DOT file from string content
v0.12,Can use these lists to specify the models/estimators/refuters that a particular interpreter supports.  Throw a ValueError if the user provides an incompatible object to intepret.
v0.12,Unpacking the keyword arguments
v0.12,todo: add docstring for common parameters here and remove from child refuter classes
v0.12,Default value for the number of simulations to be conducted
v0.12,joblib params for parallel processing
v0.12,"Concatenate the confounders, instruments and effect modifiers"
v0.12,Shuffle the confounders
v0.12,Check if all are select or deselect variables
v0.12,"Check if all the required_variables belong to confounders, instrumental variables or effect"
v0.12,This calculates a two-sided percentile p-value
v0.12,See footnotes in https://journals.sagepub.com/doi/full/10.1177/2515245920911881
v0.12,Get the mean for the simulations
v0.12,Get the standard deviation for the simulations
v0.12,Get the Z Score [(val - mean)/ std_dev ]
v0.12,Initializing the p_value
v0.12,Perform Bootstrap Significance Test with the original estimate and the set of refutations
v0.12,Perform Normal Tests of Significance with the original estimate and the set of refutations
v0.12,Perform Bootstrap Significance Test with the original estimate and the set of refutations
v0.12,Perform Normal Tests of Significance with the original estimate and the set of refutations
v0.12,re.sub only takes string parameter so the first if is to avoid error
v0.12,"if the input is a text file, convert the contained data into string"
v0.12,load dot file
v0.12,TODO This functionality needs to be deprecated. It is a convenience function but can introduce confusion
v0.12,as we are now including the option to initialize CausalGraph with DiGraph or GCM model.
v0.12,Adding node attributes
v0.12,adding penwidth to make the edge bold
v0.12,Adding common causes
v0.12,Adding instruments
v0.12,Adding effect modifiers
v0.12,Assuming the simple form of effect modifier
v0.12,that directly causes the outcome.
v0.12,"self._graph.add_edge(node_name, outcome, style = ""dotted"", headport=""s"", tailport=""n"")"
v0.12,"self._graph.add_edge(outcome, node_name, style = ""dotted"", headport=""n"", tailport=""s"") # TODO make the ports more general so that they apply not just to top-bottom node configurations"
v0.12,Adding columns in the dataframe as confounders that were not in the graph
v0.12,Adding unobserved confounders
v0.12,removal of only direct edges wrt a target is not implemented for incoming edges
v0.12,also return the number of backdoor paths blocked by observed nodes
v0.12,Assume that nodes1 is the treatment
v0.12,"ignores new_graph parameter, always uses self._graph"
v0.12,remove paths that have nodes1\node1 or nodes2\node2 as intermediate nodes
v0.12,TODO Refactor to remove this from here and only implement this logic in causalIdentifier. Unnecessary assumption of nodes1 to be causing nodes2.
v0.12,"Cannot simply compute ancestors, since that will also include nodes1 and its parents (e.g. instruments)"
v0.12,Return effect modifiers according to the graph
v0.12,removing all mediators
v0.12,"Also add any effect modifiers that could not be auto-detected (e.g., they are also common causes)"
v0.12,[TODO: double check these work with multivariate implementation:]
v0.12,Exclusion
v0.12,As-if-random setup
v0.12,As-if-random
v0.12,convert the outputted generator into a list
v0.12,Condition 1: node 1 ---> node 2 is intercepted by candidate_nodes
v0.12,Emit a `UserWarning` if there are any unobserved graph variables and
v0.12,and log a message highlighting data variables that are not part of the graph.
v0.12,Create causal graph object
v0.12,"Sometimes, effect modifiers from the graph may not match those provided by the user."
v0.12,(Because some effect modifiers may also be common causes)
v0.12,"In such cases, the user-provided modifiers are used."
v0.12,"If no effect modifiers are provided,  then the ones from the graph are used."
v0.12,Import causal discovery class
v0.12,Initialize causal graph object
v0.12,"TODO add propensity score as default backdoor method, iv as default iv method, add an informational message to show which method has been selected."
v0.12,TODO add dowhy as a prefix to all dowhy estimators
v0.12,This is done as all dowhy estimators have two parts and external ones have two or more parts
v0.12,Define the third-party estimation method to be used
v0.12,Process the dowhy estimators
v0.12,"If not fit_estimator, attempt to retrieve existing estimator."
v0.12,Keep original behaviour to create new estimator if none found.
v0.12,Check if estimator's target estimand is identified
v0.12,"Note that while the name of the variable is the same,"
v0.12,"""self.causal_estimator"", this estimator takes in less"
v0.12,parameters than the same from the
v0.12,estimate_effect code. It is not advisable to use the
v0.12,estimator from this function to call estimate_effect
v0.12,with fit_estimator=False.
v0.12,Estimator had been computed in a previous call
v0.12,The default number of simulations for statistical testing
v0.12,The default number of simulations to obtain confidence intervals
v0.12,This should be at least 399 for a 5% error rate:
v0.12,https://www.econstor.eu/bitstream/10419/67820/1/587473266.pdf
v0.12,The portion of the total size that should be taken each time to find the confidence intervals
v0.12,1 is the recommended value
v0.12,https://ocw.mit.edu/courses/mathematics/18-05-introduction-to-probability-and-statistics-spring-2014/readings/MIT18_05S14_Reading24.pdf
v0.12,https://projecteuclid.org/download/pdf_1/euclid.ss/1032280214
v0.12,The default Confidence Level
v0.12,"Number of quantiles to discretize continuous columns, for applying groupby"
v0.12,Prefix to add to temporary categorical variables created after discretization
v0.12,std args to be removed from locals() before being passed to args_dict
v0.12,Setting the default interpret method
v0.12,"Check if some parameters were set, otherwise set to default values"
v0.12,Estimate conditional estimates by default
v0.12,TODO Only works for binary treatment
v0.12,Defaulting to class default values if parameters are not provided
v0.12,Checking that there is at least one effect modifier
v0.12,Making sure that effect_modifier_names is a list
v0.12,Making a copy since we are going to be changing effect modifier names
v0.12,"For every numeric effect modifier, adding a temp categorical column"
v0.12,Grouping by effect modifiers and computing effect separately
v0.12,Deleting the temporary categorical columns
v0.12,The array that stores the results of all estimations
v0.12,Find the sample size the proportion with the population size
v0.12,Perform the set number of simulations
v0.12,names of treatment and outcome
v0.12,Using class default parameters if not specified
v0.12,Checking if bootstrap_estimates are already computed
v0.12,Checked if any parameter is changed from the previous std error estimate
v0.12,Now use the data obtained from the simulations to get the value of the confidence estimates
v0.12,Get the variations of each bootstrap estimate and sort
v0.12,"Now we take the (1-p)/2 th and the 1-(1-p)/2 th variations, where p is the chosen confidence level"
v0.12,Get the lower and upper bounds by subtracting the variations from the estimate
v0.12,"Use existing params, if new user defined params are not present"
v0.12,Checking if bootstrap_estimates are already computed
v0.12,Check if any parameter is changed from the previous std error estimate
v0.12,"Use existing params, if new user defined params are not present"
v0.12,Processing the null hypothesis estimates
v0.12,Doing a two-sided test
v0.12,Being conservative with the p-value reported
v0.12,Being conservative with the p-value reported
v0.12,"If the estimate_index is 0, it depends on the number of simulations"
v0.12,Need to test r-squared before supporting
v0.12,"effect_r_squared = self._evaluate_effect_strength(estimate, method=""r-squared"")"
v0.12,'r-squared': effect_r_squared
v0.12,"elif method == ""r-squared"":"
v0.12,outcome_mean = np.mean(self._outcome)
v0.12,total_variance = np.sum(np.square(self._outcome - outcome_mean))
v0.12,Assuming a linear model with one variable: the treatment
v0.12,Currently only works for continuous y
v0.12,causal_model = outcome_mean + estimate.value*self._treatment
v0.12,squared_residual = np.sum(np.square(self._outcome - causal_model))
v0.12,r_squared = 1 - (squared_residual/total_variance)
v0.12,return r_squared
v0.12,Check if estimator's target estimand is identified
v0.12,Store parameters inside estimate object for refutation methods
v0.12,TODO: This add_params needs to move to the estimator class
v0.12,inside estimate_effect and estimate_conditional_effect
v0.12,"TODO: Remove _data, _treatment_name and _outcome_name from this object"
v0.12,we save them here to enable the methods that required these properties saved in the estimator
v0.12,eventually we should call those methods and just save the results in this object
v0.12,instead of having this object invoke the estimator methods with the data.
v0.12,No estimand was identified (identification failed)
v0.12,"s += ""Variance in outcome explained by treatment: {}\n"".format(self.effect_strength[""r-squared""])"
v0.12,"can't use nx.node_connected_component, because it doesn't work with DiGraphs."
v0.12,"Hence, a manual loop:"
v0.12,also return the number of backdoor paths blocked by observed nodes
v0.12,Assume that nodes1 is the treatment
v0.12,"ignores new_graph parameter, always uses self._graph"
v0.12,removal of only direct edges wrt a target is not implemented for incoming edges
v0.12,remove paths that have nodes1\node1 or nodes2\node2 as intermediate nodes
v0.12,[TODO: double check these work with multivariate implementation:]
v0.12,Exclusion
v0.12,As-if-random setup
v0.12,As-if-random
v0.12,Condition 1: node 1 ---> node 2 is intercepted by candidate_nodes
v0.12,Adding common causes
v0.12,Adding instruments
v0.12,Adding effect modifiers
v0.12,Assuming the simple form of effect modifier
v0.12,that directly causes the outcome.
v0.12,"self._graph.add_edge(node_name, outcome, style = ""dotted"", headport=""s"", tailport=""n"")"
v0.12,"self._graph.add_edge(outcome, node_name, style = ""dotted"", headport=""n"", tailport=""s"") # TODO make the ports more general so that they apply not just to top-bottom node configurations"
v0.12,some preprocessing steps
