Version,Commit Message
0.3.1,"TestModels.cntk_emit,"
0.3.1,Cannot run on Travis since it seems to consume too much memory.
0.3.1,"Temporarily disable 'xception'      : [TestModels.mxnet_emit, TestModels.pytorch_emit],"
0.3.1,"Temporarily disable 'inception_v4'  : [TestModels.cntk_emit, TestModels.coreml_emit, TestModels.keras_emit, TestModels.pytorch_emit, TestModels.tensorflow_emit],"
0.3.1,"TestModels.onnx_emit,"
0.3.1,"TestModels.caffe_emit,"
0.3.1,"TestModels.cntk_emit,"
0.3.1,"TestModels.coreml_emit,"
0.3.1,"TestModels.mxnet_emit,"
0.3.1,"TestModels.pytorch_emit,"
0.3.1,TestModels.tensorflow_emit
0.3.1,"TestModels.onnx_emit,"
0.3.1,"TestModels.caffe_emit,"
0.3.1,"TestModels.cntk_emit,"
0.3.1,"TestModels.coreml_emit,"
0.3.1,"TestModels.mxnet_emit,"
0.3.1,"TestModels.pytorch_emit,"
0.3.1,TestModels.tensorflow_emit
0.3.1,"TestModels.onnx_emit,"
0.3.1,"TestModels.cntk_emit,"
0.3.1,"TestModels.onnx_emit,"
0.3.1,"TestModels.cntk_emit,"
0.3.1,!/usr/bin/python
0.3.1,major python major_python_versions as python2 and python3
0.3.1,operating system
0.3.1,do not deal
0.3.1,I don't want to deal with auto_pad
0.3.1,Don't support auto_pad current!
0.3.1,2018-02-28
0.3.1,if group is None:
0.3.1,group = 1
0.3.1,group is not support yet too.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,node
0.3.1,input
0.3.1,edge(node a <-> node b)
0.3.1,
0.3.1,"key is edge name, value is src/dst node name"
0.3.1,"key is initializer name, value is TensorProto"
0.3.1,print(name)
0.3.1,print(layer.op_type)
0.3.1,n is input data
0.3.1,n is input edge
0.3.1,omit node of some type
0.3.1,self.nodes.append(IR_node.variable_name + '_bias')
0.3.1,self.nodes.append(IR_node.variable_name + '_weight')
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,"if node len(in_edges), generate additional DataInput node"
0.3.1,print
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,TODO
0.3.1,"'max_pool2d': convert_maxpool,"
0.3.1,"'onnx::Mul': convert_elementwise_mul,"
0.3.1,"'onnx::Sub': convert_elementwise_sub,"
0.3.1,"'onnx::ConvTranspose': convert_convtranspose,"
0.3.1,"'onnx::LeakyRelu': convert_lrelu,"
0.3.1,"'onnx::Sigmoid': convert_sigmoid,"
0.3.1,"'onnx::Softmax': convert_softmax,"
0.3.1,"'onnx::Selu': convert_selu,"
0.3.1,"'onnx::Transpose': convert_transpose,"
0.3.1,"'onnx::Reshape': convert_reshape,"
0.3.1,"'onnx::MatMul': convert_matmul,"
0.3.1,"'onnx::Gather': convert_gather,"
0.3.1,"'onnx::ReduceSum': convert_reduce_sum,"
0.3.1,"'onnx::Constant': convert_constant,"
0.3.1,"'onnx::Upsample': convert_upsample,"
0.3.1,"'onnx::Pad': convert_padding,"
0.3.1,###########
0.3.1,property #
0.3.1,###########
0.3.1,###################
0.3.1,Public Functions #
0.3.1,###################
0.3.1,test
0.3.1,cpu: https://github.com/pytorch/pytorch/issues/5286
0.3.1,Build network graph
0.3.1,"(batch, C, H, W)  & NHWC"
0.3.1,#########
0.3.1,Layers #
0.3.1,#########
0.3.1,dilation
0.3.1,handle bias
0.3.1,TODO
0.3.1,output_shape
0.3.1,epsilon
0.3.1,mean
0.3.1,var
0.3.1,Kit weight tranpose
0.3.1,weight: N x M -> C x H x W x M -> H x W x C x M -> N x M
0.3.1,
0.3.1,weights
0.3.1,use_bias
0.3.1,units
0.3.1,handle weight
0.3.1,handle bias
0.3.1,###################
0.3.1,Helper Functions #
0.3.1,###################
0.3.1,print (dir(data))
0.3.1,print (i)
0.3.1,"print (""    {} with shape {}"".format(j, load_weight[i][j].shape))"
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Scopes created in a nested scope may have initial characters
0.3.1,that are illegal as the initial character of an op name
0.3.1,"(viz. '-', '\', '/', and '_')."
0.3.1,sanity check.
0.3.1,run dce first to eliminate dead parts of the graph that might have been
0.3.1,left behind by things like symbolic_override
0.3.1,construct graph
0.3.1,build each layer
0.3.1,make connection
0.3.1,nodes
0.3.1,connect name and id in nodes with weights
0.3.1,print(node.__str__())
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Base Functions
0.3.1,"padding,"
0.3.1,"exstr = "", value=float('-Inf')"""
0.3.1,"exstr = """""
0.3.1,Change to padding defuse
0.3.1,"input_node = self._defuse_padding(IR_node, exstr)"
0.3.1,Change to padding defuse
0.3.1,Ignore it in Pytorch
0.3.1,for Keras
0.3.1,"self.add_init(2, ""self.{:<15} = torch.from_numpy(_weights_dict['{}']['value'])"".format("
0.3.1,"IR_node.variable_name,"
0.3.1,IR_node.name))
0.3.1,param_code does not need parameter slice.
0.3.1,from torch.nn.parameter import Parameter
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,"self._type = layer.__class__.__name__.replace('Backward', '')"
0.3.1,"self._name = ""{}_{}"".format(self.type, id)"
0.3.1,TODO
0.3.1,""""""""
0.3.1,build graph for pytorch 0.2.0
0.3.1,""""""""
0.3.1,dummy_input = torch.autograd.Variable(torch.randn(shape))
0.3.1,output_node = self.model(dummy_input)
0.3.1,search_queue = [output_node.grad_fn]
0.3.1,"tmp_node = PyTorchGraphNode(output_node.grad_fn, 0)"
0.3.1,self.layer_map[tmp_node.name] = tmp_node
0.3.1,visited = {output_node.grad_fn : self.layer_map[tmp_node.name]}
0.3.1,idx = 0
0.3.1,node_count = 1
0.3.1,while (idx < len(search_queue)):
0.3.1,current_node = search_queue[idx]
0.3.1,current_type = visited[current_node].type
0.3.1,"if hasattr(current_node, 'next_functions'):"
0.3.1,"for parent, _ in current_node.next_functions:"
0.3.1,"parent_type = parent.__class__.__name__.replace('Backward', '')"
0.3.1,if parent_type != 'AccumulateGrad' and \
0.3.1,(parent_type != 'Transpose' or current_type != 'Addmm'):
0.3.1,if not parent in visited:
0.3.1,"tmp_node = PyTorchGraphNode(parent, node_count)"
0.3.1,self.layer_map[tmp_node.name] = tmp_node
0.3.1,node_count += 1
0.3.1,visited[parent] = tmp_node
0.3.1,search_queue.append(parent)
0.3.1,"self._make_connection(visited[parent].name, visited[current_node].name)"
0.3.1,idx += 1
0.3.1,try:
0.3.1,return TorchGraph._forward_torch_random_input(
0.3.1,"torch_model,"
0.3.1,"input_shapes,"
0.3.1,is_batch=False
0.3.1,)
0.3.1,except:
0.3.1,# try batch mode
0.3.1,# return TorchGraph._forward_torch_random_input(
0.3.1,"#     torch_model,"
0.3.1,"#     input_shapes,"
0.3.1,#     is_batch=True
0.3.1,# )
0.3.1,pass
0.3.1,tensor = torch.rand(*shape).float()
0.3.1,multi output
0.3.1,single output
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,###########
0.3.1,property #
0.3.1,###########
0.3.1,###################
0.3.1,Public Functions #
0.3.1,###################
0.3.1,Build network graph
0.3.1,#########
0.3.1,Layers #
0.3.1,#########
0.3.1,handle weight
0.3.1,handle bias
0.3.1,handle weight
0.3.1,handle bias
0.3.1,###################
0.3.1,Helper Functions #
0.3.1,###################
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,load model file into Coreml Graph
0.3.1,model.encode() convert to str --- python2 may crash due to type 'unicode'
0.3.1,Build Network Graph
0.3.1,self.data_format ? TODO
0.3.1,load the model network
0.3.1,convert to Model_pb2.Model
0.3.1,determine the type of the current_node
0.3.1,staticmethods
0.3.1,"(seq, batch, C, H, W)  & NHWC"
0.3.1,TODO dtype_map
0.3.1,##### convert methods
0.3.1,convolution
0.3.1,input edge
0.3.1,important!
0.3.1,reshape the weight!
0.3.1,"[2, 3, 0, 1]"
0.3.1,pads
0.3.1,use_bias
0.3.1,isDeconvolution
0.3.1,"name, op"
0.3.1,kwargs['kernel_shape'] = weights.shape
0.3.1,strides
0.3.1,"[1, sd, sh, sw, 1]"
0.3.1,activation
0.3.1,TODO
0.3.1,padding in conv
0.3.1,"pad in IR is [x1_b, x2_b, ..., x1_e, x2_e, ...]"
0.3.1,padding
0.3.1,compute padding for 'same'
0.3.1,https://discuss.mxnet.io/t/pooling-and-convolution-with-same-mode/528/3
0.3.1,https://www.jianshu.com/p/05c4f1621c7e
0.3.1,padding in pooling
0.3.1,padding
0.3.1,https://discuss.mxnet.io/t/pooling-and-convolution-with-same-mode/528/3
0.3.1,TODO
0.3.1,symmetric padding
0.3.1,"name, op"
0.3.1,input edge
0.3.1,For concat axis
0.3.1,"NO axis in coreml, so set the last axis"
0.3.1,"The first -1 means in coreml there is one-more axis,"
0.3.1,The second -1 means the last axis
0.3.1,"name, op"
0.3.1,input edge
0.3.1,padding
0.3.1,Future Module TODO
0.3.1,#### rename methods
0.3.1,"name, op"
0.3.1,activation type
0.3.1,else:
0.3.1,assert False
0.3.1,input edge
0.3.1,Merge layers
0.3.1,only for training
0.3.1,"name, op"
0.3.1,input edge
0.3.1,shape
0.3.1,NHWC channel last
0.3.1,"in fact, here is NWHC"
0.3.1,"name, op"
0.3.1,input edge
0.3.1,axis TODO
0.3.1,"channels_first, then axis = 1"
0.3.1,scale
0.3.1,bias
0.3.1,epsilon
0.3.1,compute adjusted parameters
0.3.1,Reference: parameter transformation https://github.com/apple/coremltools/issues/153
0.3.1,convert type because of tensorflow
0.3.1,mean
0.3.1,var
0.3.1,"name, op"
0.3.1,input edge
0.3.1,bias
0.3.1,"name, op"
0.3.1,input edge
0.3.1,"MAX = 0, AVERAGE = 1, L2 = 2"
0.3.1,padding
0.3.1,strides
0.3.1,"[1, sd, sh, sw, 1]"
0.3.1,window_shape
0.3.1,"[1, pd, ph, pw, 1]"
0.3.1,"name, op"
0.3.1,input edge
0.3.1,"name, op"
0.3.1,input edge
0.3.1,"name, op"
0.3.1,input edge
0.3.1,units
0.3.1,use_bias
0.3.1,weights
0.3.1,change to single because of the tf matmul
0.3.1,in features
0.3.1,"name, op"
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,the end of the tensorflow_resnet_v2_50's squeeze shape is [unknown_rank: true] with len 0
0.3.1,1001 means the 1001 classes for tensorflow_resnet_v2_50
0.3.1,!Alert! TODO
0.3.1,Future implement can be changed to the last two layer
0.3.1,TODO - remove style transfer 1D hack
0.3.1,"Input is 1D but it goes to the width dimension: (1,1,W)"
0.3.1,"assume (Batch, Channels) - Batch dimension should be dropped"
0.3.1,"assume (Batch, Sequence-Length, channels)"
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Add classifier classes (if applicable)
0.3.1,Set pre-processing paramsters
0.3.1,"image_input_names,"
0.3.1,Return the protobuf spec
0.3.1,model = _MLModel(self.builder.spec)
0.3.1,if IR_node.name in self.weights_dict and 'weights' in self.weights_dict[IR_node.name]:
0.3.1,pass
0.3.1,"self._emit_merge(IR_node,'DOT')"
0.3.1,Get input and output names
0.3.1,Dimensions and weights
0.3.1,"W should have shape (height, width, kernel_channels, output_channels), where kernel_channel = input_channels / groups"
0.3.1,Dilations
0.3.1,see protobuf
0.3.1,assert False
0.3.1,Get the weights.
0.3.1,Dilations
0.3.1,see protobuf
0.3.1,depth-wise convolution
0.3.1,Dilations
0.3.1,see protobuf
0.3.1,Get input and output names
0.3.1,Pooling layer type
0.3.1,"if it's global, set the global flag"
0.3.1,TODO  global pooling modification
0.3.1,Padding
0.3.1,see protobuf
0.3.1,Padding
0.3.1,see protobuf
0.3.1,Get input and output names
0.3.1,"type: ""list(int). A 1-D values of (leftBorder, topBorder, rightBorder, bottomBorder)."""
0.3.1,This is central crop
0.3.1,Now add the layer
0.3.1,"Allowed values: 'CHW', 'HW', 'C', 'H', 'W'"
0.3.1,Get input and output names
0.3.1,Get input and output names
0.3.1,Get the weights from keras
0.3.1,Get input and output names
0.3.1,blob_order == 0 if the input blob needs not be rearranged
0.3.1,blob_order == 1 if the input blob needs to be rearranged
0.3.1,"using keras_layer.input.shape have a ""?"" (Dimension[None] at the front),"
0.3.1,making a 3D tensor with unknown batch size 4D
0.3.1,Get input and output names
0.3.1,activation emit
0.3.1,Get input and output names
0.3.1,negate it
0.3.1,apply threshold
0.3.1,negate it back
0.3.1,for Keras
0.3.1,Get input and output names
0.3.1,Set parameters
0.3.1,"Parameter arrangement in Keras: gamma, beta, mean, variance"
0.3.1,compute adjusted parameters
0.3.1,Reference: parameter transformation https://github.com/apple/coremltools/issues/153
0.3.1,padding type TODO
0.3.1,"Type of the padding. Can be one of 'constant', 'reflection' or 'replication"
0.3.1,Now add the layer
0.3.1,self.emit_Flatten(IR_node)
0.3.1,Get the weights
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,Copyright (c) Microsoft Corporation. All rights reserved.
0.3.1,Licensed under the MIT License. See License.txt in the project root for license information.
0.3.1,----------------------------------------------------------------------------------------------
0.3.1,sanity check.
0.3.1,input layer
0.3.1,build each layer
0.3.1,"if A.output == B.input, then make the connection: A -> B"
0.3.1,"print('{0:20}->     {1:20}'.format(layerA.name, layerB.name))"
0.3.1,"if A.name == B.input, then make the connection: A -> B, here A is the input"
0.3.1,build each layer
0.3.1,"if A.output == B.input, then make the connection: A -> B"
0.3.1,"print('{0:20}->     {1:20}'.format(layerA.name, layerB.name))"
0.3.1,"if A.name == B.input, then make the connection: A -> B, here A is the input"
0.3.1,build each layer
0.3.1,"if A.output == B.input, then make the connection: A -> B"
0.3.1,"print('{0:20}->     {1:20}'.format(layerA.name, layerB.name))"
0.3.1,"if A.name == B.input, then make the connection: A -> B, here A is the input"
0.3.1,The information of the layer
0.3.1,Generated by the protocol buffer compiler.  DO NOT EDIT!
0.3.1,source: caffe.proto
0.3.1,@@protoc_insertion_point(imports)
0.3.1,@@protoc_insertion_point(class_scope:caffe.BlobShape)
0.3.1,@@protoc_insertion_point(class_scope:caffe.BlobProto)
0.3.1,@@protoc_insertion_point(class_scope:caffe.BlobProtoVector)
0.3.1,@@protoc_insertion_point(class_scope:caffe.Datum)
0.3.1,@@protoc_insertion_point(class_scope:caffe.FillerParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.NetParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.SolverParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.SolverState)
0.3.1,@@protoc_insertion_point(class_scope:caffe.NetState)
0.3.1,@@protoc_insertion_point(class_scope:caffe.NetStateRule)
0.3.1,@@protoc_insertion_point(class_scope:caffe.ParamSpec)
0.3.1,@@protoc_insertion_point(class_scope:caffe.LayerParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.TransformationParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.LossParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.AccuracyParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.ArgMaxParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.ConcatParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.BatchNormParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.BiasParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.ContrastiveLossParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.ConvolutionParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.CropParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.DataParameter)
0.3.1,@@protoc_insertion_point(class_scope:caffe.DropoutParameter)
