Version,Commit Message
release-0.8.40,Find appropriate cluster based on lambda of new point
release-0.8.40,Find appropriate cluster based on lambda of new point
release-0.8.40,"the point is in the dataset, fix lambda for rounding errors"
release-0.8.40,We need to find where in the tree the new point would go
release-0.8.40,for the purposes of outlier membership approximation
release-0.8.40,"When no clusters found, return array of 0's"
release-0.8.40,Support branch detection within clusters.
release-0.8.40,Select finite data points
release-0.8.40,Construct tree
release-0.8.40,Allocate to maintain data point indices
release-0.8.40,Find neighbours for non-noise points
release-0.8.40,Check clusterer state
release-0.8.40,Validate parameters
release-0.8.40,Extract state
release-0.8.40,Configure parallelization
release-0.8.40,Detect branches
release-0.8.40,Maintain data indices for non-finite data
release-0.8.40,Combined result
release-0.8.40,Branching result
release-0.8.40,Clusters to branches
release-0.8.40,List points within cluster
release-0.8.40,Extract MST edges within cluster
release-0.8.40,Compute in cluster centrality
release-0.8.40,Construct cluster approximation graph
release-0.8.40,Extract centrality MST and compute single linkage
release-0.8.40,Re-label edges with data ids
release-0.8.40,Return values
release-0.8.40,Allocate output (won't be filled completely)
release-0.8.40,Fill (undirected) MST edges with within-cluster-ids
release-0.8.40,Fill neighbors with within-cluster-ids
release-0.8.40,Fill mutual reachabilities
release-0.8.40,Extract unique edges that stay within the cluster
release-0.8.40,Query KDTree/BallTree for neighours within the distance
release-0.8.40,Count number of returned edges per point
release-0.8.40,Create full edge list
release-0.8.40,Create output
release-0.8.40,Reset noise labels to k-cluster
release-0.8.40,Allocate output
release-0.8.40,Compute the labels and probabilities
release-0.8.40,Reorder other parts
release-0.8.40,import pickle
release-0.8.40,from sklearn.cluster.tests.common import generate_clustered_data
release-0.8.40,"X = generate_clustered_data(n_clusters=n_clusters, n_samples_per_cluster=50)"
release-0.8.40,"number of clusters, ignoring noise if present"
release-0.8.40,"metric is the function reference, not the string key."
release-0.8.40,def test_rsl_unavailable_hierarchy():
release-0.8.40,clusterer = RobustSingleLinkage()
release-0.8.40,with warnings.catch_warnings(record=True) as w:
release-0.8.40,tree = clusterer.cluster_hierarchy_
release-0.8.40,assert len(w) > 0
release-0.8.40,assert tree is None
release-0.8.40,"H, y = shuffle(X, y, random_state=7)"
release-0.8.40,Disable for now -- need to refactor to meet newer standards
release-0.8.40,from sklearn.cluster.tests.common import generate_clustered_data
release-0.8.40,"X = generate_clustered_data(n_clusters=n_clusters, n_samples_per_cluster=50)"
release-0.8.40,this fails if no $DISPLAY specified
release-0.8.40,"number of clusters, ignoring noise if present"
release-0.8.40,"number of clusters, ignoring noise if present"
release-0.8.40,"H, y = shuffle(X, y, random_state=7)"
release-0.8.40,"metric is the function reference, not the string key."
release-0.8.40,def test_hdbscan_unavailable_attributes():
release-0.8.40,clusterer = HDBSCAN(gen_min_span_tree=False)
release-0.8.40,with warnings.catch_warnings(record=True) as w:
release-0.8.40,tree = clusterer.condensed_tree_
release-0.8.40,assert len(w) > 0
release-0.8.40,assert tree is None
release-0.8.40,with warnings.catch_warnings(record=True) as w:
release-0.8.40,tree = clusterer.single_linkage_tree_
release-0.8.40,assert len(w) > 0
release-0.8.40,assert tree is None
release-0.8.40,with warnings.catch_warnings(record=True) as w:
release-0.8.40,scores = clusterer.outlier_scores_
release-0.8.40,assert len(w) > 0
release-0.8.40,assert scores is None
release-0.8.40,with warnings.catch_warnings(record=True) as w:
release-0.8.40,tree = clusterer.minimum_spanning_tree_
release-0.8.40,assert len(w) > 0
release-0.8.40,assert tree is None
release-0.8.40,def test_hdbscan_min_span_tree_availability():
release-0.8.40,clusterer = HDBSCAN().fit(X)
release-0.8.40,tree = clusterer.minimum_spanning_tree_
release-0.8.40,assert tree is None
release-0.8.40,D = distance.squareform(distance.pdist(X))
release-0.8.40,D /= np.max(D)
release-0.8.40,HDBSCAN(metric='precomputed').fit(D)
release-0.8.40,tree = clusterer.minimum_spanning_tree_
release-0.8.40,assert tree is None
release-0.8.40,no prediction data error
release-0.8.40,wrong dimensions error
release-0.8.40,no clusters warning
release-0.8.40,def test_hdbscan_membership_vector():
release-0.8.40,clusterer = HDBSCAN(prediction_data=True).fit(X)
release-0.8.40,"vector = membership_vector(clusterer, np.array([[-1.5, -1.0]]))"
release-0.8.40,assert_array_almost_equal(
release-0.8.40,"vector,"
release-0.8.40,"np.array([[ 0.05705305,  0.05974177,  0.12228153]]))"
release-0.8.40,"vector = membership_vector(clusterer, np.array([[1.5, -1.0]]))"
release-0.8.40,assert_array_almost_equal(
release-0.8.40,"vector,"
release-0.8.40,"np.array([[ 0.09462176,  0.32061556,  0.10112905]]))"
release-0.8.40,"vector = membership_vector(clusterer, np.array([[0.0, 0.0]]))"
release-0.8.40,assert_array_almost_equal(
release-0.8.40,"vector,"
release-0.8.40,"np.array([[ 0.03545607,  0.03363318,  0.04643177]]))"
release-0.8.40,
release-0.8.40,def test_hdbscan_all_points_membership_vectors():
release-0.8.40,clusterer = HDBSCAN(prediction_data=True).fit(X)
release-0.8.40,vects = all_points_membership_vectors(clusterer)
release-0.8.40,"assert_array_almost_equal(vects[0], np.array([7.86400992e-002,"
release-0.8.40,"2.52734246e-001,"
release-0.8.40,8.38299608e-002]))
release-0.8.40,"assert_array_almost_equal(vects[-1], np.array([8.09055344e-001,"
release-0.8.40,"8.35882503e-002,"
release-0.8.40,1.07356406e-001]))
release-0.8.40,without epsilon we should see many noise points as children of root.
release-0.8.40,for this random seed an epsilon of 0.2 will produce exactly 2 noise
release-0.8.40,points at that cut in single linkage.
release-0.8.40,"If the following line does not raise an error, the test passes"
release-0.8.40,"If the following line does not raise an error, the test passes"
release-0.8.40,Disable for now -- need to refactor to meet newer standards
release-0.8.40,Probably not applicable now #
release-0.8.40,def test_dbscan_sparse():
release-0.8.40,def test_dbscan_balltree():
release-0.8.40,def test_pickle():
release-0.8.40,def test_dbscan_core_samples_toy():
release-0.8.40,def test_boundaries():
release-0.8.40,"Given negative, zero and positive denominator and positive numerator"
release-0.8.40,Make sure safe division is always positive and doesn't raise ZeroDivision error
release-0.8.40,--- Branch Detection Data
release-0.8.40,There are no fast metrics that are not supported by KDTree or BallTree!
release-0.8.40,"Cosine and arccoss both crash HDBSCAN. They go down the BallTree path, but"
release-0.8.40,the implementation does not support them.
release-0.8.40,Distance matrix
release-0.8.40,Sparse matrix
release-0.8.40,--- Detecting Branches
release-0.8.40,Generate single-cluster data
release-0.8.40,"Without persistence, find 6 branches"
release-0.8.40,"Mac & Windows give 71, Linux gives 72. Probably different random values."
release-0.8.40,Adding presistence removes some branches
release-0.8.40,--- Branch Detector Functionality
release-0.8.40,A point on a branch (not noise) exact labels change per run
release-0.8.40,A point in a cluster
release-0.8.40,A noise point
release-0.8.40,--- Attribute Output Formats
release-0.8.40,--- Attribute plots
release-0.8.40,Ignore future warnings thrown by sklearn
release-0.8.40,Create a nice dataset with 6 circular clusters and 2 moons
release-0.8.40,"Given, the base HDBSCAN with method 'eom'"
release-0.8.40,"When we ask for flat clustering with same n_clusters,"
release-0.8.40,"Then, the labels and probabilities should match"
release-0.8.40,"Given, the base HDBSCAN with method 'leaf'"
release-0.8.40,"When we ask for flat clustering with same n_clusters,"
release-0.8.40,"Then, the labels and probabilities should match"
release-0.8.40,Method 'eom'...
release-0.8.40,"Given, a flat clustering for required n_clusters,"
release-0.8.40,"When we run the base HDBSCAN using it's epsilon,"
release-0.8.40,"Then, the labels and probabilities should match"
release-0.8.40,Method 'leaf'...
release-0.8.40,"Given, a flat clustering for required n_clusters,"
release-0.8.40,"When we run the base HDBSCAN using it's epsilon,"
release-0.8.40,"Then, the labels and probabilities should match"
release-0.8.40,"Given the max number of clusters that can be produced by 'eom',"
release-0.8.40,(these are produced for epsilon=0) (??? Needs verification)
release-0.8.40,"When we try flat clustering with 'eom' method for more n_clusters,"
release-0.8.40,"Then, a warning is raised saying 'eom' can't get this clustering,"
release-0.8.40,"assert ""Cannot predict"" in str(w[-1].message)"
release-0.8.40,"the resulting clusterer switches to using method 'leaf',"
release-0.8.40,and the resulting probabilities and labels must match
release-0.8.40,"Given the base HDBSCAN trained on some data,"
release-0.8.40,"When using approximate_predict_flat without specifying n_clusters,"
release-0.8.40,"Then, the clustering should match that due to approximate_predict,"
release-0.8.40,"Given a flat clustering trained for some n_clusters,"
release-0.8.40,"When using approximate_predict_flat without specifying n_clusters,"
release-0.8.40,"Then, the number of clusters produced must match the original n_clusters"
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,"Given a flat clustering trained for some n_clusters,"
release-0.8.40,"When using approximate_predict_flat with specified n_clusters,"
release-0.8.40,"Then, the requested number of clusters must be produced"
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,When using approximate_predict_flat with more clusters
release-0.8.40,"than 'eom' can handle,"
release-0.8.40,"Then, a warning is raised saying 'eom' can't get this clustering,"
release-0.8.40,But the requested number of clusters must still be produced using 'leaf'
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,"Given a flat clustering trained for n_clusters picked by HDBSCAN,"
release-0.8.40,"When membership_vector_flat is called with new data,"
release-0.8.40,"Then the number of clusters in memberships matches those of clusterer,"
release-0.8.40,and the number of points should equal those in the test set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,========================================
release-0.8.40,"Given a flat clustering for a specified n_clusters,"
release-0.8.40,"When membership_vector_flat is called with new data,"
release-0.8.40,"Then the number of clusters in memberships matches those of clusterer,"
release-0.8.40,and the number of points should equal those in the test set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,Ignore user warnings in this function
release-0.8.40,"Given a flat clustering trained for n_clusters picked by HDBSCAN,"
release-0.8.40,"When membership_vector_flat is called with new data for some n_clusters,"
release-0.8.40,"Then the number of clusters in memberships should be as requested,"
release-0.8.40,and the number of points should equal those in the test set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,========================================
release-0.8.40,"Given a flat clustering for a specified n_clusters,"
release-0.8.40,"When membership_vector_flat is called with new data for some n_clusters,"
release-0.8.40,"Then the number of clusters in memberships should be as requested,"
release-0.8.40,and the number of points should equal those in the test set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,"Given a flat clustering trained for n_clusters picked by HDBSCAN,"
release-0.8.40,"When all_points_membership_vectors_flat is called,"
release-0.8.40,"Then the number of clusters in memberships matches those of clusterer,"
release-0.8.40,and the number of points should equal those in the training set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,========================================
release-0.8.40,"Given a flat clustering for a specified n_clusters,"
release-0.8.40,"When all_points_membership_vectors_flat is called,"
release-0.8.40,"Then the number of clusters in memberships matches those of clusterer,"
release-0.8.40,and the number of points should equal those in the training set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,Ignore user warnings in this function
release-0.8.40,"Given a flat clustering trained for n_clusters picked by HDBSCAN,"
release-0.8.40,"When all_points_membership_vectors_flat is called for some n_clusters,"
release-0.8.40,"Then the number of clusters in memberships should be as requested,"
release-0.8.40,and the number of points should equal those in the training set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,========================================
release-0.8.40,"Given a flat clustering for a specified n_clusters,"
release-0.8.40,"When membership_vector_flat is called for some n_clusters,"
release-0.8.40,"Then the number of clusters in memberships should be as requested,"
release-0.8.40,and the number of points should equal those in the training set
release-0.8.40,and all probabilities are <= 1.
release-0.8.40,Generate datasets. We choose the size big enough to see the scalability
release-0.8.40,"of the algorithms, but not too big to avoid too long running times"
release-0.8.40,normalize dataset for easier parameter selection
release-0.8.40,estimate bandwidth for mean shift
release-0.8.40,connectivity matrix for structured Ward
release-0.8.40,make connectivity symmetric
release-0.8.40,create clustering estimators
release-0.8.40,predict cluster memberships
release-0.8.40,plot
release-0.8.40,-*- coding: utf-8 -*-
release-0.8.40,#############################################################################
release-0.8.40,Generate sample data
release-0.8.40,#############################################################################
release-0.8.40,Compute DBSCAN
release-0.8.40,"Number of clusters in labels, ignoring noise if present."
release-0.8.40,#############################################################################
release-0.8.40,Plot result
release-0.8.40,Black removed and is used for noise instead.
release-0.8.40,Black used for noise.
release-0.8.40,Black used for noise.
release-0.8.40,-*- coding: utf-8 -*-
release-0.8.40,
release-0.8.40,"hdbscan documentation build configuration file, created by"
release-0.8.40,sphinx-quickstart on Sat May 28 10:34:44 2016.
release-0.8.40,
release-0.8.40,This file is execfile()d with the current directory set to its
release-0.8.40,containing dir.
release-0.8.40,
release-0.8.40,Note that not all possible configuration values are present in this
release-0.8.40,autogenerated file.
release-0.8.40,
release-0.8.40,All configuration values have a default; values that are commented out
release-0.8.40,serve to show the default.
release-0.8.40,"If extensions (or modules to document with autodoc) are in another directory,"
release-0.8.40,add these directories to sys.path here. If the directory is relative to the
release-0.8.40,"documentation root, use os.path.abspath to make it absolute, like shown here."
release-0.8.40,"## We now install the package in a virtualenv to build docs, so this is not needed"
release-0.8.40,"sys.path.insert(0, os.path.abspath('../'))"
release-0.8.40,-- General configuration ------------------------------------------------
release-0.8.40,"If your documentation needs a minimal Sphinx version, state it here."
release-0.8.40,needs_sphinx = '1.0'
release-0.8.40,"Add any Sphinx extension module names here, as strings. They can be"
release-0.8.40,extensions coming with Sphinx (named 'sphinx.ext.*') or your custom
release-0.8.40,ones.
release-0.8.40,"'sphinx.ext.napoleon',"
release-0.8.40,'numpy_ext.numpydoc'
