Version,Commit Message
v0.15.1,"Estimate cov[T, Z | X] = E[(T-p(X))*(Z-r(X)) | X] = E[T*Z | X] - E[T |X]*E[Z | X]"
v0.15.1,TODO. The solution below is not really a valid cross-fitting
v0.15.1,as the test data are used to create the proj_t on the train
v0.15.1,which in the second train-test loop is used to create the nuisance
v0.15.1,cov on the test data. Hence the T variable of some sample
v0.15.1,"is implicitly correlated with its cov nuisance, through this flow"
v0.15.1,"of information. However, this seems a rather weak correlation."
v0.15.1,The more kosher would be to do an internal nested cv loop for the T_XZ
v0.15.1,model.
v0.15.1,"Estimate h(X, Z) = E[T | X, Z] in cross fitting manner"
v0.15.1,Estimate preliminary theta in cross fitting manner
v0.15.1,Estimate p(X) = E[T | X] in cross fitting manner
v0.15.1,"Calculate residual T_res = T - p(X) and Z_res = h(Z, X) - p(X)"
v0.15.1,Estimate residual Y_res = Y - q(X) = Y - E[Y | X] in cross fitting manner
v0.15.1,"Estimate cov[T, E[T|X,Z] | X] = E[T * E[T|X,Z]] - E[T|X]^2"
v0.15.1,#############################################################################
v0.15.1,Classes for the DRIV implementation for the special case of intent-to-treat
v0.15.1,A/B test
v0.15.1,#############################################################################
v0.15.1,Estimate preliminary theta in cross fitting manner
v0.15.1,Estimate p(X) = E[T | X] in cross fitting manner
v0.15.1,Estimate residual Y_res = Y - q(X) = Y - E[Y | X] in cross fitting manner
v0.15.1,"A wrapper of statsmodel linear regression, wrapped in a sklearn interface."
v0.15.1,We can use statsmodel for all hypothesis testing capabilities
v0.15.1,"For DMLIV we also need a model for E[T | X, Z]. We use a classifier since T is binary"
v0.15.1,"Because Z is also binary, we could have also done a more complex model_T_XZ, where we split"
v0.15.1,the data based on Z=1 and Z=0 and fit a separate sub-model for each case.
v0.15.1,model_T_XZ = lambda: model_clf()
v0.15.1,#'days_visited': lambda:
v0.15.1,"#X = np.random.uniform(-1, 1, size=(n, d))"
v0.15.1,Turn strings into categories for numeric mapping
v0.15.1,### Defining some generic regressors and classifiers
v0.15.1,This a generic non-parametric regressor
v0.15.1,"model = lambda: GradientBoostingRegressor(n_estimators=20, max_depth=3, min_samples_leaf=20,"
v0.15.1,"n_iter_no_change=5, min_impurity_decrease=.001, tol=0.001)"
v0.15.1,"model = lambda: XGBWrapper(XGBRegressor(gamma=0.001, n_estimators=50, min_child_weight=50, n_jobs=10),"
v0.15.1,"early_stopping_rounds=5, eval_metric='rmse', binary=False)"
v0.15.1,model = lambda: RandomForestRegressor(n_estimators=100)
v0.15.1,model = lambda: Lasso(alpha=0.0001) #CV(cv=5)
v0.15.1,model = lambda: GradientBoostingRegressor(n_estimators=60)
v0.15.1,model = lambda: LinearRegression(n_jobs=-1)
v0.15.1,"This is a generic non-parametric classifier. We have to wrap it with the RegWrapper, because"
v0.15.1,we want to use predict_proba and not predict. The RegWrapper calls predict_proba of the
v0.15.1,underlying model whenever predict is called.
v0.15.1,"model_clf = lambda: RegWrapper(GradientBoostingClassifier(n_estimators=20, max_depth=3, min_samples_leaf=20,"
v0.15.1,"n_iter_no_change=5, min_impurity_decrease=.001, tol=0.001))"
v0.15.1,"model_clf = lambda: RegWrapper(XGBWrapper(XGBClassifier(gamma=0.001, n_estimators=50, min_child_weight=50, n_jobs=10),"
v0.15.1,"early_stopping_rounds=5, eval_metric='logloss', binary=True))"
v0.15.1,model_clf = lambda: RandomForestClassifier(n_estimators=100)
v0.15.1,model_clf = lambda: RegWrapper(GradientBoostingClassifier(n_estimators=60))
v0.15.1,"model_clf = lambda: RegWrapper(LogisticRegression(C=10, penalty='l1', solver='liblinear'))"
v0.15.1,We need to specify models to be used for each of these residualizations
v0.15.1,model_Z_X = lambda: model_clf() # model for E[Z | X]. We use a classifier since Z is binary
v0.15.1,"E[T | X, Z]"
v0.15.1,E[TZ | X]
v0.15.1,We fit DMLATEIV with these models and then we call effect() to get the ATE.
v0.15.1,n_splits determines the number of splits to be used for cross-fitting.
v0.15.1,# Algorithm 2 - Current Method
v0.15.1,In[121]:
v0.15.1,# Algorithm 3 - DRIV ATE
v0.15.1,dmliv_model_effect = lambda: model()
v0.15.1,"prel_model_effect = GenericDMLIV(model_Y_X(), model_T_X(), model_T_XZ(),"
v0.15.1,"dmliv_model_effect(),"
v0.15.1,n_splits=1)
v0.15.1,reshape in case we get fewer dimensions than expected from h (e.g. a scalar)
v0.15.1,"HACK: DRIV doesn't expect a treatment dimension, so pretend we got a vector even if we really had a one-column array"
v0.15.1,"Once multiple treatments are supported, we'll need to fix this"
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,"A wrapper of statsmodel linear regression, wrapped in a sklearn interface."
v0.15.1,We can use statsmodel for all hypothesis testing capabilities
v0.15.1,"A wrapper of statsmodel linear regression, wrapped in a sklearn interface."
v0.15.1,We can use statsmodel for all hypothesis testing capabilities
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,TODO. Deal with multi-class instrument/treatment
v0.15.1,"Estimate h(Z, X) = E[T | Z, X] in cross-fitting manner"
v0.15.1,Estimate residual Y_res = Y - q(X) = Y - E[Y | X] in cross-fitting manner
v0.15.1,Estimate p(X) = E[T | X] in cross-fitting manner
v0.15.1,"Estimate theta by minimizing square loss (Y_res - theta(X) * (h(Z, X) - p(X)))^2"
v0.15.1,##################
v0.15.1,Global settings #
v0.15.1,##################
v0.15.1,Global plotting controls
v0.15.1,"Control for support size, can control for more"
v0.15.1,#################
v0.15.1,File utilities #
v0.15.1,#################
v0.15.1,#################
v0.15.1,Plotting utils #
v0.15.1,#################
v0.15.1,bias
v0.15.1,var
v0.15.1,rmse
v0.15.1,r2
v0.15.1,Infer feature dimension
v0.15.1,Metrics by support plots
v0.15.1,Authors: Miruna Oprescu <moprescu@microsoft.com>
v0.15.1,Vasilis Syrgkanis <vasy@microsoft.com>
v0.15.1,Steven Wu <zhiww@microsoft.com>
v0.15.1,Initialize causal tree parameters
v0.15.1,Create splits of causal tree
v0.15.1,Estimate treatment effects at the leafs
v0.15.1,Compute heterogeneous treatement effect for x's in x_list by finding
v0.15.1,the corresponding split and associating the effect computed on that leaf
v0.15.1,Find the leaf node that this x belongs too and parse the corresponding estimate
v0.15.1,Safety check
v0.15.1,Weighted linear regression
v0.15.1,Calculates weights
v0.15.1,Bootstraping has repetitions in tree sample so we need to iterate
v0.15.1,over all indices
v0.15.1,Similar for `a` weights
v0.15.1,Doesn't have sample weights
v0.15.1,Is a linear model
v0.15.1,Weighted linear regression
v0.15.1,Calculates weights
v0.15.1,Bootstraping has repetitions in tree sample so we need to iterate
v0.15.1,over all indices
v0.15.1,Similar for `a` weights
v0.15.1,normalize weights
v0.15.1,"Split the data in half, train and test"
v0.15.1,Fit with LassoCV the treatment as a function of W and the outcome as
v0.15.1,"a function of W, using only the train fold"
v0.15.1,Then compute residuals T-g(W) and Y-f(W) on test fold
v0.15.1,"Split the data in half, train and test"
v0.15.1,Fit with LassoCV the treatment as a function of W and the outcome as
v0.15.1,"a function of W, using only the train fold"
v0.15.1,Then compute residuals T-g(W) and Y-f(W) on test fold
v0.15.1,We create fake treatment points from the same distribution as the residuals created during the fit process
v0.15.1,"For each target x, we evaluate the model_final.predict for each such treatment point, and then we average"
v0.15.1,"over the predictions to get the prediction at x, i.e. \tau(x) = E_{res_T\sim D_train}[predict(x, res_T)]"
v0.15.1,"Split the data in half, train and test"
v0.15.1,Fit with LassoCV the treatment as a function of x and the outcome as
v0.15.1,"a function of x, using only the train fold"
v0.15.1,Then compute residuals p-g(x) and q-q(x) on test fold
v0.15.1,Compute coefficient by OLS on residuals
v0.15.1,"Split the data in half, train and test"
v0.15.1,Fit with LassoCV the treatment as a function of x and the outcome as
v0.15.1,"a function of x, using only the train fold"
v0.15.1,Then compute residuals p-g(x) and q-q(x) on test fold
v0.15.1,Estimate multipliers for second order orthogonal method
v0.15.1,"split the data into two parts: one for splitting, the other for estimation at the leafs"
v0.15.1,If by splitting we have too small leaves or if we reached the maximum number of splits we stop
v0.15.1,Create local sample set
v0.15.1,compute the base estimate for the current node using double ml or second order double ml
v0.15.1,compute the influence functions here that are used for the criterion
v0.15.1,generate random proposals of dimensions to split
v0.15.1,"Append to the proposals a tuple (dimension, threshold) where the threshold is randomly chosen"
v0.15.1,compute criterion for each proposal
v0.15.1,if splitting creates valid leafs in terms of mean leaf size
v0.15.1,Calculate criterion for split
v0.15.1,Else set criterion to infinity so that this split is not chosen
v0.15.1,If no good split was found
v0.15.1,Find split that minimizes criterion
v0.15.1,Set the split attributes at the node
v0.15.1,Create child nodes with corresponding subsamples
v0.15.1,Recursively split children
v0.15.1,Return parent node
v0.15.1,estimate the local parameter at the leaf using the estimate data
v0.15.1,###################
v0.15.1,Argument parsing #
v0.15.1,###################
v0.15.1,#########################################
v0.15.1,Parameters constant across experiments #
v0.15.1,#########################################
v0.15.1,Outcome support
v0.15.1,Treatment support
v0.15.1,Evaluation grid
v0.15.1,Treatment effects array
v0.15.1,Other variables
v0.15.1,##########################
v0.15.1,Data Generating Process #
v0.15.1,##########################
v0.15.1,Log iteration
v0.15.1,"Generate controls, features, treatment and outcome"
v0.15.1,T and Y residuals to be used in later scripts
v0.15.1,Save generated dataset
v0.15.1,#################
v0.15.1,ORF parameters #
v0.15.1,#################
v0.15.1,######################################
v0.15.1,Train and evaluate treatment effect #
v0.15.1,######################################
v0.15.1,########
v0.15.1,Plots #
v0.15.1,########
v0.15.1,###############
v0.15.1,Save results #
v0.15.1,###############
v0.15.1,##############
v0.15.1,Run Rscript #
v0.15.1,##############
v0.15.1,"Calculating the (kappa, kappa) block entry (of size n_treatments x n_treatments) of matrix Sigma"
v0.15.1,"Calculating the (kappa, tau) block entry (of size n_treatments x n_treatments) of matrix M"
v0.15.1,"alpha_regs = [5e-3, 1e-2, 5e-2, 1e-1]"
v0.15.1,"def lasso_model(): return LassoCV(cv=3, alphas=alpha_regs, max_iter=200)"
v0.15.1,def mlasso_model(): return MultiTaskLassoCV(
v0.15.1,"cv=3, alphas=alpha_regs, max_iter=200)"
v0.15.1,The first s_x state variables are confounders. The final s_x variables are exogenous and can create
v0.15.1,heterogeneity
v0.15.1,The first s_x state variables are confounders. The final s_x variables are exogenous and can create
v0.15.1,heterogeneity
v0.15.1,The first s_x state variables are confounders. The final s_x variables are exogenous and can create
v0.15.1,heterogeneity
v0.15.1,"alpha_regs = [5e-3, 1e-2, 5e-2]"
v0.15.1,"def lasso_model(): return LassoCV(cv=3, alphas=alpha_regs)"
v0.15.1,"def mlasso_model(): return MultiTaskLassoCV(cv=3, alphas=alpha_regs)"
v0.15.1,subset of features that are exogenous and create heterogeneity
v0.15.1,strength of heterogeneity wrt the exogenous variables (assumed to be the last s_x features)
v0.15.1,subset of features wrt we estimate heterogeneity
v0.15.1,"Calculating the (kappa, kappa) block entry (of size n_treatments x n_treatments) of matrix Sigma"
v0.15.1,"Calculating the (kappa, tau) block entry (of size n_treatments x n_treatments) of matrix M"
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,introspect the constructor arguments to find the model parameters
v0.15.1,to represent
v0.15.1,"if the argument is deprecated, ignore it"
v0.15.1,Extract and sort argument names excluding 'self'
v0.15.1,column names
v0.15.1,transfer input to numpy arrays
v0.15.1,transfer input to 2d arrays
v0.15.1,create dataframe
v0.15.1,currently dowhy only support single outcome and single treatment
v0.15.1,call dowhy
v0.15.1,"We don't allow user to call refit_final from this class, since internally dowhy effect estimate will only update"
v0.15.1,cate estimator but not the effect.
v0.15.1,don't proxy special methods
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,Check if model is sparse enough for this model
v0.15.1,"note that by default OneHotEncoder returns float64s, so need to convert to int"
v0.15.1,TODO: any way to avoid creating a copy if the array was already dense?
v0.15.1,"the call is necessary if the input was something like a list, though"
v0.15.1,"scipy sparse arrays don't support reshaping (even for 2D they throw not implemented errors),"
v0.15.1,so convert to pydata sparse first
v0.15.1,"in the 2D case, we can convert back to scipy sparse; in other cases we can't"
v0.15.1,both inputs were scipy and we can safely convert back to scipy because it's 2D
v0.15.1,note: in contrast to np.hstack this only works with arrays of dimension at least 2
v0.15.1,"Confusingly, this needs to concatenate, not stack (stack returns an array with an extra dimension)"
v0.15.1,"Confusingly, this needs to concatenate, not stack (stack returns an array with an extra dimension)"
v0.15.1,For when checking input values is disabled
v0.15.1,Type to column extraction function
v0.15.1,if not all column names are strings
v0.15.1,coerce feature names to be strings
v0.15.1,Prefer sklearn 1.0's get_feature_names_out method to deprecated get_feature_names method
v0.15.1,"Some featurizers will throw, such as a pipeline with a transformer that doesn't itself support names"
v0.15.1,"Get number of arguments, some sklearn featurizer don't accept feature_names"
v0.15.1,Handles cases where the passed feature names create issues
v0.15.1,Featurizer doesn't have 'get_feature_names' or has atypical 'get_feature_names'
v0.15.1,Get feature names using featurizer
v0.15.1,All attempts at retrieving transformed feature names have failed
v0.15.1,Delegate handling to downstream logic
v0.15.1,tile T and repeat X along axis 0 (so that the duplicated rows of X remain consecutive)
v0.15.1,same number of input definitions as arrays
v0.15.1,input definitions have same number of dimensions as each array
v0.15.1,all result indices are unique
v0.15.1,all result indices must match at least one input index
v0.15.1,"map indices to all array, axis pairs for that index"
v0.15.1,each index has the same cardinality wherever it appears
v0.15.1,"State: list of (set of letters, list of (corresponding indices, value))"
v0.15.1,Algo: while list contains more than one entry
v0.15.1,take two entries
v0.15.1,sort both lists by intersection of their indices
v0.15.1,"merge compatible entries (where intersection of indices is equal - in the resulting list,"
v0.15.1,"take the union of indices and the product of values), stepping through each list linearly"
v0.15.1,TODO: might be faster to break into connected components first
v0.15.1,"e.g. for ""ab,d,bc->ad"", the two components ""ab,bc"" and ""d"" are independent,"
v0.15.1,"so compute their content separately, then take cartesian product"
v0.15.1,this would save a few pointless sorts by empty tuples
v0.15.1,TODO: Consider investigating other performance ideas for these cases
v0.15.1,where the dense method beat the sparse method (usually sparse is faster)
v0.15.1,"e,facd,c->cfed"
v0.15.1,sparse: 0.0335489
v0.15.1,dense:  0.011465999999999997
v0.15.1,"gbd,da,egb->da"
v0.15.1,sparse: 0.0791625
v0.15.1,dense:  0.007319099999999995
v0.15.1,"dcc,d,faedb,c->abe"
v0.15.1,sparse: 1.2868097
v0.15.1,dense:  0.44605229999999985
v0.15.1,"when indices are repeated within an array, pre-filter the coordinates and data"
v0.15.1,TODO: would using einsum's paths to optimize the order of merging help?
v0.15.1,Normalize weights
v0.15.1,This class is mainly derived from statsmodels.iolib.summary.Summary
v0.15.1,"if we're decorating a class, just update the __init__ method,"
v0.15.1,so that the result is still a class instead of a wrapper method
v0.15.1,"want to enforce that each bad_arg was either in kwargs,"
v0.15.1,or else it was in neither and is just taking its default value
v0.15.1,Any access should throw
v0.15.1,"As a convenience, also throw on calls to allow MissingModule to be used in lieu of specific imports"
v0.15.1,return plain dictionary so that erroneous accesses don't half work (see e.g. #708)
v0.15.1,for every dimension of the treatment add some epsilon and observe change in featurized treatment
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default."
v0.15.1,return plain dictionary so that erroneous accesses don't half work (see #708)
v0.15.1,"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default."
v0.15.1,return plain dictionary so that erroneous accesses don't half work (see #708)
v0.15.1,input feature name is already updated by cate_feature_names.
v0.15.1,define the index of d_x to filter for each given T
v0.15.1,filter X after broadcast with T for each given T
v0.15.1,"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default."
v0.15.1,return plain dictionary so that erroneous accesses don't half work (see #708)
v0.15.1,"define masker by using entire dataset, otherwise Explainer will only sample 100 obs by default."
v0.15.1,return plain dictionary so that erroneous accesses don't half work (see #708)
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,
v0.15.1,This code contains some snippets of code from:
v0.15.1,https://github.com/scikit-learn/scikit-learn/blob/main/sklearn/tree/_export.py
v0.15.1,published under the following license and copyright:
v0.15.1,BSD 3-Clause License
v0.15.1,
v0.15.1,Copyright (c) 2007-2020 The scikit-learn developers.
v0.15.1,All rights reserved.
v0.15.1,make any access to matplotlib or plt throw an exception
v0.15.1,make any access to graphviz or plt throw an exception
v0.15.1,HACK: We're relying on some of sklearn's non-public classes which are not completely stable.
v0.15.1,"However, the alternative is reimplementing a bunch of intricate stuff by hand"
v0.15.1,Initialize saturation & value; calculate chroma & value shift
v0.15.1,Calculate some intermediate values
v0.15.1,Initialize RGB with same hue & chroma as our color
v0.15.1,Shift the initial RGB values to match value and store
v0.15.1,"HACK: it's not optimal to use a regex like this, but the base class's node_to_str doesn't expose any"
v0.15.1,clean way of achieving this
v0.15.1,make sure we don't accidentally escape anything in the substitution
v0.15.1,Fetch appropriate color for node
v0.15.1,"red for negative, green for positive"
v0.15.1,in multi-target use mean of targets
v0.15.1,Write node mean CATE
v0.15.1,Write node std of CATE
v0.15.1,TODO. Create our own color pallete for multiple treatments. The one below is for binary treatments.
v0.15.1,Fetch appropriate color for node
v0.15.1,Write node mean CATE
v0.15.1,Write node mean CATE
v0.15.1,Write recommended treatment and value - cost
v0.15.1,Licensed under the MIT License.
v0.15.1,"since inference objects can be stateful, we must copy it before fitting;"
v0.15.1,otherwise this sequence wouldn't work:
v0.15.1,"est1.fit(..., inference=inf)"
v0.15.1,"est2.fit(..., inference=inf)"
v0.15.1,est1.effect_interval(...)
v0.15.1,because inf now stores state from fitting est2
v0.15.1,This flag is true when names are set in a child class instead
v0.15.1,"If names are set in a child class, add an attribute reflecting that"
v0.15.1,This works only if X is passed as a kwarg
v0.15.1,We plan to enforce X as kwarg only in future releases
v0.15.1,This checks if names have been set in a child class
v0.15.1,"If names were set in a child class, don't do it again"
v0.15.1,"Wraps-up fit by setting attributes, cleaning up, etc."
v0.15.1,call the wrapped fit method
v0.15.1,NOTE: we call inference fit *after* calling the main fit method
v0.15.1,apply defaults before calling inference method
v0.15.1,"TODO: what if input is sparse? - there's no equivalent to einsum,"
v0.15.1,but tensordot can't be applied to this problem because we don't sum over m
v0.15.1,if X is None then the shape of const_marginal_effect will be wrong because the number
v0.15.1,of rows of T was not taken into account
v0.15.1,need to store the *original* dimensions of T so that we can expand scalar inputs to match;
v0.15.1,subclasses should overwrite self._d_t with post-transformed dimensions of T for generating treatments
v0.15.1,"Treatment names is None, default to BaseCateEstimator"
v0.15.1,"override effect to set defaults, which works with the new definition of _expand_treatments"
v0.15.1,"NOTE: don't explicitly expand treatments here, because it's done in the super call"
v0.15.1,Get input names
v0.15.1,Summary
v0.15.1,add statsmodels to parent's options
v0.15.1,add debiasedlasso to parent's options
v0.15.1,add blb to parent's options
v0.15.1,TODO Share some logic with non-discrete version
v0.15.1,Get input names
v0.15.1,Note: we do not transform feature names since that is done within summary_frame
v0.15.1,Summary
v0.15.1,add statsmodels to parent's options
v0.15.1,add statsmodels to parent's options
v0.15.1,add blb to parent's options
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,fully materialize folds so that they can be reused across models
v0.15.1,and precompute fitted indices so that we fail fast if there's an issue with them
v0.15.1,NOTE: if any model is missing scores we will just return None even if another model
v0.15.1,has scores. this is because we don't know how many scores are missing
v0.15.1,"for the models that are missing them, so we don't know how to pad the array"
v0.15.1,for convenience we allos a single model to be passed in lieu of a singleton list
v0.15.1,"in that case, we will also unwrap the model output"
v0.15.1,"when there is more than one model, nuisances from previous models"
v0.15.1,come first as positional arguments
v0.15.1,"scores entries should be lists of scores, so make each entry a singleton list"
v0.15.1,Adding the kwargs to ray object store to be used by remote functions
v0.15.1,for each fold to avoid IO overhead
v0.15.1,"theta needs to be of dimension (1, d_t) if T is (n, d_t)"
v0.15.1,generate an instance of the final model
v0.15.1,generate an instance of the nuisance model
v0.15.1,Define Ray remote function (Ray remote wrapper of the _fit_nuisances function)
v0.15.1,Create Ray remote jobs for parallel processing
v0.15.1,_d_t is altered by fit nuisances to what prefit does. So we need to perform the same
v0.15.1,alteration even when we only want to fit_final.
v0.15.1,use a binary array to get stratified split in case of discrete treatment
v0.15.1,"if check_cv produced a new KFold or StratifiedKFold object, we need to set shuffle and random_state"
v0.15.1,upgrade to a GroupKFold or StratiGroupKFold if groups is not None
v0.15.1,"we won't have generated a KFold or StratifiedKFold ourselves when groups are passed,"
v0.15.1,"but the user might have supplied one, which won't work"
v0.15.1,self._models_nuisance will be a list of lists or a list of list of lists
v0.15.1,so we use self._ortho_learner_model_nuisance to determine the nesting level
v0.15.1,for each mc iteration
v0.15.1,for each model under cross fit setting
v0.15.1,Copyright (c) PyWhy contributors. All rights reserved.
v0.15.1,Licensed under the MIT License.
v0.15.1,"TODO: This could be extended to also work with our sparse and 2SLS estimators,"
v0.15.1,if we add an aggregate method to them
v0.15.1,Remember to update the docs if this changes
v0.15.1,mix in the appropriate inference class
v0.15.1,assign all of the attributes from the dummy estimator that would normally be assigned during fitting
v0.15.1,TODO: This seems hacky; is there a better abstraction to maintain these?
v0.15.1,"This should also include bias_part_of_coef, model_final_, and fitted_models_final above"
v0.15.1,Assign treatment expansion attributes
v0.15.1,Methods needed to implement the LinearCateEstimator interface
v0.15.1,Methods needed to implement the LinearFinalModelCateEstimatorMixin
