Version,Commit Message
v0.15.1,The Token is a special _PartOfSentence in that it may be initialized without a Sentence.
v0.15.1,"Therefore, labels get set only to the Sentence if it exists"
v0.15.1,"check if the span already exists. If so, return it"
v0.15.1,else make a new span
v0.15.1,"check if the relation already exists. If so, return it"
v0.15.1,else make a new relation
v0.15.1,private field for all known spans
v0.15.1,the tokenizer used for this sentence
v0.15.1,some sentences represent a document boundary (but most do not)
v0.15.1,internal variables to denote position inside dataset
v0.15.1,"if text is passed, instantiate sentence with tokens (words)"
v0.15.1,determine token positions and whitespace_after flag
v0.15.1,the last token has no whitespace after
v0.15.1,log a warning if the dataset is empty
v0.15.1,data with zero-width characters cannot be handled
v0.15.1,set token idx and sentence
v0.15.1,append token to sentence
v0.15.1,register token annotations on sentence
v0.15.1,move sentence embeddings to device
v0.15.1,also move token embeddings to device
v0.15.1,clear token embeddings
v0.15.1,infer whitespace after field
v0.15.1,"if sentence has no tokens, return empty string"
v0.15.1,"otherwise, return concatenation of tokens with the correct offsets"
v0.15.1,The sentence's start position is not propagated to its tokens.
v0.15.1,"Therefore, we need to add the sentence's start position to its last token's end position, including whitespaces."
v0.15.1,No character at the corresponding code point: remove it
v0.15.1,"if no label if specified, return all labels"
v0.15.1,"if the label type exists in the Sentence, return it"
v0.15.1,return empty list if none of the above
v0.15.1,labels also need to be deleted at all tokens
v0.15.1,labels also need to be deleted at all known spans
v0.15.1,remove spans without labels
v0.15.1,delete labels at object itself
v0.15.1,set name
v0.15.1,abort if no data is provided
v0.15.1,sample test data from train if none is provided
v0.15.1,sample dev data from train if none is provided
v0.15.1,set train dev and test data
v0.15.1,find out empty sentence indices
v0.15.1,create subset of non-empty sentence indices
v0.15.1,find out empty sentence indices
v0.15.1,create subset of non-empty sentence indices
v0.15.1,"first, determine the datapoint type by going through dataset until first label is found"
v0.15.1,count all label types per sentence
v0.15.1,go through all labels of label_type and count values
v0.15.1,special handling for Token-level annotations. Add all untagged as 'O' label
v0.15.1,"if an unk threshold is set, UNK all label values below this threshold"
v0.15.1,sample randomly from a label distribution according to the probabilities defined by the noise transition matrix
v0.15.1,replace the old label with the new one
v0.15.1,keep track of the old (clean) label using another label type category
v0.15.1,keep track of how many labels in total are flipped
v0.15.1,sample randomly from a label distribution according to the probabilities defined by the desired noise share
v0.15.1,replace the old label with the new one
v0.15.1,keep track of the old (clean) label using another label type category
v0.15.1,keep track of how many labels in total are flipped
v0.15.1,"add a dummy ""O"" to close final prediction"
v0.15.1,return complex list
v0.15.1,internal variables
v0.15.1,non-set tags are OUT tags
v0.15.1,anything that is not OUT is IN
v0.15.1,does this prediction start a new span?
v0.15.1,B- and S- always start new spans
v0.15.1,"if the predicted class changes, I- starts a new span"
v0.15.1,"if the predicted class changes and S- was previous tag, start a new span"
v0.15.1,if an existing span is ended (either by reaching O or starting a new span)
v0.15.1,determine score and value
v0.15.1,append to result list
v0.15.1,reset for-loop variables for new span
v0.15.1,remember previous tag
v0.15.1,global variable: cache_root
v0.15.1,Get the device from the environment variable
v0.15.1,global variable: device
v0.15.1,"No need for correctness checks, torch is doing it"
v0.15.1,global variable: version
v0.15.1,global variable: arrow symbol
v0.15.1,Attach optimizer
v0.15.1,"convert `metrics` to float, in case it's a zero-dim Tensor"
v0.15.1,if storage mode option 'none' delete everything
v0.15.1,"if dynamic embedding keys not passed, identify them automatically"
v0.15.1,always delete dynamic embeddings
v0.15.1,"if storage mode is ""cpu"", send everything to CPU (pin to memory if we train on GPU)"
v0.15.1,add tokens before the entity
v0.15.1,add new entity tokens
v0.15.1,add any remaining tokens to a new chunk
v0.15.1,optional metric space decoder if prototypes have different length than embedding
v0.15.1,create initial prototypes for all classes (all initial prototypes are a vector of all 1s)
v0.15.1,"if set, create initial prototypes from normal distribution"
v0.15.1,"if set, use a radius"
v0.15.1,all parameters will be pushed internally to the specified device
v0.15.1,decode embeddings into prototype space
v0.15.1,"if unlabeled distance is set, mask out loss to unlabeled class prototype"
v0.15.1,all parameters will be pushed internally to the specified device
v0.15.1,Reset prototype updates
v0.15.1,verbalize BIOES labels
v0.15.1,"if label is not BIOES, use label itself"
v0.15.1,Always include the name of the Model class for which the state dict holds
v0.15.1,"this seems to just return model name, not a model with that name"
v0.15.1,"write out a ""model card"" if one is set"
v0.15.1,save model
v0.15.1,"if this class is abstract, go through all inheriting classes and try to fetch and load the model"
v0.15.1,get all non-abstract subclasses
v0.15.1,"try to fetch the model for each subclass. if fetching is possible, load model and return it"
v0.15.1,"skip any invalid loadings, e.g. not found on HuggingFace hub"
v0.15.1,"if the model cannot be fetched, load as a file"
v0.15.1,try to get model class from state
v0.15.1,"older (flair 11.3 and below) models do not contain cls information. In this case, try all subclasses"
v0.15.1,"skip any invalid loadings, e.g. not found on HuggingFace hub"
v0.15.1,"if this class is not abstract, fetch the model and load it"
v0.15.1,"make sure <unk> is contained in gold_label_dictionary, if given"
v0.15.1,"read Dataset into data loader, if list of sentences passed, make Dataset first"
v0.15.1,loss calculation
v0.15.1,variables for printing
v0.15.1,variables for computing scores
v0.15.1,remove any previously predicted labels
v0.15.1,predict for batch
v0.15.1,get the gold labels
v0.15.1,add to all_predicted_values
v0.15.1,make printout lines
v0.15.1,convert true and predicted values to two span-aligned lists
v0.15.1,delete excluded labels if exclude_labels is given
v0.15.1,"if after excluding labels, no label is left, ignore the datapoint"
v0.15.1,write all_predicted_values to out_file if set
v0.15.1,make the evaluation dictionary
v0.15.1,check if this is a multi-label problem
v0.15.1,compute numbers by formatting true and predicted such that Scikit-Learn can use them
v0.15.1,multi-label problems require a multi-hot vector for each true and predicted label
v0.15.1,single-label problems can do with a single index for each true and predicted label
v0.15.1,"now, calculate evaluation numbers"
v0.15.1,there is at least one gold label or one prediction (default)
v0.15.1,compute accuracy separately as it is not always in classification_report (e.g. when micro avg exists)
v0.15.1,"if there is only one label, then ""micro avg"" = ""macro avg"""
v0.15.1,"The ""micro avg"" appears only in the classification report if no prediction is possible."
v0.15.1,"Otherwise, it is identical to the ""macro avg"". In this case, we add it to the report."
v0.15.1,"Create and populate score object for logging with all evaluation values, plus the loss"
v0.15.1,issue error and default all evaluation numbers to 0.
v0.15.1,check if there is a label mismatch
v0.15.1,print info
v0.15.1,set the embeddings
v0.15.1,initialize the label dictionary
v0.15.1,initialize the decoder
v0.15.1,set up multi-label logic
v0.15.1,init dropouts
v0.15.1,loss weights and loss function
v0.15.1,Initialize the weight tensor
v0.15.1,set up gradient reversal if so specified
v0.15.1,embed sentences
v0.15.1,get a tensor of data points
v0.15.1,do dropout
v0.15.1,make a forward pass to produce embedded data points and labels
v0.15.1,get the data points for which to predict labels
v0.15.1,get their gold labels as a tensor
v0.15.1,pass data points through network to get encoded data point tensor
v0.15.1,"decode, passing label tensor if needed, such as for prototype updates"
v0.15.1,an optional masking step (no masking in most cases)
v0.15.1,calculate the loss
v0.15.1,filter empty sentences
v0.15.1,reverse sort all sequences by their length
v0.15.1,progress bar for verbosity
v0.15.1,filter data points in batch
v0.15.1,stop if all sentences are empty
v0.15.1,pass data points through network and decode
v0.15.1,if anything could possibly be predicted
v0.15.1,remove previously predicted labels of this type
v0.15.1,filter data points that have labels outside of dictionary
v0.15.1,add DefaultClassifier arguments
v0.15.1,add variables of DefaultClassifier
v0.15.1,Source: https://github.com/UKPLab/sentence-transformers/blob/master/sentence_transformers/util.py#L23
v0.15.1,Get projected 1st dimension
v0.15.1,Compute bilinear form
v0.15.1,Arcosh
v0.15.1,Project the input data to n+1 dimensions
v0.15.1,"The first dimension, is recomputed in the distance module"
v0.15.1,header for 'weights.txt'
v0.15.1,"determine the column index of loss, f-score and accuracy for"
v0.15.1,"train, dev and test split"
v0.15.1,then get all relevant values from the tsv
v0.15.1,then get all relevant values from the tsv
v0.15.1,plot i
v0.15.1,save plots
v0.15.1,save plots
v0.15.1,plt.show()
v0.15.1,save plot
v0.15.1,auto-spawn on GPU if available
v0.15.1,progress bar for verbosity
v0.15.1,stop if all sentences are empty
v0.15.1,clearing token embeddings to save memory
v0.15.1,"read Dataset into data loader, if list of sentences passed, make Dataset first"
v0.15.1,TODO: not saving lines yet
v0.15.1,TODO: This closely shadows the RelationExtractor name. Maybe we need a better name here.
v0.15.1,- MaskedRelationClassifier ?
v0.15.1,This depends if this relation classification architecture should replace or offer as an alternative.
v0.15.1,Set label type and prepare label dictionary
v0.15.1,Initialize super default classifier
v0.15.1,Add the special tokens from the encoding strategy
v0.15.1,"Auto-spawn on GPU, if available"
v0.15.1,Only use entities labelled with the specified labels for each label type
v0.15.1,Only use entities above the specified threshold
v0.15.1,Use a dictionary to find gold relation annotations for a given entity pair
v0.15.1,Yield head and tail entity pairs from the cross product of all entities
v0.15.1,Remove identity relation entity pairs
v0.15.1,Remove entity pairs with labels that do not match any
v0.15.1,of the specified relations in `self.entity_pair_labels`
v0.15.1,"Obtain gold label, if existing"
v0.15.1,Preserve context around the entities. Always include their in-between context.
v0.15.1,Some sanity checks
v0.15.1,Sanity check: Do not create a labeled span if one entity contains the other
v0.15.1,Pre-compute non-leading head and tail tokens for entity masking
v0.15.1,We can not use the plaintext of the head/tail span in the sentence as the mask/marker
v0.15.1,since there may be multiple occurrences of the same entity mentioned in the sentence.
v0.15.1,"Therefore, we use the span's position in the sentence."
v0.15.1,Filter cases in which the distance between the two entities is too large
v0.15.1,Remove excess tokens left and right of entity pair to make encoded sentence shorter
v0.15.1,Create masked sentence
v0.15.1,Add gold relation annotation as sentence label
v0.15.1,"Using the sentence label instead of annotating a separate `Relation` object is easier to manage since,"
v0.15.1,"during prediction, the forward pass does not need any knowledge about the entities in the sentence."
v0.15.1,"If we sample missing splits, the encoded sentences that correspond to the same original sentences"
v0.15.1,"may get distributed into different splits. For training purposes, this is always undesired."
v0.15.1,Ensure that all sentences are encoded properly
v0.15.1,Deal with the case where all sentences are encoded sentences
v0.15.1,"mypy does not infer the type of ""sentences"" restricted by the if statement"
v0.15.1,Deal with the case where all sentences are standard (non-encoded) sentences
v0.15.1,"For each encoded sentence, transfer its prediction onto the original relation"
v0.15.1,check if there is a label mismatch
v0.15.1,"if the gold label is O and is correctly predicted as no label, do not print out as this clutters"
v0.15.1,the output file with trivial predictions
v0.15.1,auto-spawn on GPU if available
v0.15.1,pad strings with whitespaces to longest sentence
v0.15.1,cut up the input into chunks of max charlength = chunk_size
v0.15.1,push each chunk through the RNN language model
v0.15.1,concatenate all chunks to make final output
v0.15.1,initial hidden state
v0.15.1,get predicted weights
v0.15.1,divide by temperature
v0.15.1,"to prevent overflow problem with small temperature values, substract largest value from all"
v0.15.1,this makes a vector in which the largest value is 0
v0.15.1,compute word weights with exponential function
v0.15.1,try sampling multinomial distribution for next character
v0.15.1,print(word_idx)
v0.15.1,input ids
v0.15.1,push list of character IDs through model
v0.15.1,the target is always the next character
v0.15.1,use cross entropy loss to compare output of forward pass with targets
v0.15.1,exponentiate cross-entropy loss to calculate perplexity
v0.15.1,"""document_delimiter"" property may be missing in some older pre-trained models"
v0.15.1,serialize the language models and the constructor arguments (but nothing else)
v0.15.1,special handling for deserializing language models
v0.15.1,re-initialize language model with constructor arguments
v0.15.1,copy over state dictionary to self
v0.15.1,"set the language model to eval() by default (this is necessary since FlairEmbeddings ""protect"" the LM"
v0.15.1,"in their ""self.train()"" method)"
v0.15.1,models that were serialized using torch versions older than 1.4.0 lack the _flat_weights_names attribute
v0.15.1,"check if this is the case and if so, set it"
v0.15.1,Transform input data into TARS format
v0.15.1,"if there are no labels, return a random sample as negatives"
v0.15.1,"otherwise, go through all labels"
v0.15.1,make sure the probabilities always sum up to 1
v0.15.1,get and embed all labels by making a Sentence object that contains only the label text
v0.15.1,get each label embedding and scale between 0 and 1
v0.15.1,compute similarity matrix
v0.15.1,"the higher the similarity, the greater the chance that a label is"
v0.15.1,sampled as negative example
v0.15.1,make label dictionary if no Dictionary object is passed
v0.15.1,prepare dictionary of tags (without B- I- prefixes and without UNK)
v0.15.1,check if candidate_label_set is empty
v0.15.1,make list if only one candidate label is passed
v0.15.1,create label dictionary
v0.15.1,note current task
v0.15.1,create a temporary task
v0.15.1,make zero shot predictions
v0.15.1,switch to the pre-existing task
v0.15.1,prepare TARS dictionary
v0.15.1,initialize a bare-bones sequence tagger
v0.15.1,transformer separator
v0.15.1,Store task specific labels since TARS can handle multiple tasks
v0.15.1,make a tars sentence where all labels are O by default
v0.15.1,init new TARS classifier
v0.15.1,set all task information
v0.15.1,progress bar for verbosity
v0.15.1,stop if all sentences are empty
v0.15.1,always remove tags first
v0.15.1,go through each sentence in the batch
v0.15.1,always remove tags first
v0.15.1,get the span and its label
v0.15.1,determine whether tokens in this span already have a label
v0.15.1,only add if all tokens have no label
v0.15.1,make and add a corresponding predicted span
v0.15.1,set indices so that no token can be tagged twice
v0.15.1,clearing token embeddings to save memory
v0.15.1,"all labels default to ""O"""
v0.15.1,set gold token-level
v0.15.1,set predicted token-level
v0.15.1,now print labels in CoNLL format
v0.15.1,prepare TARS dictionary
v0.15.1,initialize a bare-bones sequence tagger
v0.15.1,transformer separator
v0.15.1,Store task specific labels since TARS can handle multiple tasks
v0.15.1,get the serialized embeddings
v0.15.1,remap state dict for models serialized with Flair <= 0.11.3
v0.15.1,init new TARS classifier
v0.15.1,set all task information
v0.15.1,with torch.no_grad():
v0.15.1,progress bar for verbosity
v0.15.1,stop if all sentences are empty
v0.15.1,always remove tags first
v0.15.1,go through each sentence in the batch
v0.15.1,always remove tags first
v0.15.1,add all labels that according to TARS match the text and are above threshold
v0.15.1,do not add labels below confidence threshold
v0.15.1,only use label with the highest confidence if enforcing single-label predictions
v0.15.1,add the label with the highest score even if below the threshold if force label is activated.
v0.15.1,remove previously added labels and only add the best label
v0.15.1,clearing token embeddings to save memory
v0.15.1,set separator to concatenate three sentences
v0.15.1,auto-spawn on GPU if available
v0.15.1,set separator to concatenate two sentences
v0.15.1,auto-spawn on GPU if available
v0.15.1,"If the concatenated version of the text pair does not exist yet, create it"
v0.15.1,pooling operation to get embeddings for entites
v0.15.1,set embeddings
v0.15.1,set relation and entity label types
v0.15.1,"whether to use gold entity pairs, and whether to filter entity pairs by type"
v0.15.1,filter entity pairs according to their tags if set
v0.15.1,whether to encode characters and whether to use attention (attention can only be used if chars are encoded)
v0.15.1,character dictionary for decoding and encoding
v0.15.1,make sure <unk> is in dictionary for handling of unknown characters
v0.15.1,add special symbols to dictionary if necessary and save respective indices
v0.15.1,---- ENCODER ----
v0.15.1,encoder character embeddings
v0.15.1,encoder pre-trained embeddings
v0.15.1,encoder RNN
v0.15.1,additional encoder linear layer if bidirectional encoding
v0.15.1,---- DECODER ----
v0.15.1,decoder: linear layers to transform vectors to and from alphabet_size
v0.15.1,when using attention we concatenate attention outcome and decoder hidden states
v0.15.1,decoder RNN
v0.15.1,loss and softmax
v0.15.1,self.unreduced_loss = nn.CrossEntropyLoss(reduction='none')  # for prediction
v0.15.1,add additional columns for special symbols if necessary
v0.15.1,initialize with dummy symbols
v0.15.1,encode inputs
v0.15.1,get labels (we assume each token has a lemma label)
v0.15.1,get char indices for labels of sentence
v0.15.1,"(batch_size, max_sequence_length) batch_size = #words in sentence,"
v0.15.1,max_sequence_length = length of longest label of sentence + 1
v0.15.1,get char embeddings
v0.15.1,"(batch_size,max_sequence_length,input_size), i.e. replaces char indices with vectors of length input_size"
v0.15.1,take decoder input and initial hidden and pass through RNN
v0.15.1,"if all encoder outputs are provided, use attention"
v0.15.1,take convex combinations of encoder hidden states as new output using the computed attention coefficients
v0.15.1,"transform output to vectors of size len(char_dict) -> (batch_size, max_sequence_length, alphabet_size)"
v0.15.1,get all tokens
v0.15.1,encode input characters by sending them through RNN
v0.15.1,get one-hots for characters and add special symbols / padding
v0.15.1,determine length of each token
v0.15.1,embed sentences
v0.15.1,"create initial hidden state tensor for batch (num_layers, batch_size, hidden_size)"
v0.15.1,variable to store initial hidden states for decoder
v0.15.1,encode input characters by sending them through RNN
v0.15.1,test packing and padding
v0.15.1,since bidirectional rnn is only used in encoding we need to project outputs to hidden_size of decoder
v0.15.1,concatenate the final hidden states of the encoder. These will be projected to hidden_size of
v0.15.1,decoder later with self.emb_to_hidden
v0.15.1,mask out vectors that correspond to a dummy symbol (TODO: check attention masking)
v0.15.1,use token embedding as initial hidden state for decoder
v0.15.1,concatenate everything together and project to appropriate size for decoder
v0.15.1,variable to store initial hidden states for decoder
v0.15.1,encode input characters by sending them through RNN
v0.15.1,note that we do not need to fill up with dummy symbols since we process each token seperately
v0.15.1,embed character one-hots
v0.15.1,send through encoder RNN (produces initial hidden for decoder)
v0.15.1,since bidirectional rnn is only used in encoding we need to project outputs to hidden_size of decoder
v0.15.1,project 2*hidden_size to hidden_size
v0.15.1,concatenate the final hidden states of the encoder. These will be projected to hidden_size of decoder
v0.15.1,later with self.emb_to_hidden
v0.15.1,use token embedding as initial hidden state for decoder
v0.15.1,"create initial hidden state tensor for batch (num_layers, batch_size, hidden_size)"
v0.15.1,concatenate everything together and project to appropriate size for decoder
v0.15.1,"score vector has to have a certain format for (2d-)loss fct (batch_size, alphabet_size, 1, max_seq_length)"
v0.15.1,"create target vector (batch_size, max_label_seq_length + 1)"
v0.15.1,filter empty sentences
v0.15.1,max length of the predicted sequences
v0.15.1,for printing
v0.15.1,stop if all sentences are empty
v0.15.1,remove previously predicted labels of this type
v0.15.1,create list of tokens in batch
v0.15.1,encode inputs
v0.15.1,"create input for first pass (batch_size, 1, input_size), first letter is special character <S>"
v0.15.1,sequence length is always set to one in prediction
v0.15.1,option 1: greedy decoding
v0.15.1,predictions
v0.15.1,decode next character
v0.15.1,pick top beam size many outputs with highest probabilities
v0.15.1,option 2: beam search
v0.15.1,out_probs = self.softmax(output_vectors).squeeze(1)
v0.15.1,make sure no dummy symbol <> or start symbol <S> is predicted
v0.15.1,pick top beam size many outputs with highest probabilities
v0.15.1,"probabilities, leading_indices = out_probs.topk(self.beam_size, 1)  # max prob along dimension 1"
v0.15.1,"leading_indices and probabilities have size (batch_size, beam_size)"
v0.15.1,keep scores of beam_size many hypothesis for each token in the batch
v0.15.1,stack all leading indices of all hypothesis and corresponding hidden states in two tensors
v0.15.1,save sequences so far
v0.15.1,keep track of how many hypothesis were completed for each token
v0.15.1,"if all_encoder_outputs returned, expand them to beam size (otherwise keep this as None)"
v0.15.1,decode with log softmax
v0.15.1,make sure no dummy symbol <> or start symbol <S> is predicted
v0.15.1,"check if an end symbol <E> has been predicted and, in that case, set hypothesis aside"
v0.15.1,"if the sequence is already ended, do not record as candidate"
v0.15.1,index of token in in list tokens_in_batch
v0.15.1,print(token_number)
v0.15.1,hypothesis score
v0.15.1,TODO: remove token if number of completed hypothesis exceeds given value
v0.15.1,set score of corresponding entry to -inf so it will not be expanded
v0.15.1,get leading_indices for next expansion
v0.15.1,find highest scoring hypothesis among beam_size*beam_size possible ones for each token
v0.15.1,take beam_size many copies of scores vector and add scores of possible new extensions
v0.15.1,"size (beam_size*batch_size, beam_size)"
v0.15.1,print(hypothesis_scores)
v0.15.1,"reshape to vector of size (batch_size, beam_size*beam_size),"
v0.15.1,each row contains beam_size*beam_size scores of the new possible hypothesis
v0.15.1,print(hypothesis_scores_per_token)
v0.15.1,"choose beam_size best for each token - size (batch_size, beam_size)"
v0.15.1,out of indices_per_token we now need to recompute the original indices of the hypothesis in
v0.15.1,a list of length beam_size*batch_size
v0.15.1,"where the first three inidices belong to the first token, the next three to the second token,"
v0.15.1,and so on
v0.15.1,with these indices we can compute the tensors for the next iteration
v0.15.1,expand sequences with corresponding index
v0.15.1,add log-probabilities to the scores
v0.15.1,save new leading indices
v0.15.1,save corresponding hidden states
v0.15.1,it may happen that no end symbol <E> is predicted for a token in all of the max_length iterations
v0.15.1,in that case we append one of the final seuqences without end symbol to the final_candidates
v0.15.1,get best final hypothesis for each token
v0.15.1,get characters from index sequences and add predicted label to token
v0.15.1,"Overwrites evaluate of parent class to remove the ""by class"" printout"
v0.15.1,set separator to concatenate two sentences
v0.15.1,init dropouts
v0.15.1,auto-spawn on GPU if available
v0.15.1,make a forward pass to produce embedded data points and labels
v0.15.1,get their gold labels as a tensor
v0.15.1,pass data points through network to get encoded data point tensor
v0.15.1,decode
v0.15.1,calculate the loss
v0.15.1,get a tensor of data points
v0.15.1,do dropout
v0.15.1,"If the concatenated version of the text pair does not exist yet, create it"
v0.15.1,add Model arguments
v0.15.1,progress bar for verbosity
v0.15.1,stop if all sentences are empty
v0.15.1,clearing token embeddings to save memory
v0.15.1,"read Dataset into data loader, if list of sentences passed, make Dataset first"
v0.15.1,"if the classifier predicts BIO/BIOES span labels, the internal label dictionary must be computed"
v0.15.1,fields in case this is a span-prediction problem
v0.15.1,the label type
v0.15.1,all parameters will be pushed internally to the specified device
v0.15.1,special handling during training if this is a span prediction problem
v0.15.1,internal variables
v0.15.1,non-set tags are OUT tags
v0.15.1,anything that is not OUT is IN
v0.15.1,does this prediction start a new span?
v0.15.1,B- and S- always start new spans
v0.15.1,"if the predicted class changes, I- starts a new span"
v0.15.1,"if the predicted class changes and S- was previous tag, start a new span"
v0.15.1,if an existing span is ended (either by reaching O or starting a new span)
v0.15.1,reset for-loop variables for new span
v0.15.1,remember previous tag
v0.15.1,"if there is a span at end of sentence, add it"
v0.15.1,"all labels default to ""O"""
v0.15.1,set gold token-level
v0.15.1,set predicted token-level
v0.15.1,now print labels in CoNLL format
v0.15.1,print labels in CoNLL format
v0.15.1,internal candidate lists of generator
v0.15.1,load Zelda candidates if so passed
v0.15.1,create candidate lists
v0.15.1,"if lower casing is enabled, create candidate lists of lower cased versions"
v0.15.1,create a new dictionary for lower cased mentions
v0.15.1,go through each mention and its candidates
v0.15.1,"check if backoff mention already seen. If so, add candidates. Else, create new entry."
v0.15.1,set lowercased version as map
v0.15.1,"only use span label type if there are predictions, otherwise search for output label type (training labels)"
v0.15.1,remap state dict for models serialized with Flair <= 0.11.3
v0.15.1,get the candidates
v0.15.1,"during training, add the gold value as candidate"
v0.15.1,----- Create the internal tag dictionary -----
v0.15.1,span-labels need special encoding (BIO or BIOES)
v0.15.1,the big question is whether the label dictionary should contain an UNK or not
v0.15.1,"without UNK, we cannot evaluate on data that contains labels not seen in test"
v0.15.1,"with UNK, the model learns less well if there are no UNK examples"
v0.15.1,is this a span prediction problem?
v0.15.1,----- Embeddings -----
v0.15.1,----- Initial loss weights parameters -----
v0.15.1,----- RNN specific parameters -----
v0.15.1,----- Conditional Random Field parameters -----
v0.15.1,"Previously trained models have been trained without an explicit CRF, thus it is required to check"
v0.15.1,whether we are loading a model from state dict in order to skip or add START and STOP token
v0.15.1,----- Dropout parameters -----
v0.15.1,dropouts
v0.15.1,remove word dropout if there is no contact over the sequence dimension.
v0.15.1,----- Model layers -----
v0.15.1,----- RNN layer -----
v0.15.1,"If shared RNN provided, else create one for model"
v0.15.1,Whether to train initial hidden state
v0.15.1,final linear map to tag space
v0.15.1,"the loss function is Viterbi if using CRF, else regular Cross Entropy Loss"
v0.15.1,"if using CRF, we also require a CRF and a Viterbi decoder"
v0.15.1,"if there are no sentences, there is no loss"
v0.15.1,forward pass to get scores
v0.15.1,calculate loss given scores and labels
v0.15.1,make a zero-padded tensor for the whole sentence
v0.15.1,linear map to tag space
v0.15.1,"Depending on whether we are using CRF or a linear layer, scores is either:"
v0.15.1,"-- A tensor of shape (batch size, sequence length, tagset size, tagset size) for CRF"
v0.15.1,"-- A tensor of shape (aggregated sequence length for all sentences in batch, tagset size) for linear layer"
v0.15.1,spans need to be encoded as token-level predictions
v0.15.1,all others are regular labels for each token
v0.15.1,make sure it's a list
v0.15.1,filter empty sentences
v0.15.1,reverse sort all sequences by their length
v0.15.1,progress bar for verbosity
v0.15.1,stop if all sentences are empty
v0.15.1,get features from forward propagation
v0.15.1,remove previously predicted labels of this type
v0.15.1,"if return_loss, get loss value"
v0.15.1,make predictions
v0.15.1,add predictions to Sentence
v0.15.1,BIOES-labels need to be converted to spans
v0.15.1,"token-labels can be added directly (""O"" and legacy ""_"" predictions are skipped)"
v0.15.1,"all_tags will be empty if all_tag_prob is set to False, so the for loop will be avoided"
v0.15.1,core Flair models on Huggingface ModelHub
v0.15.1,"Large NER models,"
v0.15.1,Multilingual NER models
v0.15.1,English POS models
v0.15.1,Multilingual POS models
v0.15.1,English SRL models
v0.15.1,English chunking models
v0.15.1,Language-specific NER models
v0.15.1,Language-specific POS models
v0.15.1,Historic German
v0.15.1,English NER models
v0.15.1,English SRL models
v0.15.1,Danish models
v0.15.1,German models
v0.15.1,Arabic models
v0.15.1,French models
v0.15.1,Dutch models
v0.15.1,Malayalam models
v0.15.1,Portuguese models
v0.15.1,Biomedical models
v0.15.1,check if model name is a valid local file
v0.15.1,"check if model key is remapped to HF key - if so, print out information"
v0.15.1,get mapped name
v0.15.1,"if not, check if model key is remapped to direct download location. If so, download model"
v0.15.1,"for all other cases (not local file or special download location), use HF model hub"
v0.15.1,## Demo: How to use in Flair
v0.15.1,load tagger
