Version,Commit Message
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Load tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,!/usr/bin/env python2
2.8.0,-*- coding: utf-8 -*-
2.8.0,Only for debug!
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load tox21 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,This example shows how to use Pandas to load data directly
2.8.0,without using a CSVLoader object. This may be useful if you
2.8.0,want the flexibility of processing your data with Pandas
2.8.0,directly.
2.8.0,Now let's convert from a dataset back to a pandas dataframe
2.8.0,"This example shows how to load data from a SDF file into DeepChem. The data in this SDF file is stored in field ""LogP(RRCK)"""
2.8.0,Featurize FACTORS dataset
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Use R2 classification metric
2.8.0,##Load data###
2.8.0,Use R2 classification metric
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Use R2 classification metric
2.8.0,##Load data###
2.8.0,Force matplotlib to not use any Xwindows backend.
2.8.0,##Load data###
2.8.0,the histogram of the data
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Load QM7 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Fit trained model
2.8.0,Fit trained model
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Fit trained model
2.8.0,Load QM8 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Load Tox21 dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Fit trained model
2.8.0,Set numpy seed
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Use R2 classification metric
2.8.0,Load ChEMBL dataset
2.8.0,Fit models
2.8.0,Do setup required for tf/keras models
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,DeepCrystal Technologies 2017 - Patrick Hop
2.8.0,MIT License - have fun!!
2.8.0,Set to higher values to get better numbers
2.8.0,======================================================================
2.8.0,"Run Benchmarks {GC-DNN, SVR, RF}"
2.8.0,!/usr/bin/env python2
2.8.0,-*- coding: utf-8 -*-
2.8.0,Only for debug!
2.8.0,Load Delaney dataset
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,!/usr/bin/env python2
2.8.0,-*- coding: utf-8 -*-
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Do setup required for tf/keras models
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load Delaney dataset
2.8.0,Get Metric
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load Delaney dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load MUV dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Evaluate train/test scores
2.8.0,Load MUV data
2.8.0,Build model
2.8.0,Fit trained model
2.8.0,Evaluate train/test scores
2.8.0,Extract active site
2.8.0,Featurize ligand
2.8.0,Default for CircularFingerprint
2.8.0,Featurize pocket
2.8.0,Note broadcast operation
2.8.0,Compute labels for pockets
2.8.0,Some complexes have labels but no PDB files. Filter these manually
2.8.0,Some of the ligand-names are of form (FMN ox). Use regex
2.8.0,to merge into form (FMN-ox)
2.8.0,Filter if missing PDB files
2.8.0,Load PDBBind dataset
2.8.0,Define featurizers
2.8.0,Featurize Dataset
2.8.0,########################################################## DEBUG
2.8.0,########################################################## DEBUG
2.8.0,For stable runs
2.8.0,Fit trained model
2.8.0,4-fold splits
2.8.0,num positive/negative ligands
2.8.0,10 trials on test-set
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,graph_model = dc.nn.SequentialGraph(n_feat)
2.8.0,Fit trained model
2.8.0,Test model
2.8.0,Join information for all tasks.
2.8.0,4-fold splits
2.8.0,num positive/negative ligands
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Test model
2.8.0,Join information for all tasks.
2.8.0,4-fold splits
2.8.0,num positive/negative ligands
2.8.0,10 trials on test-set
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Test model
2.8.0,Join information for all tasks.
2.8.0,4-fold splits
2.8.0,num positive/negative ligands
2.8.0,10 trials on test-set
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Train model on support
2.8.0,Test model
2.8.0,Join information for all tasks.
2.8.0,4-fold splits
2.8.0,num positive/negative ligands
2.8.0,10 trials on test-set
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Train model on support
2.8.0,Test model
2.8.0,Join information for all tasks.
2.8.0,Set some global variables up top
2.8.0,Featurize Tox21 dataset
2.8.0,Initialize transformers
2.8.0,Set some global variables up top
2.8.0,Featurize Tox21 dataset
2.8.0,Initialize transformers
2.8.0,Load MUV dataset
2.8.0,Featurize MUV dataset
2.8.0,Initialize transformers
2.8.0,Load MUV dataset
2.8.0,Featurize MUV dataset
2.8.0,Initialize transformers
2.8.0,Featurize SIDER dataset
2.8.0,Initialize transformers
2.8.0,Featurize SIDER dataset
2.8.0,Initialize transformers
2.8.0,Load the data.
2.8.0,"Toxcast has data on 6874 molecules and 617 tasks.  However, the data is very"
2.8.0,sparse: most tasks do not include data for most molecules.  It also is very
2.8.0,"unbalanced: there are many more negatives than positives.  For each task,"
2.8.0,create a list of alternating positives and negatives so each batch will have
2.8.0,equal numbers of both.
2.8.0,Define a MetaLearner describing the learning problem.
2.8.0,Run meta-learning on 80% of the tasks.
2.8.0,Validate on the remaining tasks.
2.8.0,4-fold splits
2.8.0,10 positive/negative ligands
2.8.0,10 trials on test-set
2.8.0,Sample supports without replacement (all pos/neg should be different)
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Train model on support
2.8.0,Test model
2.8.0,"print(""Score on task %s is %s"" % (str(task), str(score)))"
2.8.0,Join information for all tasks.
2.8.0,4-fold splits
2.8.0,num positive/negative ligands
2.8.0,Define metric
2.8.0,Get supports on test-set
2.8.0,Compute accuracies
2.8.0,Train model on support
2.8.0,Test model
2.8.0,Join information for all tasks.
2.8.0,replace with your own scratch directory
2.8.0,Number of conformations in each file increases exponentially.
2.8.0,Start with a smaller dataset before continuing. Use all of them
2.8.0,for production
2.8.0,"'ani_gdb_s03.h5',"
2.8.0,"'ani_gdb_s04.h5',"
2.8.0,"'ani_gdb_s05.h5',"
2.8.0,"'ani_gdb_s06.h5',"
2.8.0,"'ani_gdb_s07.h5',"
2.8.0,'ani_gdb_s08.h5'
2.8.0,Extract the data
2.8.0,Print the data
2.8.0,self-interaction energies taken from
2.8.0,https://github.com/isayev/ANI1_dataset README
2.8.0,flush once more at the end
2.8.0,"# For production, set nb_epoch to 100+"
2.8.0,"print(""Train scores"")"
2.8.0,print(train_scores)
2.8.0,"print(""Minimization of a single test set structure:"")"
2.8.0,"print(model.minimize_structure(coords, atomic_nums))"
2.8.0,Written by Roman Zubatyuk and Justin S. Smith
2.8.0,Modified by Yutong Zhao to make python2 compatible
2.8.0,opening file
2.8.0,print(store_loc)
2.8.0,print(type(v[0]))
2.8.0,print(k)
2.8.0,print(path)
2.8.0,Number of conformations in each file increases exponentially.
2.8.0,Start with a smaller dataset before continuing. Use all of them
2.8.0,for production
2.8.0,Extract the data
2.8.0,NOTE THE RENAMING:
2.8.0,Note sensitivity = recall
2.8.0,Load nci dataset
2.8.0,Featurize nci dataset
2.8.0,Initialize transformers
2.8.0,Set some global variables up top
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load hiv dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load hiv dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load delaney dataset
2.8.0,Fit models
2.8.0,Load delaney dataset
2.8.0,Fit models
2.8.0,Fit models
2.8.0,Load delaney dataset
2.8.0,Fit models
2.8.0,TODO: Once improved splitting API is merged in swap to simpler API
2.8.0,The return values are dc.data.Dataset objects so we need to extract
2.8.0,the ids
2.8.0,TODO once improved splitting API is merged in swap out for simpler
2.8.0,API
2.8.0,The return values are dc.data.Dataset objects so we need to extract
2.8.0,the ids
2.8.0,Fit trained model
2.8.0,Load SIDER dataset
2.8.0,Featurize SIDER dataset
2.8.0,Initialize transformers
2.8.0,Featurize permeability dataset
2.8.0,Load Tox21 dataset
2.8.0,Fit trained model
2.8.0,TODO: This should be swapped for simpler splitter API once that's merged in.
2.8.0,The return values are dc.data.Dataset objects so we need to extract
2.8.0,the ids
2.8.0,Only for debug!
2.8.0,Load clintox dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load clintox dataset
2.8.0,Fit models
2.8.0,Do setup required for tf/keras models
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,-*- coding: utf-8 -*-
2.8.0,#############################################################################
2.8.0,## save dataset
2.8.0,#############################################################################
2.8.0,## load datasets
2.8.0,load sweetfda
2.8.0,load aact
2.8.0,## fixup smiles for matching
2.8.0,return smiles
2.8.0,map original smiles to converted smiles
2.8.0,"## join dataframes, index on smiles"
2.8.0,map original smiles back
2.8.0,## fill all nan with 0
2.8.0,## construct datasets
2.8.0,store in new datasets
2.8.0,## save datasets
2.8.0,"fout = ""aacttox_sweetfda_phase_multiclass.csv"""
2.8.0,"cols = ['smiles', 'FDA_APPROVED', 'CT_TOX','CT_TOX_PHASE']"
2.8.0,"pd.DataFrame(datasets[1], columns=cols).to_csv(fout, index=False)"
2.8.0,"fout = ""aacttox_sweetfda_cto_singletask.csv"""
2.8.0,"columns=['smiles', 'CLINICAL_TRIAL_OUTCOME']"
2.8.0,"pd.DataFrame(datasets[2], columns=cols).to_csv(fout, index=False)"
2.8.0,"fout = ""aacttox_sweetfda_cto_fdatox.csv"""
2.8.0,"columns = ['smiles', 'CLINICAL_TRIAL_OUTCOME', 'FDA_APPROVED_TOX']"
2.8.0,"pd.DataFrame(datasets[3], columns=cols).to_csv(fout, index=False)"
2.8.0,"fout = ""aacttox_sweetfda_phase_multitask.csv"""
2.8.0,"columns=['smiles', 'FDA_APPROVED', 'CT_TOX',"
2.8.0,"'CT_TOX_PHASE_1', 'CT_TOX_PHASE_2',"
2.8.0,"'CT_TOX_PHASE_3', 'CT_TOX_PHASE_4']"
2.8.0,"pd.DataFrame(datasets[4], columns=cols).to_csv(fout, index=False)"
2.8.0,For stable runs
2.8.0,Fit trained model
2.8.0,For stable runs
2.8.0,Fit trained model
2.8.0,For stable runs
2.8.0,Fit trained model
2.8.0,TODO The below line should be fixes
2.8.0,See: https://github.com/deepchem/deepchem/issues/2373
2.8.0,model.save()
2.8.0,transformers = [
2.8.0,"dc.trans.LogTransformer(transform_X=True),"
2.8.0,"dc.trans.NormalizationTransformer(transform_y=True,"
2.8.0,dataset=train_dataset)]
2.8.0,Featurize UV dataset
2.8.0,##Load data###
2.8.0,Use R2 classification metric
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Use R2 classification metric
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Set numpy seed
2.8.0,##Load data###
2.8.0,##Create model###
2.8.0,Use R2 classification metric
2.8.0,Only use for final evaluation
2.8.0,Force matplotlib to not use any Xwindows backend.
2.8.0,##Load data###
2.8.0,the histogram of the data
2.8.0,##Load data###
2.8.0,###################################################### DEBUG
2.8.0,###################################################### DEBUG
2.8.0,Load HOPV dataset
2.8.0,Fit models
2.8.0,Number of features on conv-mols
2.8.0,Batch size of models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load HOPV dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load HOPV dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load HOPV dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Only for debug!
2.8.0,Load HOPV dataset
2.8.0,Fit models
2.8.0,Fit trained model
2.8.0,Load TOXCAST dataset
2.8.0,Featurize TOXCAST dataset
2.8.0,Initialize transformers
2.8.0,Fit trained model
2.8.0,Processing of ToxCast data
2.8.0,Author - Aneesh Pappu
2.8.0,Loading dataframes and editing indices
2.8.0,Loop through rows of hitc matrix and replace codes with smiles strings
2.8.0,get corresponding casn
2.8.0,get corresponding smiles
2.8.0,write to cell
2.8.0,Tidy up and write to csv
2.8.0,TODO(rbharath): Check that this operation is differentiable.
2.8.0,The number of cells which we should theoretically have
2.8.0,The number of cells which we should theoretically have
2.8.0,"Each atom neighbors tensor should be (k, ndim) shaped."
2.8.0,The number of cells which we should theoretically have
2.8.0,TODO(rbharath): The test below only checks that shapes work out.
2.8.0,Need to do a correctness implementation vs. a simple CPU impl.
2.8.0,The number of cells which we should theoretically have
2.8.0,TODO(rbharath): The test below only checks that shapes work out.
2.8.0,Need to do a correctness implementation vs. a simple CPU impl.
2.8.0,The number of cells which we should theoretically have
2.8.0,TODO(rbharath): The test below only checks that shapes work out.
2.8.0,Need to do a correctness implementation vs. a simple CPU impl.
2.8.0,TODO(rbharath): Commenting this out due to weird segfaults
2.8.0,def test_vina_generate_conformers(self):
2.8.0,"""""""Test that Vina Model can generate conformers"""""""
2.8.0,data_dir = os.path.dirname(os.path.realpath(__file__))
2.8.0,"protein_file = os.path.join(data_dir, ""1jld_protein.pdb"")"
2.8.0,"ligand_file = os.path.join(data_dir, ""1jld_ligand.pdb"")"
2.8.0,max_protein_atoms = 3500
2.8.0,max_ligand_atoms = 100
2.8.0,"print(""Loading protein file"")"
2.8.0,"protein_xyz, protein_mol = rdkit_util.load_molecule(protein_file)"
2.8.0,protein_Z = pad_array(
2.8.0,"np.array([atom.GetAtomicNum() for atom in protein_mol.GetAtoms()]),"
2.8.0,max_protein_atoms)
2.8.0,"print(""Loading ligand file"")"
2.8.0,"ligand_xyz, ligand_mol = rdkit_util.load_molecule(ligand_file)"
2.8.0,ligand_Z = pad_array(
2.8.0,"np.array([atom.GetAtomicNum() for atom in ligand_mol.GetAtoms()]),"
2.8.0,max_ligand_atoms)
2.8.0,Associate each atom with cell it belongs to. O(N*n_cells)
2.8.0,"Shape (n_cells, k)"
2.8.0,"Shape (N, 1)"
2.8.0,Associate each cell with its neighbor cells. Assumes periodic boundary
2.8.0,"conditions, so does wrapround. O(constant)"
2.8.0,"Shape (n_cells, 26)"
2.8.0,"Shape (N, 26)"
2.8.0,"coords of shape (N, ndim)"
2.8.0,"Shape (N, 26, k, ndim)"
2.8.0,"Shape (N, 26, k)"
2.8.0,"Shape (N, 26, k)"
2.8.0,"Shape (N, 26, k, ndim)"
2.8.0,"For smaller systems especially, the periodic boundary conditions can"
2.8.0,result in neighboring cells being seen multiple times. Maybe use tf.unique to
2.8.0,make sure duplicate neighbors are ignored?
2.8.0,TODO(rbharath): How does distance need to be modified here to
2.8.0,account for periodic boundary conditions?
2.8.0,"Shape (N, 26, k)"
2.8.0,"Shape (N, 26*k)"
2.8.0,TODO(rbharath): This will cause an issue with duplicates!
2.8.0,"Shape (N, M)"
2.8.0,"N elts of size (M,) each"
2.8.0,"Shape (N, 26*k)"
2.8.0,"N elts of size (26*k,) each"
2.8.0,"N elts of size (M,) each"
2.8.0,"Shape (N, M)"
2.8.0,"Tile both cells and coords to form arrays of size (n_cells*N, ndim)"
2.8.0,"N tensors of shape (n_cells, 1)"
2.8.0,"Shape (N*n_cells, 1) after tile"
2.8.0,"List of N tensors of shape (n_cells, 1)"
2.8.0,Lists of length N
2.8.0,Lists of length n_cells
2.8.0,Get indices of k atoms closest to each cell point
2.8.0,TODO(rbharath): tf.stack for tf 1.0
2.8.0,"Tensor of shape (n_cells, k, ndim)"
2.8.0,atoms_in_cells = tf.stack(atoms_in_cells)
2.8.0,"Tensor of shape (26, k, ndim)"
2.8.0,"Reshape to (26*k, ndim)"
2.8.0,"Subtract out atom vector. Still of shape (26*k, ndim) due to broadcast."
2.8.0,"Dists of shape (26*k, 1)"
2.8.0,"Of shape (k, ndim)"
2.8.0,"Tile both cells and coords to form arrays of size (n_cells*N, ndim)"
2.8.0,TODO(rbharath): Change this for tf 1.0
2.8.0,"n_cells tensors of shape (N, 1)"
2.8.0,"Shape (N*n_cells, 1) after tile"
2.8.0,"List of n_cells tensors of shape (N, 1)"
2.8.0,Lists of length n_cells
2.8.0,Lists of length n_cells
2.8.0,Get indices of k atoms closest to each cell point
2.8.0,"n_cells tensors of shape (k, ndim)"
2.8.0,"Tensor of shape (n_cells, k)"
2.8.0,TODO(rbharath):
2.8.0,- Need to find neighbors of the cells (+/- 1 in every dimension).
2.8.0,- Need to group closest atoms amongst cell neighbors
2.8.0,- Need to do another top_k to find indices of closest neighbors.
2.8.0,- Return N lists corresponding to neighbors for every atom.
2.8.0,TODO(rbharath): Do we need to handle periodic boundary conditions
2.8.0,TODO(rbharath): This doesn't handle boundaries well. We hard-code
2.8.0,"looking for 26 neighbors, which isn't right for boundary cells in"
2.8.0,the cube.
2.8.0,Number of neighbors of central cube in 3-space is
2.8.0,3^2 (top-face) + 3^2 (bottom-face) + (3^2-1) (middle-band)
2.8.0,TODO(rbharath)
2.8.0,n_cells = int(cells.get_shape()[0])
2.8.0,"Tile cells to form arrays of size (n_cells*n_cells, ndim)"
2.8.0,"Two tilings (a, b, c, a, b, c, ...) vs. (a, a, a, b, b, b, etc.)"
2.8.0,"Tile (a, a, a, b, b, b, etc.)"
2.8.0,"Tile (a, b, c, a, b, c, ...)"
2.8.0,"Lists of n_cells tensors of shape (N, 1)"
2.8.0,Lists of length n_cells
2.8.0,Lists of length n_cells
2.8.0,Get indices of k atoms closest to each cell point
2.8.0,"n_cells tensors of shape (26,)"
2.8.0,TODO(rbharath): Make this handle minibatches
2.8.0,"Shape (N_protein+N_ligand, 3)"
2.8.0,"Shape (N_protein+N_ligand,)"
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,"Shape (N_protein+N_ligand,)"
2.8.0,"Shape (N_protein+N_ligand, 3)"
2.8.0,"Shape (N_protein+N_ligand,)"
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,"Shape (N_protein+N_ligand, M, 3)"
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,"Shape (N_protein+N_ligand, M, 3)"
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,TODO(rbharath): Need to subtract out Van-der-Waals radii from dists
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,TODO(rbharath): Use RDKit to compute number of rotatable bonds in ligand.
2.8.0,TODO(rbharath): Autodock Vina only uses protein-ligand interactions in
2.8.0,computing free-energy. This implementation currently uses all interaction
2.8.0,terms. Not sure if this makes a difference.
2.8.0,"Shape (N_protein+N_ligand, M)"
2.8.0,Shape () -- scalar
2.8.0,Keep track of the layers
2.8.0,"For graphical layers, add connectivity placeholders"
2.8.0,Add layer to the layer list
2.8.0,Keep track of the layers
2.8.0,Create graph topology and x
2.8.0,Keep track of the layers
2.8.0,Whether or not we have used the GraphGather layer yet
2.8.0,Update new value of x
2.8.0,Update new value of x
2.8.0,Update new value of x
2.8.0,Get train function
2.8.0,Initialize
2.8.0,################################################################### DEBUG
2.8.0,self.test_label_placeholder = Input(
2.8.0,"tensor=tf.placeholder(dtype='float32', shape=(self.test_batch_size),"
2.8.0,"name=""label_placeholder""))"
2.8.0,self.test_weight_placeholder = Input(
2.8.0,"tensor=tf.placeholder(dtype='float32', shape=(self.test_batch_size),"
2.8.0,"name=""weight_placeholder""))"
2.8.0,TODO(rbharath): Should weights for the support be used?
2.8.0,Support labels
2.8.0,self.support_label_placeholder = Input(
2.8.0,"tensor=tf.placeholder(dtype='float32', shape=[self.support_batch_size],"
2.8.0,"name=""support_label_placeholder""))"
2.8.0,################################################################### DEBUG
2.8.0,Generate dictionary elements for support
2.8.0,Get graph information for test
2.8.0,Generate dictionary elements for test
2.8.0,Perform the optimization
2.8.0,Create different support sets
2.8.0,Get batch to try it out on
2.8.0,"Train on support set, batch pair"
2.8.0,Get featurization for test
2.8.0,"Shape (n_test, n_feat)"
2.8.0,Get featurization for support
2.8.0,"Shape (n_support, n_feat)"
2.8.0,Computes the inner part c() of the kernel
2.8.0,(the inset equation in section 2.1.1 of Matching networks paper).
2.8.0,Normalize
2.8.0,TODO(rbharath): euclidean kernel is broken!
2.8.0,elif self.similarity == 'euclidean':
2.8.0,"g = model_ops.euclidean_distance(test_feat, support_feat)"
2.8.0,"Note that gram matrix g has shape (n_test, n_support)"
2.8.0,"soft corresponds to a(xhat, x_i) in eqn (1) of Matching Networks paper"
2.8.0,https://arxiv.org/pdf/1606.04080v1.pdf
2.8.0,"Computes softmax across axis 1, (so sums distances to support set for"
2.8.0,each test entry) to get attention vector
2.8.0,"Shape (n_test, n_support)"
2.8.0,Weighted sum of support labels
2.8.0,"Shape (n_support, 1)"
2.8.0,pred is yhat in eqn (1) of Matching Networks.
2.8.0,"Shape squeeze((n_test, n_support) * (n_support, 1)) = (n_test,)"
2.8.0,"Clip softmax probabilities to range [epsilon, 1-epsilon]"
2.8.0,"Shape (n_test,)"
2.8.0,Convert to logit space using inverse sigmoid (logit) function
2.8.0,logit function: log(pred) - log(1-pred)
2.8.0,Used to invoke tf.nn.sigmoid_cross_entropy_with_logits
2.8.0,in Cross Entropy calculation.
2.8.0,"Shape (n_test,)"
2.8.0,Get scores
2.8.0,Remove padded elements
2.8.0,Get scores
2.8.0,pred corresponds to prob(example == 1)
2.8.0,Remove padded elements
2.8.0,Get batches
2.8.0,TODO(rbharath): Add test for get_task_dataset_minus_support for
2.8.0,multitask case with missing data...
2.8.0,Join information for all tasks.
2.8.0,TODO(rbharath): Find a way to get rid of this import?
2.8.0,Extract model info
2.8.0,Get graph topology for x
2.8.0,Building outputs
2.8.0,Set epsilon
2.8.0,Initialize
2.8.0,"Path to save checkpoint files, which matches the"
2.8.0,replicated supervisor's default path.
2.8.0,Create target inputs
2.8.0,Get train function
2.8.0,TODO(rbharath): I believe this is total amount of data
2.8.0,Get graph information
2.8.0,"TODO (hraut->rhbarath): num_datapoints should be a vector, with ith element being"
2.8.0,the number of labeled data points in target_i. This is to normalize each task
2.8.0,num_dat_dict = {self.num_datapoints_placeholder : self.}
2.8.0,Get other optimizer information
2.8.0,TODO(rbharath): Figure out how to handle phase appropriately
2.8.0,"label_placeholder of shape (batch_size, n_tasks). Split into n_tasks"
2.8.0,"tensors of shape (batch_size,)"
2.8.0,It's ok to divide by just the batch_size rather than the number of nonzero
2.8.0,examples (effect averages out)
2.8.0,Perform the optimization
2.8.0,TODO(rbharath): Disabling saving for now to try to debug.
2.8.0,run eval data through the model
2.8.0,"Shape (n_samples, n_tasks)"
2.8.0,Create target inputs
2.8.0,TODO(rbharath): Find a way to get rid of this import?
2.8.0,Obtain appropriate loss function
2.8.0,Extract model info
2.8.0,Get graph topology for x
2.8.0,Raw logit outputs
2.8.0,Set epsilon
2.8.0,Initialize
2.8.0,"Path to save checkpoint files, which matches the"
2.8.0,replicated supervisor's default path.
2.8.0,Create target inputs
2.8.0,############################################################### DEBUG
2.8.0,"print(""multitask classifier"")"
2.8.0,"print(""feat"")"
2.8.0,print(feat)
2.8.0,############################################################### DEBUG
2.8.0,Get train function
2.8.0,TODO(rbharath): I believe this is total amount of data
2.8.0,Get graph information
2.8.0,"TODO (hraut->rhbarath): num_datapoints should be a vector, with ith element being"
2.8.0,the number of labeled data points in target_i. This is to normalize each task
2.8.0,num_dat_dict = {self.num_datapoints_placeholder : self.}
