Version,Commit Message
v1.11.0,html_theme_options = {}
v1.11.0,"Add any paths that contain custom static files (such as style sheets) here,"
v1.11.0,"relative to this directory. They are copied after the builtin static files,"
v1.11.0,"so a file named ""default.css"" will overwrite the builtin ""default.css""."
v1.11.0,html_static_path = ['_static']
v1.11.0,"Custom sidebar templates, must be a dictionary that maps document names"
v1.11.0,to template names.
v1.11.0,
v1.11.0,The default sidebars (for documents that don't match any pattern) are
v1.11.0,defined by theme itself.  Builtin themes are using these templates by
v1.11.0,"default: ``['localtoc.html', 'relations.html', 'sourcelink.html',"
v1.11.0,'searchbox.html']``.
v1.11.0,
v1.11.0,html_sidebars = {}
v1.11.0,The name of an image file (relative to this directory) to place at the top
v1.11.0,of the sidebar.
v1.11.0,
v1.11.0,-- Options for HTMLHelp output ---------------------------------------------
v1.11.0,Output file base name for HTML help builder.
v1.11.0,-- Options for LaTeX output ------------------------------------------------
v1.11.0,latex_elements = {
v1.11.0,The paper size ('letterpaper' or 'a4paper').
v1.11.0,
v1.11.0,"'papersize': 'letterpaper',"
v1.11.0,
v1.11.0,"The font size ('10pt', '11pt' or '12pt')."
v1.11.0,
v1.11.0,"'pointsize': '10pt',"
v1.11.0,
v1.11.0,Additional stuff for the LaTeX preamble.
v1.11.0,
v1.11.0,"'preamble': '',"
v1.11.0,
v1.11.0,Latex figure (float) alignment
v1.11.0,
v1.11.0,"'figure_align': 'htbp',"
v1.11.0,}
v1.11.0,Grouping the document tree into LaTeX files. List of tuples
v1.11.0,"(source start file, target name, title,"
v1.11.0,"author, documentclass [howto, manual, or own class])."
v1.11.0,latex_documents = [
v1.11.0,(
v1.11.0,"master_doc,"
v1.11.0,"'pykeen.tex',"
v1.11.0,"'PyKEEN Documentation',"
v1.11.0,"author,"
v1.11.0,"'manual',"
v1.11.0,"),"
v1.11.0,]
v1.11.0,-- Options for manual page output ------------------------------------------
v1.11.0,One entry per manual page. List of tuples
v1.11.0,"(source start file, name, description, authors, manual section)."
v1.11.0,-- Options for Texinfo output ----------------------------------------------
v1.11.0,Grouping the document tree into Texinfo files. List of tuples
v1.11.0,"(source start file, target name, title, author,"
v1.11.0,"dir menu entry, description, category)"
v1.11.0,-- Options for Epub output -------------------------------------------------
v1.11.0,Bibliographic Dublin Core info.
v1.11.0,epub_title = project
v1.11.0,The unique identifier of the text. This can be a ISBN number
v1.11.0,or the project homepage.
v1.11.0,
v1.11.0,epub_identifier = ''
v1.11.0,A unique identification for the text.
v1.11.0,
v1.11.0,epub_uid = ''
v1.11.0,A list of files that should not be packed into the epub file.
v1.11.0,epub_exclude_files = ['search.html']
v1.11.0,-- Extension configuration -------------------------------------------------
v1.11.0,-- Options for intersphinx extension ---------------------------------------
v1.11.0,Example configuration for intersphinx: refer to the Python standard library.
v1.11.0,"'scipy': ('https://docs.scipy.org/doc/scipy/reference', None),"
v1.11.0,autodoc_member_order = 'bysource'
v1.11.0,autodoc_preserve_defaults = True
v1.11.0,we start by creating the representation for those entities where we have pre-trained features
v1.11.0,here we simulate this for a set of Asian countries
v1.11.0,"Next, we directly create representations for the remaining ones using the backfill representation."
v1.11.0,"To do this, we need to create an iterable (e.g., a set) of all of the entity IDs that are in the base"
v1.11.0,"representation. Then, the assignments to the base representation and an auxillary representation are"
v1.11.0,automatically generated for the base class.
v1.11.0,We assume that we do not have any pre-trained information for relations here for simplicity and train
v1.11.0,them from scratch.
v1.11.0,"The combined representation can now be used as any other representation, e.g., to train a model with"
v1.11.0,distmult interaction:
v1.11.0,Step 1: Get triples
v1.11.0,Step 2: Configure the model
v1.11.0,Step 3: Configure the loop
v1.11.0,Step 4: Train
v1.11.0,Step 5: Evaluate the model
v1.11.0,create one checkpoint every 10 epochs
v1.11.0,"create checkpoints every 5 epochs, and at epoch 7"
v1.11.0,create one checkpoint every 10 epochs
v1.11.0,"create checkpoints at epoch 1, 7, and 10"
v1.11.0,create a default result tracker (or use a proper one)
v1.11.0,"in this example, we just use the training loss"
v1.11.0,Important: use the same result tracker instance as in the checkpoint callback
v1.11.0,%%
v1.11.0,"As an example, we will use a small dataset that comes with entity and relation labels."
v1.11.0,This dataset provides entity names.
v1.11.0,%%
v1.11.0,"Direct access to the mapping, here for entities."
v1.11.0,a mapping from labels/strings to the Ids
v1.11.0,the inverse mapping
v1.11.0,%%
v1.11.0,The labeling object also offers convenience methods for converting ids in different formats to strings
v1.11.0,%%
v1.11.0,The triples factory exposes utility methods to normalize to ids
v1.11.0,TODO: we should move that to the labeling
v1.11.0,%%
v1.11.0,Get tensor of entity identifiers
v1.11.0,%%
v1.11.0,train a model
v1.11.0,access entity and relation representations
v1.11.0,%%
v1.11.0,TransE has one representation for entities and one for relations
v1.11.0,both are simple embedding matrices
v1.11.0,%%
v1.11.0,get representations for all entities/relations
v1.11.0,%%
v1.11.0,this corresponds to explicitly passing indices=None
v1.11.0,%%
v1.11.0,%%
v1.11.0,"detach tensor, move to cpu, and convert to numpy"
v1.11.0,Get a training dataset
v1.11.0,"The following applies to most packaged datasets,"
v1.11.0,although the dataset class itself makes `validation' optional.
v1.11.0,Pick a model
v1.11.0,Pick an optimizer from PyTorch
v1.11.0,Pick a training approach (sLCWA or LCWA)
v1.11.0,Train like Cristiano Ronaldo
v1.11.0,Pick an evaluator
v1.11.0,Evaluate
v1.11.0,print(results)
v1.11.0,get a dataset
v1.11.0,Pick a model
v1.11.0,Pick a training approach (sLCWA or LCWA)
v1.11.0,Train like Cristiano Ronaldo
v1.11.0,NEW: validation evaluation callback
v1.11.0,Pick an evaluation loop (NEW)
v1.11.0,Evaluate
v1.11.0,print(results)
v1.11.0,check probability distribution
v1.11.0,Check a model param is optimized
v1.11.0,Check a loss param is optimized
v1.11.0,Check a model param is NOT optimized
v1.11.0,Check a loss param is optimized
v1.11.0,Check a model param is optimized
v1.11.0,Check a loss param is NOT optimized
v1.11.0,Check a model param is NOT optimized
v1.11.0,Check a loss param is NOT optimized
v1.11.0,verify failure
v1.11.0,"Since custom data was passed, we can't store any of this"
v1.11.0,"currently, any custom data doesn't get stored."
v1.11.0,"self.assertEqual(Nations.get_normalized_name(), hpo_pipeline_result.study.user_attrs['dataset'])"
v1.11.0,"Since there's no source path information, these shouldn't be"
v1.11.0,"added, even if it might be possible to infer path information"
v1.11.0,from the triples factories
v1.11.0,"Since paths were passed for training, testing, and validation,"
v1.11.0,they should be stored as study-level attributes
v1.11.0,Check a model param is optimized
v1.11.0,Check a loss param is optimized
v1.11.0,ignore abstract classes
v1.11.0,verify that all classes have the hpo_default dictionary
v1.11.0,verify that we can bind the keys to the __init__'s signature
v1.11.0,note: this is only of limited use since many have **kwargs which
v1.11.0,raise an OOM error whenever the batch size is larger than 1
v1.11.0,TODO: predict_target
v1.11.0,docstr-coverage: inherited
v1.11.0,check if within 0.5 std of observed
v1.11.0,test error is raised
v1.11.0,there is an extra test for this case
v1.11.0,docstr-coverage: inherited
v1.11.0,same size tensors
v1.11.0,docstr-coverage: inherited
v1.11.0,docstr-coverage: inherited
v1.11.0,docstr-coverage: inherited
v1.11.0,Tests that exception will be thrown when more than or less than two tensors are passed
v1.11.0,create broadcastable shapes
v1.11.0,check correct value range
v1.11.0,check maximum norm constraint
v1.11.0,unchanged values for small norms
v1.11.0,random entity embeddings & projections
v1.11.0,random relation embeddings & projections
v1.11.0,project
v1.11.0,check shape:
v1.11.0,check normalization
v1.11.0,check equivalence of re-formulation
v1.11.0,e_{\bot} = M_{re} e = (r_p e_p^T + I^{d_r \times d_e}) e
v1.11.0,= r_p (e_p^T e) + e'
v1.11.0,"create random array, estimate the costs of addition, and measure some execution times."
v1.11.0,"then, compute correlation between the estimated cost, and the measured time."
v1.11.0,check for strong correlation between estimated costs and measured execution time
v1.11.0,get optimal sequence
v1.11.0,check caching
v1.11.0,get optimal sequence
v1.11.0,check correct cost
v1.11.0,check optimality
v1.11.0,compare result to sequential addition
v1.11.0,compare result to sequential addition
v1.11.0,ensure each node participates in at least one edge
v1.11.0,check type and shape
v1.11.0,number of colors is monotonically increasing
v1.11.0,ensure each node participates in at least one edge
v1.11.0,normalize
v1.11.0,equal value; larger is better
v1.11.0,equal value; smaller is better
v1.11.0,larger is better; improvement
v1.11.0,larger is better; improvement; but not significant
v1.11.0,negative number
v1.11.0,assert that reporting another metric for this epoch raises an error
v1.11.0,: The window size used by the early stopper
v1.11.0,: The (zeroed) index  - 1 at which stopping will occur
v1.11.0,: The minimum improvement
v1.11.0,: The random seed to use for reproducibility
v1.11.0,: The maximum number of epochs to train. Should be large enough to allow for early stopping.
v1.11.0,: The epoch at which the stop should happen. Depends on the choice of random seed.
v1.11.0,: The batch size to use.
v1.11.0,Fix seed for reproducibility
v1.11.0,Set automatic_memory_optimization to false during testing
v1.11.0,See https://github.com/pykeen/pykeen/pull/883
v1.11.0,comment(mberr): from my pov this behaviour is faulty: the triples factory is expected to say it contains
v1.11.0,"inverse relations, although the triples contained in it are not the same we would have when removing the"
v1.11.0,"first triple, and passing create_inverse_triples=True."
v1.11.0,check for warning
v1.11.0,check for filtered triples
v1.11.0,check for correct inverse triples flag
v1.11.0,check correct translation
v1.11.0,check column order
v1.11.0,apply restriction
v1.11.0,"check that the triples factory is returned as is, if and only if no restriction is to apply"
v1.11.0,check that inverse_triples is correctly carried over
v1.11.0,verify that the label-to-ID mapping has not been changed
v1.11.0,verify that triples have been filtered
v1.11.0,Test different combinations of restrictions
v1.11.0,check compressed triples
v1.11.0,reconstruct triples from compressed form
v1.11.0,check data loader
v1.11.0,set create inverse triple to true
v1.11.0,split factory
v1.11.0,check that in *training* inverse triple are to be created
v1.11.0,check that in all other splits no inverse triples are to be created
v1.11.0,verify that all entities and relations are present in the training factory
v1.11.0,verify that no triple got lost
v1.11.0,verify that the label-to-id mappings match
v1.11.0,Slightly larger number of triples to guarantee split can find coverage of all entities and relations.
v1.11.0,serialize
v1.11.0,de-serialize
v1.11.0,check for equality
v1.11.0,TODO: this could be (Core)TriplesFactory.__equal__
v1.11.0,cf. https://docs.pytest.org/en/7.1.x/example/parametrize.html#parametrizing-conditional-raising
v1.11.0,wrong ndim
v1.11.0,wrong last dim
v1.11.0,wrong dtype: float
v1.11.0,wrong dtype: complex
v1.11.0,correct
v1.11.0,>>> positional argument
v1.11.0,mapped_triples
v1.11.0,triples factory
v1.11.0,labeled triples + factory
v1.11.0,single labeled triple
v1.11.0,multiple labeled triples as list
v1.11.0,multiple labeled triples as array
v1.11.0,>>> keyword only
v1.11.0,fixme: find reason / enforce single-thread
v1.11.0,"DummyModel,"
v1.11.0,3x batch norm: bias + scale --> 6
v1.11.0,entity specific bias        --> 1
v1.11.0,==================================
v1.11.0,7
v1.11.0,"two bias terms, one conv-filter"
v1.11.0,Two linear layer biases
v1.11.0,"Two BN layers, bias & scale"
v1.11.0,Test that the weight in the MLP is trainable (i.e. requires grad)
v1.11.0,simulate creating a new triples factory with shared set of relations by shuffling
v1.11.0,quaternion have four components
v1.11.0,entity embeddings
v1.11.0,relation embeddings
v1.11.0,Compute Scores
v1.11.0,Use different dimension for relation embedding: relation_dim > entity_dim
v1.11.0,relation embeddings
v1.11.0,Compute Scores
v1.11.0,Use different dimension for relation embedding: relation_dim < entity_dim
v1.11.0,entity embeddings
v1.11.0,relation embeddings
v1.11.0,Compute Scores
v1.11.0,: 2xBN (bias & scale)
v1.11.0,the combination bias
v1.11.0,FIXME definitely a type mismatch going on here
v1.11.0,check shape
v1.11.0,check content
v1.11.0,empty lists are falsy
v1.11.0,"As the resumption capability currently is a function of the training loop, more thorough tests can be found"
v1.11.0,in the test_training.py unit tests. In the tests below the handling of training loop checkpoints by the
v1.11.0,pipeline is checked.
v1.11.0,Set up a shared result that runs two pipelines that should replicate the results of the standard pipeline.
v1.11.0,Resume the previous pipeline
v1.11.0,The MockModel gives the highest score to the highest entity id
v1.11.0,The test triples are created to yield the third highest score on both head and tail prediction
v1.11.0,"Write new mapped triples to the model, since the model's triples will be used to filter"
v1.11.0,These triples are created to yield the highest score on both head and tail prediction for the
v1.11.0,test triple at hand
v1.11.0,The validation triples are created to yield the second highest score on both head and tail prediction for the
v1.11.0,test triple at hand
v1.11.0,cf. https://github.com/pykeen/pykeen/issues/1118
v1.11.0,save a reference to the old init *before* mocking
v1.11.0,run a small pipline
v1.11.0,use sampled training loop ...
v1.11.0,... without explicitly selecting a negative sampler ...
v1.11.0,... but providing custom kwargs
v1.11.0,other parameters for fast test
v1.11.0,expected_frequency = n / (n + len(forwards_extras) + len(inverse_extras))
v1.11.0,"self.assertLessEqual(min_frequency, expected_frequency)"
v1.11.0,Test looking up inverse triples
v1.11.0,test new label to ID
v1.11.0,type
v1.11.0,old labels
v1.11.0,"new, compact IDs"
v1.11.0,test vectorized lookup
v1.11.0,type
v1.11.0,shape
v1.11.0,value range
v1.11.0,only occurring Ids get mapped to non-negative numbers
v1.11.0,"Ids are mapped to (0, ..., num_unique_ids-1)"
v1.11.0,check type
v1.11.0,check shape
v1.11.0,check content
v1.11.0,check type
v1.11.0,check shape
v1.11.0,check 1-hot
v1.11.0,check type
v1.11.0,check shape
v1.11.0,check value range
v1.11.0,check self-similarity = 1
v1.11.0,base relation
v1.11.0,exact duplicate
v1.11.0,99% duplicate
v1.11.0,50% duplicate
v1.11.0,exact inverse
v1.11.0,99% inverse
v1.11.0,: The expected number of entities
v1.11.0,: The expected number of relations
v1.11.0,: The expected number of triples
v1.11.0,": The tolerance on expected number of triples, for randomized situations"
v1.11.0,: The dataset to test
v1.11.0,: The instantiated dataset
v1.11.0,: Should the validation be assumed to have been loaded with train/test?
v1.11.0,Not loaded
v1.11.0,Load
v1.11.0,Test caching
v1.11.0,assert (end - start) < 1.0e-02
v1.11.0,Test consistency of training / validation / testing mapping
v1.11.0,": The directory, if there is caching"
v1.11.0,: The batch size
v1.11.0,: The number of negatives per positive for sLCWA training loop.
v1.11.0,: The number of entities LCWA training loop / label smoothing.
v1.11.0,test reduction
v1.11.0,test finite loss value
v1.11.0,Test backward
v1.11.0,negative scores decreased compared to positive ones
v1.11.0,negative scores decreased compared to positive ones
v1.11.0,check for invalid keys
v1.11.0,check that each parameter without a default occurs
v1.11.0,try to instantiate loss for some configurations in the HPO search space
v1.11.0,: The number of entities.
v1.11.0,: The number of negative samples
v1.11.0,: The number of entities.
v1.11.0,"the relative tolerance for checking close results, cf. torch.allclose"
v1.11.0,"the absolute tolerance for checking close results, cf. torch.allclose"
v1.11.0,: The equivalence for models with batch norm only holds in evaluation mode
v1.11.0,: The equivalence for models with batch norm only holds in evaluation mode
v1.11.0,: The equivalence for models with batch norm only holds in evaluation mode
v1.11.0,set in eval mode (otherwise there are non-deterministic factors like Dropout
v1.11.0,set in eval mode (otherwise there are non-deterministic factors like Dropout
v1.11.0,test multiple different initializations
v1.11.0,calculate by functional
v1.11.0,calculate manually
v1.11.0,allclose checks: | input - other | < atol + rtol * |other|
v1.11.0,simple
v1.11.0,nested
v1.11.0,nested
v1.11.0,prepare a temporary test directory
v1.11.0,check that file was created
v1.11.0,make sure to close file before trying to delete it
v1.11.0,delete intermediate files
v1.11.0,: The batch size
v1.11.0,: The device
v1.11.0,move test instance to device
v1.11.0,Use RESCAL as it regularizes multiple tensors of different shape.
v1.11.0,"verify that the regularizer is stored for both, entity and relation representations"
v1.11.0,Forward pass (should update regularizer)
v1.11.0,Call post_parameter_update (should reset regularizer)
v1.11.0,Check if regularization term is reset
v1.11.0,regularization term should be zero
v1.11.0,updated should be set to false
v1.11.0,call method
v1.11.0,generate random tensors
v1.11.0,generate inputs
v1.11.0,call update
v1.11.0,check shape
v1.11.0,check result
v1.11.0,generate single random tensor
v1.11.0,calculate penalty
v1.11.0,check shape
v1.11.0,check value
v1.11.0,update term
v1.11.0,check that the expected term is returned
v1.11.0,check that the regularizer is now reset
v1.11.0,create another instance with apply_only_once enabled
v1.11.0,test initial state
v1.11.0,"after first update, should change the term"
v1.11.0,"after second update, no change should happen"
v1.11.0,FIXME isn't any finite number allowed now?
v1.11.0,: Additional arguments passed to the training loop's constructor method
v1.11.0,: The triples factory instance
v1.11.0,: The batch size for use for forward_* tests
v1.11.0,: The embedding dimensionality
v1.11.0,: Whether to create inverse triples (needed e.g. by ConvE)
v1.11.0,: The sampler to use for sLCWA (different e.g. for R-GCN)
v1.11.0,: The batch size for use when testing training procedures
v1.11.0,: The number of epochs to train the model
v1.11.0,: A random number generator from torch
v1.11.0,: The number of parameters which receive a constant (i.e. non-randomized)
v1.11.0,initialization
v1.11.0,: Static extras to append to the CLI
v1.11.0,: the model's device
v1.11.0,: the inductive mode
v1.11.0,for reproducible testing
v1.11.0,insert shared parameters
v1.11.0,move model to correct device
v1.11.0,Check that all the parameters actually require a gradient
v1.11.0,Try to initialize an optimizer
v1.11.0,get model parameters
v1.11.0,re-initialize
v1.11.0,check that the operation works in-place
v1.11.0,check that the parameters where modified
v1.11.0,check for finite values by default
v1.11.0,check whether a gradient can be back-propgated
v1.11.0,TODO: look into score_r for inverse relations
v1.11.0,clear buffers for message passing models
v1.11.0,"For the high/low memory test cases of NTN, SE, etc."
v1.11.0,"else, leave to default"
v1.11.0,Make sure that inverse triples are created if create_inverse_triples=True
v1.11.0,triples factory is added by the pipeline
v1.11.0,TODO: Catch HolE MKL error?
v1.11.0,set regularizer term to something that isn't zero
v1.11.0,call post_parameter_update
v1.11.0,assert that the regularization term has been reset
v1.11.0,do one optimization step
v1.11.0,call post_parameter_update
v1.11.0,check model constraints
v1.11.0,Distance-based model
v1.11.0,dataset = InductiveFB15k237(create_inverse_triples=self.create_inverse_triples)
v1.11.0,check type
v1.11.0,check shape
v1.11.0,create a new instance with guaranteed dropout
v1.11.0,set to training mode
v1.11.0,check for different output
v1.11.0,use more samples to make sure that enough values can be dropped
v1.11.0,this implicitly tests extra_repr / iter_extra_repr
v1.11.0,select random indices
v1.11.0,forward pass with full graph
v1.11.0,forward pass with restricted graph
v1.11.0,verify the results are similar
v1.11.0,: The number of entities
v1.11.0,: The number of triples
v1.11.0,: the message dim
v1.11.0,TODO: separation message vs. entity dim?
v1.11.0,check shape
v1.11.0,check dtype
v1.11.0,check finite values (e.g. due to division by zero)
v1.11.0,check non-negativity
v1.11.0,: the input dimension
v1.11.0,: the output dimension
v1.11.0,: the number of entities
v1.11.0,: the shape of the tensor to initialize
v1.11.0,: to be initialized / set in subclass
v1.11.0,: the interaction to use for testing a model
v1.11.0,initializers *may* work in-place => clone
v1.11.0,unfavourable split to ensure that cleanup is necessary
v1.11.0,check for unclean split
v1.11.0,check that no triple got lost
v1.11.0,check that triples where only moved from other to reference
v1.11.0,check that all entities occur in reference
v1.11.0,check that no triple got lost
v1.11.0,check that all entities are covered in first part
v1.11.0,the model
v1.11.0,Settings
v1.11.0,Use small model (untrained)
v1.11.0,Get batch
v1.11.0,Compute scores
v1.11.0,Compute mask only if required
v1.11.0,TODO: Re-use filtering code
v1.11.0,"shape: (batch_size, num_triples)"
v1.11.0,"shape: (batch_size, num_entities)"
v1.11.0,Process one batch
v1.11.0,shape
v1.11.0,value range
v1.11.0,no duplicates
v1.11.0,shape
v1.11.0,value range
v1.11.0,no duplicates
v1.11.0,shape
v1.11.0,value range
v1.11.0,"no repetition, except padding idx"
v1.11.0,inferred from triples factory
v1.11.0,: The batch size
v1.11.0,: the maximum number of candidates
v1.11.0,: the number of ranks
v1.11.0,: the number of samples to use for monte-carlo estimation
v1.11.0,: the number of candidates for each individual ranking task
v1.11.0,: the ranks for each individual ranking task
v1.11.0,data type
v1.11.0,value range
v1.11.0,original ranks
v1.11.0,better ranks
v1.11.0,variances are non-negative
v1.11.0,generate random weights such that sum = n
v1.11.0,for sanity checking: give the largest weight to best rank => should improve
v1.11.0,generate two versions
v1.11.0,1. repeat each rank/candidate pair a random number of times
v1.11.0,"2. do not repeat, but assign a corresponding weight"
v1.11.0,check flatness
v1.11.0,"TODO: does this suffice, or do we really need float as datatype?"
v1.11.0,generate random triples factories
v1.11.0,generate random alignment
v1.11.0,add label information if necessary
v1.11.0,prepare alignment data frame
v1.11.0,call
v1.11.0,check
v1.11.0,: The window size used by the early stopper
v1.11.0,: The mock losses the mock evaluator will return
v1.11.0,: The (zeroed) index  - 1 at which stopping will occur
v1.11.0,: The minimum improvement
v1.11.0,: The best results
v1.11.0,Step early stopper
v1.11.0,check storing of results
v1.11.0,not needed for test
v1.11.0,verify that the input is valid
v1.11.0,combine
v1.11.0,verify shape
v1.11.0,to be initialized in subclass
v1.11.0,no column has been removed
v1.11.0,all old columns are unmodified
v1.11.0,new columns are boolean
v1.11.0,no columns have been added
v1.11.0,check subset relation
v1.11.0,check for unique values
v1.11.0,check for subset property
v1.11.0,maybe additional checks
v1.11.0,TODO: this could be shared with the model tests
v1.11.0,fixme: CompGCN leads to an autograd runtime error...
v1.11.0,"models.CompGCN: dict(embedding_dim=EMBEDDING_DIM),"
v1.11.0,"FixedModel: dict(embedding_dim=EMBEDDING_DIM),"
v1.11.0,test combinations of models with training loops
v1.11.0,some models require inverse relations
v1.11.0,some model require access to the training triples
v1.11.0,"inductive models require an inductive mode to be set, and an inference factory to be passed"
v1.11.0,fake an inference factory
v1.11.0,automatically choose accelerator
v1.11.0,defaults to TensorBoard; explicitly disabled here
v1.11.0,disable checkpointing
v1.11.0,fast run
v1.11.0,automatically choose accelerator
v1.11.0,defaults to TensorBoard; explicitly disabled here
v1.11.0,disable checkpointing
v1.11.0,fast run
v1.11.0,check for finite values by default
v1.11.0,Set into training mode to check if it is correctly set to evaluation mode.
v1.11.0,Set into training mode to check if it is correctly set to evaluation mode.
v1.11.0,Set into training mode to check if it is correctly set to evaluation mode.
v1.11.0,≈ result of softmax
v1.11.0,"neg_distances - margin = [-1., -1., 0., 0.]"
v1.11.0,"sigmoids ≈ [0.27, 0.27, 0.5, 0.5]"
v1.11.0,sum over the softmax dim as weights sum up to 1
v1.11.0,"pos_distances = [0., 0., 0.5, 0.5]"
v1.11.0,"margin - pos_distances = [1. 1., 0.5, 0.5]"
v1.11.0,≈ result of sigmoid
v1.11.0,"sigmoids ≈ [0.73, 0.73, 0.62, 0.62]"
v1.11.0,expected_loss ≈ 0.34
v1.11.0,abstract classes
v1.11.0,Create dummy dense labels
v1.11.0,Check if labels form a probability distribution
v1.11.0,Apply label smoothing
v1.11.0,Check if smooth labels form probability distribution
v1.11.0,Create dummy sLCWA labels
v1.11.0,Apply label smoothing
v1.11.0,generate random ratios
v1.11.0,check size
v1.11.0,check value range
v1.11.0,check total split
v1.11.0,check consistency with ratios
v1.11.0,the number of decimal digits equivalent to 1 / n_total
v1.11.0,check type
v1.11.0,check values
v1.11.0,compare against expected
v1.11.0,generated_triples = generate_triples()
v1.11.0,check type
v1.11.0,check format
v1.11.0,check coverage
v1.11.0,prediction post-processing
v1.11.0,mock prediction data frame
v1.11.0,score consumers
v1.11.0,"use a small model, since operation is expensive"
v1.11.0,"all scores, automatic batch size"
v1.11.0,top 3 scores
v1.11.0,"top 3 scores, fixed batch size, head scoring"
v1.11.0,"all scores, relation scoring"
v1.11.0,"all scores, relation scoring"
v1.11.0,model with inverse relations
v1.11.0,check type
v1.11.0,check shape
v1.11.0,check ID ranges
v1.11.0,"mapped triples, automatic batch size selection, no factory"
v1.11.0,"mapped triples, fixed batch size, no factory"
v1.11.0,labeled triples with factory
v1.11.0,labeled triples as list
v1.11.0,single labeled triple
v1.11.0,model with inverse relations
v1.11.0,"ID-based, no factory"
v1.11.0,string-based + factory
v1.11.0,mixed + factory
v1.11.0,"no restriction, no factory"
v1.11.0,"no restriction, factory"
v1.11.0,"id restriction, no factory ..."
v1.11.0,id restriction with factory
v1.11.0,"comment: we only use id-based input, since the normalization has already been tested"
v1.11.0,create model
v1.11.0,"id-based head/relation/tail prediction, no restriction"
v1.11.0,restriction by list of ints
v1.11.0,tail prediction
v1.11.0,try accessing each element
v1.11.0,"naive implementation, O(n2)"
v1.11.0,check correct output type
v1.11.0,check value range subset
v1.11.0,check value range side
v1.11.0,check columns
v1.11.0,check value range and type
v1.11.0,check value range entity IDs
v1.11.0,check value range entity labels
v1.11.0,check correct type
v1.11.0,check relation_id value range
v1.11.0,check pattern value range
v1.11.0,check confidence value range
v1.11.0,check support value range
v1.11.0,check correct type
v1.11.0,check relation_id value range
v1.11.0,check pattern value range
v1.11.0,check correct type
v1.11.0,check relation_id value range
v1.11.0,check case
v1.11.0,apply restriction
v1.11.0,check monotonicity (in counts)
v1.11.0,check factories
v1.11.0,clear
v1.11.0,docstr-coverage: inherited
v1.11.0,assumes deterministic entity to id mapping
v1.11.0,from left_tf
v1.11.0,from right_tf with offset
v1.11.0,docstr-coverage: inherited
v1.11.0,assumes deterministic entity to id mapping
v1.11.0,from left_tf
v1.11.0,from right_tf with offset
v1.11.0,extra-relation
v1.11.0,docstr-coverage: inherited
v1.11.0,assumes deterministic entity to id mapping
v1.11.0,docstr-coverage: inherited
v1.11.0,assumes deterministic entity to id mapping
v1.11.0,from left_tf
