Version,Commit Message
Release-3.2.0,Do nothing.
Release-3.2.0,split updates
Release-3.2.0,shuffle update splits
Release-3.2.0,generate part update splits
Release-3.2.0,"set split context: partition key, use int key for long key vector or net"
Release-3.2.0,how to do intersection for two dense vector with a given indices ??
Release-3.2.0,copy the highest levels
Release-3.2.0,copy baseBuffer
Release-3.2.0,merge two non-empty quantile sketches
Release-3.2.0,"if not -1, sufficient space will be allocated at once"
Release-3.2.0,InstanceRow ins = instanceRows[insId];
Release-3.2.0,int[] indices = ins.indices();
Release-3.2.0,int[] bins = ins.bins();
Release-3.2.0,int nnz = indices.length;
Release-3.2.0,for (int j = 0; j < nnz; j++) {
Release-3.2.0,int fid = indices[j];
Release-3.2.0,if (isFeatUsed[fid - featLo]) {
Release-3.2.0,"histograms[fid - featLo].accumulate(bins[j], gradPairs[insId]);"
Release-3.2.0,}
Release-3.2.0,}
Release-3.2.0,1. allocate histogram
Release-3.2.0,"2. loop non-zero instances, accumulate to histogram"
Release-3.2.0,if (nnz <= nodeEnd - nodeStart + 1) { // loop all nnz of current feature
Release-3.2.0,3. add remaining grad and hess to default bin
Release-3.2.0,"return param.calcWeights(grad, hess);"
Release-3.2.0,"numClass is usually small, so we do not use arraycopy here"
Release-3.2.0,"numClass is usually small, so we do not use arraycopy here"
Release-3.2.0,TODO: use more schema on default bin
Release-3.2.0,1. set default bin to left child
Release-3.2.0,"2. for other bins, find its location"
Release-3.2.0,3. create split set
Release-3.2.0,this.nodeStats = new GBTNodeStat[numClass == 2 ? 1 : numClass];
Release-3.2.0,predict sparse instance with indices and values
Release-3.2.0,predict libsvm data
Release-3.2.0,"Preconditions.checkArgument(preds.length == labels.length,"
Release-3.2.0,"""LogLossMetric should be used for binary-label classification"");"
Release-3.2.0,double loss = 0.0;
Release-3.2.0,for (int i = 0; i < preds.length; i++) {
Release-3.2.0,"loss += evalOne(preds[i], labels[i]);"
Release-3.2.0,}
Release-3.2.0,return loss / labels.length;
Release-3.2.0,double error = 0.0;
Release-3.2.0,if (preds.length == labels.length) {
Release-3.2.0,for (int i = 0; i < preds.length; i++) {
Release-3.2.0,"error += evalOne(preds[i], labels[i]);"
Release-3.2.0,}
Release-3.2.0,} else {
Release-3.2.0,int numLabel = preds.length / labels.length;
Release-3.2.0,float[] pred = new float[numLabel];
Release-3.2.0,for (int i = 0; i < labels.length; i++) {
Release-3.2.0,"System.arraycopy(preds, i * numLabel, pred, 0, numLabel);"
Release-3.2.0,"error += evalOne(pred, labels[i]);"
Release-3.2.0,}
Release-3.2.0,}
Release-3.2.0,return error / labels.length;
Release-3.2.0,Preconditions.checkArgument(preds.length != labels.length
Release-3.2.0,"&& preds.length % labels.length == 0,"
Release-3.2.0,"""CrossEntropyMetric should be used for multi-label classification"");"
Release-3.2.0,double loss = 0.0;
Release-3.2.0,int numLabel = preds.length / labels.length;
Release-3.2.0,float[] pred = new float[numLabel];
Release-3.2.0,for (int i = 0; i < labels.length; i++) {
Release-3.2.0,"System.arraycopy(preds, i * numLabel, pred, 0, numLabel);"
Release-3.2.0,"loss += evalOne(pred, labels[i]);"
Release-3.2.0,}
Release-3.2.0,return loss / labels.length;
Release-3.2.0,double correct = 0.0;
Release-3.2.0,if (preds.length == labels.length) {
Release-3.2.0,for (int i = 0; i < preds.length; i++) {
Release-3.2.0,"correct += evalOne(preds[i], labels[i]);"
Release-3.2.0,}
Release-3.2.0,} else {
Release-3.2.0,int numLabel = preds.length / labels.length;
Release-3.2.0,float[] pred = new float[numLabel];
Release-3.2.0,for (int i = 0; i < labels.length; i++) {
Release-3.2.0,"System.arraycopy(preds, i * numLabel, pred, 0, numLabel);"
Release-3.2.0,"correct += evalOne(pred, labels[i]);"
Release-3.2.0,}
Release-3.2.0,}
Release-3.2.0,return (float) (correct / labels.length);
Release-3.2.0,double errSum = 0.0f;
Release-3.2.0,if (preds.length == labels.length) {
Release-3.2.0,for (int i = 0; i < preds.length; i++) {
Release-3.2.0,"errSum += evalOne(preds[i], labels[i]);"
Release-3.2.0,}
Release-3.2.0,} else {
Release-3.2.0,int numLabel = preds.length / labels.length;
Release-3.2.0,float[] pred = new float[numLabel];
Release-3.2.0,for (int i = 0; i < labels.length; i++) {
Release-3.2.0,"System.arraycopy(preds, i * numLabel, pred, 0, numLabel);"
Release-3.2.0,"errSum += evalOne(pred, labels[i]);"
Release-3.2.0,}
Release-3.2.0,}
Release-3.2.0,return Math.sqrt(errSum / labels.length);
Release-3.2.0,"System.out.println(""----------"");"
Release-3.2.0,"System.out.println(""read buffer = "" + Integer.toBinaryString(readBufferT & 0b11111111)"
Release-3.2.0,"+ "", mask = "" + Integer.toBinaryString(readMaskT));"
Release-3.2.0,readMaskT <<= 1;
Release-3.2.0,"boolean[] bits = new boolean[]{true, true, false, false, true, false, false, false, true, true, false, true};"
Release-3.2.0,int n = bits.length;
Release-3.2.0,BufferedBitSet writeBitSet = new BufferedBitSet(n);
Release-3.2.0,"BufferedBitSet readBitSet = new BufferedBitSet(writeBitSet.getBytes(), n);"
Release-3.2.0,if (bitSet.get(i) != bits[i]) {
Release-3.2.0,"throw new RuntimeException("""" + i);"
Release-3.2.0,}
Release-3.2.0,private final ByteBuffer bytes;
Release-3.2.0,"public BufferedBitSetReader(ByteBuffer bytes, int numBits) {"
Release-3.2.0,int capacity = bytes.capacity() * 8;
Release-3.2.0,readIndexT = bytes.capacity() - 1;
Release-3.2.0,return bytes.get(index);
Release-3.2.0,TODO: use arraycopy to make it faster
Release-3.2.0,assert from >= this.from && to <= this.to;
Release-3.2.0,"LOG.debug(String.format(""Create subset: [%d-%d]"", newFrom, newTo));"
Release-3.2.0,"LOG.debug(String.format(""Get overlap: [%d-%d]"", newFrom, newTo));"
Release-3.2.0,return bits.clone();
Release-3.2.0,private final SerializableBuffer bytes;
Release-3.2.0,private final ByteBuffer bytes;
Release-3.2.0,this.bytes = ByteBuffer.allocate(numBytes);
Release-3.2.0,public BufferedBitSetWriter(ByteBuffer bytes) {
Release-3.2.0,this.bytes = bytes;
Release-3.2.0,}
Release-3.2.0,"bytes.put(writeIndex++, (byte) writeBuffer);"
Release-3.2.0,public ByteBuffer getBytes() {
Release-3.2.0,return bytes;
Release-3.2.0,}
Release-3.2.0,ML TreeConf
Release-3.2.0,GBDT TreeConf
Release-3.2.0,"edges=[x,...] firstFlow=1 => go to right if < x and go to left if > x"
Release-3.2.0,"edges=[x,...] firstFlow=0 => go to left if < x and go to right if > x"
Release-3.2.0,"different types of tree node splits, enumerated by their complexity"
Release-3.2.0,"in order to reduce model size, we give priority to split point"
Release-3.2.0,"comparison between two split points, we give priority to lower feature index"
Release-3.2.0,TODO: comparison between two split sets
Release-3.2.0,"public boolean leafwise;  // true if leaf-wise training, false if level-wise training"
Release-3.2.0,TODO: regularization
Release-3.2.0,TODO: regularization
Release-3.2.0,public float insSampleRatio;  // subsample ratio for instances
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy data spliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,TODO Auto-generated constructor stub
Release-3.2.0,import com.tencent.angel.ml.matrix.psf.graph.adjacency.getneighbor.GetNeighbor;
Release-3.2.0,import com.tencent.angel.ml.matrix.psf.graph.adjacency.getneighbor.GetNeighborParam;
Release-3.2.0,import com.tencent.angel.ml.matrix.psf.graph.adjacency.getneighbor.GetNeighborResult;
Release-3.2.0,import com.tencent.angel.ml.matrix.psf.graph.adjacency.initneighbor.InitNeighbor;
Release-3.2.0,import com.tencent.angel.ml.matrix.psf.graph.adjacency.initneighbor.InitNeighborParam;
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,@Test
Release-3.2.0,"public void testInitAndGet() throws ExecutionException, InterruptedException {"
Release-3.2.0,Worker worker = LocalClusterContext.get().getWorker(worker0Attempt0Id).getWorker();
Release-3.2.0,"MatrixClient client1 = worker.getPSAgent().getMatrixClient(""w2"", 0);"
Release-3.2.0,int matrixW1Id = client1.getMatrixId();
Release-3.2.0,// Generate graph data
Release-3.2.0,"Map<Integer, int []> adjMap = generateAdjTable(nodeNum, maxNeighborNum);"
Release-3.2.0,
Release-3.2.0,// Init graph adj table
Release-3.2.0,"InitNeighbor func = new InitNeighbor(new InitNeighborParam(matrixW1Id, adjMap));"
Release-3.2.0,client1.update(func);
Release-3.2.0,
Release-3.2.0,int [] nodeIds = new int[adjMap.size()];
Release-3.2.0,int i = 0;
Release-3.2.0,for(int nodeId : adjMap.keySet()) {
Release-3.2.0,nodeIds[i++] = nodeId;
Release-3.2.0,}
Release-3.2.0,
Release-3.2.0,// Get graph adj table from PS
Release-3.2.0,"GetNeighbor getFunc = new GetNeighbor(new GetNeighborParam(matrixW1Id, nodeIds, maxNeighborNum));"
Release-3.2.0,"Map<Integer, int[]> getResults = ((GetNeighborResult) (client1.get(getFunc)))"
Release-3.2.0,.getNodeIdToNeighborIndices();
Release-3.2.0,
Release-3.2.0,// Check the result
Release-3.2.0,"for(Entry<Integer, int[]> entry : getResults.entrySet()) {"
Release-3.2.0,"Assert.assertArrayEquals(entry.getValue(), adjMap.get(entry.getKey()));"
Release-3.2.0,}
Release-3.2.0,}
Release-3.2.0,row 0 is a random uniform
Release-3.2.0,row 1 is a random normal
Release-3.2.0,row 2 is filled with 1.0
Release-3.2.0,import jdk.nashorn.internal.runtime.regexp.joni.Config;
Release-3.2.0,"paras[1] = ""abc"";"
Release-3.2.0,"paras[2] = ""123"";"
Release-3.2.0,Add standard Hadoop classes
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set local deploy mode
Release-3.2.0,Set basic configuration keys
Release-3.2.0,"set angel resource parameters #worker, #task, #PS"
Release-3.2.0,set sgd LR algorithm parameters #feature #epoch
Release-3.2.0,Set input data path
Release-3.2.0,Set save model path
Release-3.2.0,Set actionType train
Release-3.2.0,QSLRRunner runner = new QSLRRunner();
Release-3.2.0,runner.train(conf);
Release-3.2.0,"conf.setInt(AngelConf.ANGEL_STALENESS, -1);"
Release-3.2.0,Dataset
Release-3.2.0,"Data format, libsvm or dummy"
Release-3.2.0,class number
Release-3.2.0,Model type
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Validation sample Ratio
Release-3.2.0,Train batch number per epoch.
Release-3.2.0,Learning rate
Release-3.2.0,Decay of learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set Softmax algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,Data format
Release-3.2.0,Feature number of train data
Release-3.2.0,Tree number
Release-3.2.0,Tree depth
Release-3.2.0,Split number
Release-3.2.0,Feature sample ratio
Release-3.2.0,Ratio of validation
Release-3.2.0,Learning rate
Release-3.2.0,Set file system
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource, #worker, #task, #PS"
Release-3.2.0,Set GBDT algorithm parameters
Release-3.2.0,Dataset
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set DeepFM algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,"Data format, libsvm or dummy"
Release-3.2.0,Model type
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Validation sample Ratio
Release-3.2.0,Learning rate
Release-3.2.0,Decay of learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set LR algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,Data format
Release-3.2.0,Model type
Release-3.2.0,Cluster center number
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Sample ratio per mini-batch
Release-3.2.0,C
Release-3.2.0,Set file system
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"conf.set(MLConf.ML_EMBEDDING_MATRIX_OUTPUT_FORMAT(),""TextColumnFormat"");"
Release-3.2.0,"System.out.println(""-------------"");"
Release-3.2.0,System.out.println(predictInput);
Release-3.2.0,"System.out.println(LOCAL_FS + TMP_PATH + ""/predict/kmeans"");"
Release-3.2.0,"System.out.println(""-------------"");"
Release-3.2.0,"Set angel resource, #worker, #task, #PS"
Release-3.2.0,set Kmeans algorithm parameters #cluster #feature #epoch
Release-3.2.0,"conf.setBoolean(MLConf.KMEANS_SILHOUETTE_FLAG(),true);"
Release-3.2.0,Dataset
Release-3.2.0,"Data format, libsvm or dummy"
Release-3.2.0,Model type
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Validation sample Ratio
Release-3.2.0,Learning rate
Release-3.2.0,Decay of learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set FM algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set WideAndDeep algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,Data format
Release-3.2.0,"Set LDA parameters #V, #K"
Release-3.2.0,Set file system
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource, #worker, #task, #PS"
Release-3.2.0,Set LDA algorithm parameters
Release-3.2.0,Dataset
Release-3.2.0,"Data format, libsvm or dummy"
Release-3.2.0,Model type
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Validation sample Ratio
Release-3.2.0,Learning rate
Release-3.2.0,Decay of learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set SVM algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,"Data format, libsvm or dummy"
Release-3.2.0,Model type
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Validation sample Ratio
Release-3.2.0,Model is classification
Release-3.2.0,Train batch number per epoch.
Release-3.2.0,Learning rate
Release-3.2.0,Decay of learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set LR algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Dataset
Release-3.2.0,"Data format, libsvm or dummy"
Release-3.2.0,Model type
Release-3.2.0,Feature number of train data
Release-3.2.0,Total iteration number
Release-3.2.0,Validation sample Ratio
Release-3.2.0,Model is classification
Release-3.2.0,Train batch number per epoch.
Release-3.2.0,Learning rate
Release-3.2.0,Decay of learning rate
Release-3.2.0,Regularization coefficient
Release-3.2.0,Set file system
Release-3.2.0,Set basic configuration keys
Release-3.2.0,Use local deploy mode and data format
Release-3.2.0,Set data path
Release-3.2.0,"Set angel resource parameters #worker, #task, #PS"
Release-3.2.0,Set LR algorithm parameters
Release-3.2.0,Set model class
Release-3.2.0,Load model meta
Release-3.2.0,Convert model
Release-3.2.0,"Get input path, output path"
Release-3.2.0,Init serde
Release-3.2.0,"Parse need convert model names, if not set, we will convert all models in input directory"
Release-3.2.0,Load model meta
Release-3.2.0,Convert model
Release-3.2.0,load hadoop configuration
Release-3.2.0,"Get input path, output path"
Release-3.2.0,Init serde
Release-3.2.0,"Parse need convert model names, if not set, we will convert all models in input directory"
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,RowOffset rowOffset = partMeta.getRowMetas().get(rowId);
Release-3.2.0,input.seek(rowOffset.getOffset());
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model meta
Release-3.2.0,Check row type
Release-3.2.0,Load model
Release-3.2.0,Load model
Release-3.2.0,load hadoop configuration
Release-3.2.0,"partitioner.init(mMatrix, conf);"
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,worker register
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,add matrix
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,attempt 0
Release-3.2.0,attempt1
Release-3.2.0,attempt1
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,TODO Auto-generated constructor stub
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,set basic configuration keys
Release-3.2.0,"conf.set(AngelConf.ANGEL_TASK_USER_TASKCLASS, DummyTask.class.getName());"
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add matrix
Release-3.2.0,Thread.sleep(5000);
Release-3.2.0,"response = master.getJobReport(null, request);"
Release-3.2.0,"assertEquals(response.getJobReport().getJobState(), JobStateProto.J_FAILED);"
Release-3.2.0,"assertEquals(response.getJobReport().getCurIteration(), jobIteration);"
Release-3.2.0,"assertEquals(response.getJobReport().getDiagnostics(), ""failed"");"
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add dense double matrix
Release-3.2.0,add sparse double matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense long matrix
Release-3.2.0,add sparse long matrix
Release-3.2.0,add sparse long-key double matrix
Release-3.2.0,add sparse long-key float matrix
Release-3.2.0,add sparse long-key int matrix
Release-3.2.0,add sparse long-key long matrix
Release-3.2.0,Start PS
Release-3.2.0,Start to run application
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add sparse double matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add sparse long matrix
Release-3.2.0,add sparse long-key double matrix
Release-3.2.0,add sparse long-key float matrix
Release-3.2.0,add sparse long-key int matrix
Release-3.2.0,add sparse long-key long matrix
Release-3.2.0,Start PS
Release-3.2.0,Start to run application
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add dense double matrix
Release-3.2.0,add sparse double matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense long matrix
Release-3.2.0,add sparse long matrix
Release-3.2.0,add sparse long-key double matrix
Release-3.2.0,add sparse long-key float matrix
Release-3.2.0,add sparse long-key int matrix
Release-3.2.0,add sparse long-key long matrix
Release-3.2.0,Start PS
Release-3.2.0,Start to run application
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add dense double matrix
Release-3.2.0,add sparse double matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense long matrix
Release-3.2.0,add sparse long matrix
Release-3.2.0,add sparse long-key float matrix
Release-3.2.0,add sparse long-key float matrix
Release-3.2.0,add sparse long-key int matrix
Release-3.2.0,add sparse long-key long matrix
Release-3.2.0,Start PS
Release-3.2.0,Start to run application
Release-3.2.0,client1.clock().get();
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,client1.clock().get();
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,for (int i = 0; i < feaNum; i++) {
Release-3.2.0,"deltaVec.set(i, i);"
Release-3.2.0,}
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,for (int i = 0; i < feaNum; i++) {
Release-3.2.0,"deltaVec.set(i, i);"
Release-3.2.0,}
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,for (int i = 0; i < feaNum; i++) {
Release-3.2.0,"deltaVec.set(i, i);"
Release-3.2.0,}
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,for (int i = 0; i < feaNum; i++) {
Release-3.2.0,"deltaVec.set(i, i);"
Release-3.2.0,}
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,set basic configuration keys
Release-3.2.0,use local deploy mode and dummy dataspliter
Release-3.2.0,get a angel client
Release-3.2.0,add dense double matrix
Release-3.2.0,add sparse double matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense float matrix
Release-3.2.0,add sparse float matrix
Release-3.2.0,add dense long matrix
Release-3.2.0,add sparse long matrix
Release-3.2.0,add sparse long-key double matrix
Release-3.2.0,add sparse long-key float matrix
Release-3.2.0,add sparse long-key int matrix
Release-3.2.0,add sparse long-key long matrix
Release-3.2.0,Start PS
Release-3.2.0,Start to run application
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
Release-3.2.0,Assert.assertTrue(index.length == row.size());
Release-3.2.0,"System.out.println(""id="" + id + "", value="" + row.get(id));"
