Commit Message,predict
adjusted lower confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9,0
adjusted lower confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3,0
adjusted upper confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9,0
adjusted upper confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3,0
Test if hypothetical confounding by unobserved confounder u1 leads to an adjusted effect that is farther from the original estimate as compared to u2,0
we patched figure plotting call to avoid drawing plots during tests,0
We calculate adjusted estimates for two sets of partial R^2 values.,0
adjusted lower ate bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9,0
adjusted lower ate bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3,0
adjusted upper ate bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9,0
adjusted upper ate bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3,0
adjusted lower confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9,0
adjusted lower confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3,0
adjusted upper confidence bound for confounder u1 where r2tu_w = 0.7 and r2yu_tw = 0.9,0
adjusted upper confidence bound for confounder u2 where r2tu_w = 0.2 and r2yu_tw = 0.3,0
Test if hypothetical confounding by unobserved confounder u1 leads to an adjusted effect that is farther from the original estimate as compared to u2,0
we patched figure plotting call to avoid drawing plots during tests,0
comparing test examples from R E-Value package,0
check implementation of Observed Covariate E-value against R package,0
The outcome is a linear function of the confounder,0
"The slope is 1,2 and the intercept is 3",0
"As we run with only one common cause and one instrument variable we run with (?, 2)",0
"TODO: Check directly for correct behavior, rather than checking the rules",1
"themselves, which can be non-deterministic (all the following are equivalent)",0
Supports user-provided dataset object,0
To test if there are any exceptions,0
To test if the estimate is identical if refutation parameters are zero,0
This value is hardcoded to be zero as we are runnning this on a linear dataset.,0
"Ordinarily, we should expect this value to be zero.",0
This value is hardcoded to be zero as we are runnning this on a linear dataset.,0
"Ordinarily, we should expect this value to be zero.",0
Construct the graph (the graph is constant for all iterations),0
Generate the GML graph,0
Define the true effect,0
Define experiment params,0
Record the results,0
Run the experiment,0
Generate the data,0
Encode as a pandas df,0
Instantiate the CausalModel,0
Get the estimand,0
Get estimate (DML),0
Get estimate (Linear Regression),0
Instantiate the SCM,0
Generate observational data,0
Encode as a pandas df,0
Create the graph describing the causal structure,0
With graph,0
model.view_model(),0
Only P(Y|T) should be present for test to succeed.,0
"Since undirected graph, identify effect must throw an error.",0
Compare with ground truth,0
Compare with ground truth,0
Compare with ground truth,0
Compare with ground truth,0
Causal model initialization,0
Obtain backdoor sets,0
Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome,0
Causal model initialization,0
Obtain backdoor sets,0
Causal model initialization,0
Obtain backdoor sets,0
Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome,0
Causal model initialization,0
Obtain backdoor sets,0
Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome,0
Causal model initialization,0
Obtain backdoor sets,0
Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome,0
Causal model initialization,0
Obtain backdoor sets,0
Check if backdoor sets are valid i.e. if they block all paths between the treatment and the outcome,0
"Example is selected from Pearl J. ""Causality"" 2nd Edition, from chapter 3.3.1 on backoor criterion.",0
"The following simpsons paradox examples are taken from Pearl, J {2013}. ""Understanding Simpson’s Paradox"" - http://ftp.cs.ucla.edu/pub/stat_ser/r414.pdf",0
"The following are examples given in the ""Book of Why"" by Judea Pearl, chapter ""The Do-operator and the Back-Door Criterion""",0
Test added for issue #1250,0
Building the causal model,0
For all examples from these papers we use X for the treatment variable,0
instead of A.,0
"Figure 6 from Smucler, Sapienza and Rotnitzky (2021), Biometrika",0
"Figure 5 from Smucler, Sapienza and Rotnitzky (2021), Biometrika",0
"Figure 4 from Smucler, Sapienza and Rotnitzky (2021), Biometrika",0
"Figure 3 from Smucler, Sapienza and Rotnitzky (2021), Biometrika",0
"Figure 2 from Smucler and Rotnitzky (2022), Journal of Causal Inference",0
L replaces X as the conditional variable,0
"Figure 2 from Smucler and Rotnitzky (2022), Journal of Causal Inference",0
L replaces X as the conditional variable. Uses different costs,0
"Figure 3 from Smucler and Rotnitzky (2022), Journal of Causal Inference",0
"A graph where optimal, optimal minimal and optimal min cost are different",0
The graph from Shrier and Platt (2008),0
A graph for which the algorithm was producing wrong result due to a bug reported by Sara Taheri,0
Another graph for which the algorithm was producing wrong result due to a bug reported by Sara Taheri,0
cov_mat = np.diag(np.ones(num_features)),0
collider: X->Z<-Y,0
chain: X->Z->Y,0
fork: X<-Z->Y,0
"general DAG: X<-Z->Y, X->Y",0
fork: X<-Z->Y,0
Only Gaussian component changed,0
"Just checking formats, i.e. no need for correlation.",0
"Just checking formats, i.e. no need for correlation.",0
The MSE should be 1 due to the variance of the noise. The RMSE is accordingly 1 / var(Y).,0
Contributions should add up to Var(X2),0
H(P(Y)) -- Can be precomputed,0
-(H(P(Y | do(x_S)) - H(P(Y))) = H(P(Y)) - H(P(Y | do(x_S)),0
"H(P(Y | do(x_S)) = H(E[P(Y | x_S, X'_\S)])",0
"E[P(Y | x_S, X'_\S)]",0
"H(E[P(Y | x_S, X'_\S)])",0
"Using H(P(Y)) based on the origina data, i.e. ignoring baseline_predictions.",0
E[H(P(Y)) - H(P(Y | do(X_U))] = H(P(Y)) - E[H(P(Y | X))],0
Mean from the categorical part is: (-5 + 5+ 10) / 3 = 10/3,0
Having at least one sample from the second class should not raise an error.,0
"Just some random data, since we are only interested in the omitted data.",0
This caused an error before with pandas > 2.0,0
C2 = 3 * A2 + 2 * B2,0
"By default, the strength is measure with respect to the variance.",0
"Here, we misspecified the mechanism on purpose by setting scale to 1 instead of 2.",0
"If we provide the observational data here, we can mitigate the misspecification of the causal mechanism.",0
Missing connection between X0 and X1.,0
"For X0 and X1, we set the ground truth noise to further emphasize the misspecification. The inferred noise of X1",0
would otherwise have a dependency with Z due to the missing connection with X0.,0
Modelling connection between X0 and X1 explicitly.,0
"Here, we misspecify the mechanism on purpose by setting scale to 1 instead of 2.",0
"If we provide the observational data here, we can mitigate the misspecification of the causal mechanism.",0
"Here, changing the mechanism.",0
"Here, changing the mechanism.",0
"Here, changing the mechanism.",0
"Here, changing the mechanism.",0
Defining an anomaly scorer that handles multidimensional inputs.,0
"Seeing that the expectation of the noise in all nodes is 0, we introduce anomalies by setting some of them to 3.",0
"In the first sample, only the first variable is anomalous. Therefore, it should have the highest contribution",0
"and it should be ""significantly"" higher than the contribution of the other ones (here, we just arbitrarily say",0
"it should be 3x higher. Due to the confounding factor Z, the reconstructed noise variables are pairwise dependent,",0
"which is a violation of our causal sufficiency assumption. However, a confounder is included here to demonstrate",0
"some robustness. Note that due to this and stochastic behaviour of the density estimator, it is",0
"not possible to analytically compute expected results. Therefore, we rather look at the relations here.",0
"Same idea for the second sample, but here, it is the second variable that is anomalous.",0
"In the fourth sample, there are 2 anomalous variables. Therefore, the contribution of these 2 variables should be",0
"""significantly"" higher than the contribution of the other variables. The contribution of both anomalous variables",0
should be equal (approximately).,0
Defining an anomaly scorer that handles multidimensional inputs.,0
"Seeing that the expectation of the noise in all nodes is 0, we introduce anomalies by setting some of them to 3.",0
reduce the score.,0
The contributions should add up to g(x) - E[g(X)],0
The contributions should add up to g(x) - E[g(X)],0
The contributions should add up to g(x) - E[g(X)],0
Three examples:,0
1. X1 is the root cause (+ 10 to the noise),0
2. X0 is the root cause (+ 10 to the noise),0
3. X0 and X3 are both root causes (+ 10 to both noises),0
"The sum of the scores should add up to the anomaly score of the target (here, X3).",0
Three examples:,0
1. X1 is the root cause (+ 10 to the noise),0
2. X0 is the root cause (+ 10 to the noise),0
3. X0 and X3 are both root causes (+ 10 to both noises),0
"The sum of the scores should add up to the anomaly score of the target (here, X3).",0
"Defining ground truth model to avoid SCM learning issues and, hence, to focus on the anomaly attribution",0
algorithm.,0
1. X0 is the root cause (+ 10 to the noise),0
2. X0 and X1 are the root causes (+ 10 to both noise),0
3. X2 and X3 are both root causes (+ 10 to both noises),0
"The sum of the scores should add up to the anomaly score of the target (here, X3).",0
collider: X->Z<-Y,0
collider: X->Z<-Y,0
chain: X->Y->Z,0
chain: X->Y->Z,0
Empty graph,0
Full DAG,0
DAG with single node,0
DAG with single edge,0
DAG with single edge,0
chain: X->Z->Y,0
Setup data,0
Test LinearDML,0
Checking that the CATE estimates are not identical,0
Test ContinuousTreatmentOrthoForest,0
Checking that the CATE estimates are not identical,0
Test LinearDRLearner,0
Test LinearDML,0
checking that CATE estimates are not identical,0
predict on new data,0
Setup data,0
Test DeepIV,0
Test IntentToTreatDRIV,0
Observed data,0
assumed graph,0
Identify effect,0
Estimate effect,0
A model where X is also a common cause,0
A model where X is also a common cause,0
The case where effect modifier is not a common cause,0
A model where X is also a common cause,0
Create the graph describing the causal structure,0
Generate the data,0
Data to df,0
Create a model,0
Estimate the effect with front-door,0
"Not using testsuite from .base/TestEstimtor, custom code below",0
More cases where Exception  is expected,0
"Compute confidence intervals, standard error and significance tests",0
Generate a dataset with some categorical variables (common causes),0
This configuration is necessary for the test and should not be varied.,0
"For the purposes of the test, these are the categorical columns.",0
"Since their values are integer, convert them to string type to ensure",0
Categorical handling.,0
Get the values of row 0 for the specified columns,0
Find rows where values differ from row 0 in terms of all values in the specified columns,0
Create a copy of the data and swap the rows.,0
Test 1: Permuting data order does not affect Effect estimate.,0
"This test will not likely fail with a RegressionEstimator, because",0
the effect of common cause variables is additive and does not contribute to,0
"the estimated effect. However, it could fail with other Estimators.",0
"Test 2: Verify that estimated Outcomes from ""do-operator"" are unchanged",0
While for some Estimators the Effect is unaffected by changes to common-cause,0
"data, and data ordering, predicted Outcomes should be as all variables can",0
"contribute to these Outcomes. However, they are only available in a standard",0
interface for Estimators which support `do(x)`.,0
,0
"In this test, we verify that the result of `do(x)` does not change when we",0
"present our two datasets (one has swapped first row). If the result differs,",0
"this is likely due to the encoding of these new data, since the model is",0
unchanged.,0
,0
"Unlike the Effect test #1 above, this test is verifiable; we can randomize",0
the values and combinations of the encoded values and verify that under these,0
conditions the result of `do(x)` *does* change. This is the type of error we,0
expect to observe if there's an encoding error - all the encoded variables,0
would change.,0
Test that do(x) result is unchanged despite row permutation,0
"Verify that this test *does* detect errors, when common-cause data changed.",0
Defined a linear dataset with a given set of properties,0
Create a model that captures the same,0
Identify the effects within the model,0
Defined a linear dataset with a given set of properties,0
Create a model that captures the same,0
Identify the effects within the model,0
Defined a linear dataset with a given set of properties,0
Create a model that captures the same,0
Identify the effects within the model,0
Defined a linear dataset with a given set of properties,0
Create a model that captures the same,0
Identify the effects within the model,0
Defined a linear dataset with a given set of properties,0
Create a model that captures the same,0
Identify the effects within the model,0
Use a mix of already-numeric and requires encoding cols:,0
"NB There may be small differences in type but since all values will be used in models as float,",0
comparison is done as this type.,0
Check same rows,0
Check same number of cols,0
Check values,0
Calculate the sum of absolute differences between the two DataFrames,0
- should be zero (excl. floating point error),0
Use a mix of already-numeric and requires encoding cols:,0
Initial encode,0
Create new data with permuted rows.,0
Output shape should be unchanged.,0
Encode this new data.,0
Check same rows,0
Check same number of cols,0
Check permuted values are consistent,0
Check if calling the method causes some import or runtime errors,0
TODO: Plotting undirected graphs with networkx causes an error when an older networkx version is used with a newer,1
newer matplotlib version:,0
AttributeError: module 'matplotlib.cbook' has no attribute 'is_numlike',0
Networkx 2.4+ should fix this issue.,0
"plot_adjacency_matrix(causal_graph, is_directed=False)",0
Helper method to create a DOT file from string content,0
Can use these lists to specify the models/estimators/refuters that a particular interpreter supports.  Throw a ValueError if the user provides an incompatible object to intepret.,0
Unpacking the keyword arguments,0
todo: add docstring for common parameters here and remove from child refuter classes,1
Default value for the number of simulations to be conducted,0
joblib params for parallel processing,0
"Concatenate the confounders, instruments and effect modifiers",0
Shuffle the confounders,0
Check if all are select or deselect variables,0
"Check if all the required_variables belong to confounders, instrumental variables or effect",0
This calculates a two-sided percentile p-value,0
See footnotes in https://journals.sagepub.com/doi/full/10.1177/2515245920911881,0
Get the mean for the simulations,0
Get the standard deviation for the simulations,0
Get the Z Score [(val - mean)/ std_dev ],0
Initializing the p_value,0
Perform Bootstrap Significance Test with the original estimate and the set of refutations,0
Perform Normal Tests of Significance with the original estimate and the set of refutations,0
Perform Bootstrap Significance Test with the original estimate and the set of refutations,0
Perform Normal Tests of Significance with the original estimate and the set of refutations,0
re.sub only takes string parameter so the first if is to avoid error,0
"if the input is a text file, convert the contained data into string",0
load dot file,0
TODO This functionality needs to be deprecated. It is a convenience function but can introduce confusion,1
as we are now including the option to initialize CausalGraph with DiGraph or GCM model.,0
Adding node attributes,0
adding penwidth to make the edge bold,0
Adding common causes,0
Adding instruments,0
Adding effect modifiers,0
Assuming the simple form of effect modifier,0
that directly causes the outcome.,0
"self._graph.add_edge(node_name, outcome, style = ""dotted"", headport=""s"", tailport=""n"")",0
"self._graph.add_edge(outcome, node_name, style = ""dotted"", headport=""n"", tailport=""s"") # TODO make the ports more general so that they apply not just to top-bottom node configurations",1
Adding columns in the dataframe as confounders that were not in the graph,0
Adding unobserved confounders,0
removal of only direct edges wrt a target is not implemented for incoming edges,0
also return the number of backdoor paths blocked by observed nodes,0
Assume that nodes1 is the treatment,0
"ignores new_graph parameter, always uses self._graph",0
remove paths that have nodes1\node1 or nodes2\node2 as intermediate nodes,0
TODO Refactor to remove this from here and only implement this logic in causalIdentifier. Unnecessary assumption of nodes1 to be causing nodes2.,1
"Cannot simply compute ancestors, since that will also include nodes1 and its parents (e.g. instruments)",0
Return effect modifiers according to the graph,0
removing all mediators,0
"Also add any effect modifiers that could not be auto-detected (e.g., they are also common causes)",0
[TODO: double check these work with multivariate implementation:],1
Exclusion,0
As-if-random setup,0
As-if-random,0
convert the outputted generator into a list,0
Condition 1: node 1 ---> node 2 is intercepted by candidate_nodes,0
Emit a `UserWarning` if there are any unobserved graph variables and,0
and log a message highlighting data variables that are not part of the graph.,0
Create causal graph object,0
"Sometimes, effect modifiers from the graph may not match those provided by the user.",0
(Because some effect modifiers may also be common causes),0
"In such cases, the user-provided modifiers are used.",0
"If no effect modifiers are provided,  then the ones from the graph are used.",0
Import causal discovery class,0
Initialize causal graph object,0
"TODO add propensity score as default backdoor method, iv as default iv method, add an informational message to show which method has been selected.",1
TODO add dowhy as a prefix to all dowhy estimators,1
This is done as all dowhy estimators have two parts and external ones have two or more parts,0
Define the third-party estimation method to be used,0
Process the dowhy estimators,0
"If not fit_estimator, attempt to retrieve existing estimator.",0
Keep original behaviour to create new estimator if none found.,0
Check if estimator's target estimand is identified,0
"Note that while the name of the variable is the same,",0
"""self.causal_estimator"", this estimator takes in less",0
parameters than the same from the,0
estimate_effect code. It is not advisable to use the,0
estimator from this function to call estimate_effect,0
with fit_estimator=False.,0
Estimator had been computed in a previous call,0
The default number of simulations for statistical testing,0
The default number of simulations to obtain confidence intervals,0
This should be at least 399 for a 5% error rate:,0
https://www.econstor.eu/bitstream/10419/67820/1/587473266.pdf,0
The portion of the total size that should be taken each time to find the confidence intervals,0
1 is the recommended value,0
https://ocw.mit.edu/courses/mathematics/18-05-introduction-to-probability-and-statistics-spring-2014/readings/MIT18_05S14_Reading24.pdf,0
https://projecteuclid.org/download/pdf_1/euclid.ss/1032280214,0
The default Confidence Level,0
"Number of quantiles to discretize continuous columns, for applying groupby",0
Prefix to add to temporary categorical variables created after discretization,0
std args to be removed from locals() before being passed to args_dict,0
Setting the default interpret method,0
"Check if some parameters were set, otherwise set to default values",0
Estimate conditional estimates by default,0
TODO Only works for binary treatment,1
Defaulting to class default values if parameters are not provided,0
Checking that there is at least one effect modifier,0
Making sure that effect_modifier_names is a list,0
Making a copy since we are going to be changing effect modifier names,0
"For every numeric effect modifier, adding a temp categorical column",0
Grouping by effect modifiers and computing effect separately,0
Deleting the temporary categorical columns,0
The array that stores the results of all estimations,0
Find the sample size the proportion with the population size,0
Perform the set number of simulations,0
names of treatment and outcome,0
Using class default parameters if not specified,0
Checking if bootstrap_estimates are already computed,0
Checked if any parameter is changed from the previous std error estimate,0
Now use the data obtained from the simulations to get the value of the confidence estimates,0
Get the variations of each bootstrap estimate and sort,0
"Now we take the (1-p)/2 th and the 1-(1-p)/2 th variations, where p is the chosen confidence level",0
Get the lower and upper bounds by subtracting the variations from the estimate,0
"Use existing params, if new user defined params are not present",0
Checking if bootstrap_estimates are already computed,0
Check if any parameter is changed from the previous std error estimate,0
"Use existing params, if new user defined params are not present",0
Processing the null hypothesis estimates,0
Doing a two-sided test,0
Being conservative with the p-value reported,0
Being conservative with the p-value reported,0
"If the estimate_index is 0, it depends on the number of simulations",0
Need to test r-squared before supporting,0
"effect_r_squared = self._evaluate_effect_strength(estimate, method=""r-squared"")",0
'r-squared': effect_r_squared,0
"elif method == ""r-squared"":",0
outcome_mean = np.mean(self._outcome),0
total_variance = np.sum(np.square(self._outcome - outcome_mean)),0
Assuming a linear model with one variable: the treatment,0
Currently only works for continuous y,0
causal_model = outcome_mean + estimate.value*self._treatment,0
squared_residual = np.sum(np.square(self._outcome - causal_model)),0
r_squared = 1 - (squared_residual/total_variance),0
return r_squared,0
Check if estimator's target estimand is identified,0
Store parameters inside estimate object for refutation methods,0
TODO: This add_params needs to move to the estimator class,1
inside estimate_effect and estimate_conditional_effect,0
"TODO: Remove _data, _treatment_name and _outcome_name from this object",1
we save them here to enable the methods that required these properties saved in the estimator,0
eventually we should call those methods and just save the results in this object,0
instead of having this object invoke the estimator methods with the data.,0
No estimand was identified (identification failed),0
"s += ""Variance in outcome explained by treatment: {}\n"".format(self.effect_strength[""r-squared""])",0
"can't use nx.node_connected_component, because it doesn't work with DiGraphs.",0
"Hence, a manual loop:",0
also return the number of backdoor paths blocked by observed nodes,0
Assume that nodes1 is the treatment,0
"ignores new_graph parameter, always uses self._graph",0
removal of only direct edges wrt a target is not implemented for incoming edges,0
remove paths that have nodes1\node1 or nodes2\node2 as intermediate nodes,0
[TODO: double check these work with multivariate implementation:],1
Exclusion,0
As-if-random setup,0
As-if-random,0
Condition 1: node 1 ---> node 2 is intercepted by candidate_nodes,0
Adding common causes,0
Adding instruments,0
Adding effect modifiers,0
Assuming the simple form of effect modifier,0
that directly causes the outcome.,0
"self._graph.add_edge(node_name, outcome, style = ""dotted"", headport=""s"", tailport=""n"")",0
"self._graph.add_edge(outcome, node_name, style = ""dotted"", headport=""n"", tailport=""s"") # TODO make the ports more general so that they apply not just to top-bottom node configurations",1
some preprocessing steps,0
parsing the correct graph based on input graph format,0
load dot file,0
Below loop assumes that the last indices of W are alwawys converted to discrete,0
one-hot encode discrete W,0
Now deleting the old continuous value,0
create a dataset with 10 observations one binary treatment and a continuous outcome affected by one common cause,0
"Two continuous treatments, no common cause, an instrumental variable and two effect modifiers - linearly added appropriately",0
One Hot Encoding,0
TODO Ensure that we do not generate weak instruments,0
TODO - test all our methods with random noise added to covariates (instead of the stochastic treatment assignment),1
Converting treatment to binary if required,0
Generating frontdoor variables if asked for,0
NOTE: We are assuming a linear relationship *even when t is categorical* and integer coded.,0
"For categorical t, this example dataset has the effect size for category 2 being exactly",0
double the effect for category 1,0
This could be changed at this stage by one-hot encoding t and using a custom beta that,0
"sets a different effect for each category {0, 1, 2}",0
Computing ATE,0
constructing column names for one-hot encoded discrete features,0
Specifying the correct dtypes,0
Now specifying the corresponding graph strings,0
Now writing the gml graph,0
creating data frame,0
Specifying the correct dtypes,0
Now specifying the corresponding graph strings,0
Now writing the gml graph,0
Adding edges between common causes and the frontdoor mediator,0
Error terms,0
else:,0
V = 6 + W0 + tterm + E1,0
Y = 12 + W0*W0 + W0*W0 + yterm + E2  # E2_new,0
Generating a random normal distribution of integers,0
Generating data for nodes which have no incoming edges,0
"""currset"" variable currently has all the successors of the nodes which had no incoming edges",0
assuming that all unobserved common causes are numerical and are not affected by one hot encoding,0
Creating a NN to simulate the nuisance function,0
strength of unobserved confounding,0
Computing ATE,0
Specifying the correct dtypes,0
Now writing the gml graph,0
The following code for loading the Lalonde dataset was copied from,0
https://github.com/wayfair/pylift/blob/5afc9088e96f25672423663f5c9b4bb889b4dfc0/examples/Lalonde/Lalonde_sample.ipynb?short_path=b1d451f#L94-L99).,0
,0
"Copyright 2018, Wayfair, Inc.",0
,0
"Redistribution and use in source and binary forms, with or without modification, are permitted provided that",0
the following conditions are met:,0
,0
"1. Redistributions of source code must retain the above copyright notice, this list of conditions and the",0
following disclaimer.,0
,0
"2. Redistributions in binary form must reproduce the above copyright notice, this list of conditions and the",0
following disclaimer in the documentation and/or other materials provided with the distribution.,0
,0
"THIS SOFTWARE IS PROVIDED BY THE COPYRIGHT HOLDERS AND CONTRIBUTORS ""AS IS"" AND ANY EXPRESS OR IMPLIED",0
"WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A",0
PARTICULAR PURPOSE ARE DISCLAIMED. IN NO EVENT SHALL THE COPYRIGHT HOLDER OR CONTRIBUTORS BE LIABLE FOR ANY,0
"DIRECT, INDIRECT, INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING, BUT NOT LIMITED TO,",0
"PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF USE, DATA, OR PROFITS; OR BUSINESS INTERRUPTION) HOWEVER",0
"CAUSED AND ON ANY THEORY OF LIABILITY, WHETHER IN CONTRACT, STRICT LIABILITY, OR TORT (INCLUDING NEGLIGENCE OR",0
"OTHERWISE) ARISING IN ANY WAY OUT OF THE USE OF THIS SOFTWARE, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH",0
DAMAGE.,0
The following code is a slight modification of,0
https://github.com/wayfair/pylift/blob/5afc9088e96f25672423663f5c9b4bb889b4dfc0/examples/Lalonde/Lalonde_sample.ipynb?short_path=b1d451f#L94-L99).,0
,0
"Copyright 2018, Wayfair, Inc.",0
,0
"Redistribution and use in source and binary forms, with or without modification, are permitted provided that",0
the following conditions are met:,0
,0
"1. Redistributions of source code must retain the above copyright notice, this list of conditions and the",0
following disclaimer.,0
,0
"2. Redistributions in binary form must reproduce the above copyright notice, this list of conditions and the",0
