Version,Commit Message,SATD
v2022.3,Missing implementation,1
v2022.2,this is a hack to overcome OV 1.0 -> 2.0 API change where we do not get reference to,1
v2022.2,Workaround for GPU.,1
v2022.2,Missing implementation,1
v2022.1,TODO we should either throw or make separate factory to disallo,1
v2022.1,this is a hack to overcome OV 1.0 -> 2.0 API change where we do not get reference to,1
v2022.1,Workaround for GPU.,1
v2022.1,TODO: CVS-78796 Check if the total bytes for tensor will not exceed 1GB.,1
v2022.1,TODO: Add more detailed information about dimension.,1
v2022.1,TODO missing precisions,1
v2022.1,TODO: Validate rank vs layout string len?,1
v2022.1,TODO: Validate rank vs layout string len?,1
v2022.1,TODO potentially allow for empty names if OV will load such model. Then potentially use empty string as input/output names,1
v2022.1,TODO potentially allow for empty names if OV will load such model. Then potentially use empty string as input/output names,1
v2022.1,TODO potentially allow for empty names if OV will load such model. Then potentially use empty string as input/output names,1
v2022.1,TODO: There are new API 2.0 precisions we do not support. Add tests for those.,1
v2022.1,"EXPECT_CALL(*mockTensor, get_byte_size()); // TODO: Mock it properly with templates",1
v2022.1,TODO: Uncomment once bug is resolved.,1
v2022.1,default layout should match any // TODO this is intentional for now until stricter layout checking implementation,1
v2022.1,Missing implementation,1
v2021.4.2,Missing implementation,1
v2021.4.1,Missing implementation,1
v2021.4,Missing implementation,1
v2021.3,Missing implementation,1
